"rho","n","p_exp","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.1,100,0.5,"viechtbauer","own",1000,1000,0,0.00246519260831764,0.00387391748773213,0.122504027287909,0.00274064399007948,0.123827999602357,1.01080758195268,0.0226136543094596,0.122467573829366,0.953,0.00669260786241059,0.47790983836539,"01a_smd_to_cor_r",1000
0.25,100,0.5,"viechtbauer","own",1000,1000,0,-0.000310535244670509,0.00374572411299222,0.118450196836693,0.00264995222827466,0.118838324193865,1.00327671348412,0.0224451747103364,0.118391364185311,0.94,0.00750999334220744,0.458982450593329,"01a_smd_to_cor_r",1000
0.5,100,0.5,"viechtbauer","own",1000,1000,0,-0.00186000273498477,0.00334537601403723,0.105790078340531,0.00236672172199377,0.100941273042708,0.954165784033032,0.0213464714543935,0.105753528285322,0.934,0.00785136930732467,0.39054829097864,"01a_smd_to_cor_r",1000
0.75,100,0.5,"viechtbauer","own",1000,1000,0,0.0053034333187787,0.0021783999407458,0.0688870546753256,0.00154113212904014,0.0695724936663952,1.00995018576858,0.0225944727547703,0.0690565513221315,0.941,0.00745110730026082,0.269926064167983,"01a_smd_to_cor_r",1000
0,300,0.5,"viechtbauer","own",1000,1000,0,0.00159451548169236,0.0023153777389972,0.0732186729888203,0.00163803852437274,0.0722462518935774,0.986718946744755,0.0220747465300715,0.0731994233569563,0.944,0.00727076337120113,0.281698965797569,"01a_smd_to_cor_r",1000
0.1,300,0.5,"viechtbauer","own",1000,1000,0,0.000354091449074606,0.0023478994864857,0.0742471009443454,0.00166104637936281,0.0716662611079482,0.965239857131503,0.0215942191615909,0.0742108128738359,0.944,0.00727076337120113,0.279446943981431,"01a_smd_to_cor_r",1000
0.25,300,0.5,"viechtbauer","own",1000,1000,0,0.00135009366297376,0.00215313374451279,0.068088067396275,0.00152325729069435,0.0686717305695056,1.00857218005372,0.0225636441921154,0.0680674054870371,0.957,0.00641490451994416,0.267824857084283,"01a_smd_to_cor_r",1000
0.5,300,0.5,"viechtbauer","own",1000,1000,0,-0.00314667991688573,0.00185229133234753,0.0585745950040612,0.00131042313728949,0.0582210653560943,0.99396445424945,0.022236842071234,0.0586298029265768,0.951,0.00682634602111555,0.227158298918377,"01a_smd_to_cor_r",1000
0.75,300,0.5,"viechtbauer","own",1000,1000,0,0.00248913617801867,0.00127642943460912,0.0403642428584577,0.000903023533619444,0.0400228245499087,0.99154156539623,0.0221826375204024,0.0404207697644137,0.944,0.00727076337120113,0.155938848520904,"01a_smd_to_cor_r",1000
0,25,0.7,"viechtbauer","own",1000,999,0.001,0.00845368628555022,0.00874789154984378,0.276494269309981,0.0061887917048615,0.260154977966629,0.940905497303333,0.0210603574218789,0.27648511744126,0.938938938938939,0.00757561864675351,0.956492570866378,"01a_smd_to_cor_r",1000
0.1,25,0.7,"viechtbauer","own",1000,998,0.002,-0.00745264957087236,0.00851001946889269,0.268841199406287,0.00602050951777891,0.259129147387456,0.963874391126513,0.0215852888565294,0.268809806466349,0.939879759519038,0.00752456212918367,0.953090988029061,"01a_smd_to_cor_r",1000
0.25,25,0.7,"viechtbauer","own",1000,998,0.002,-0.0100115881627585,0.00810260983576344,0.255970665464442,0.00573228296520104,0.250917863896363,0.980260231933565,0.0219522382331634,0.256038202598166,0.937875751503006,0.00764078460791343,0.924311741344234,"01a_smd_to_cor_r",1000
0.5,25,0.7,"viechtbauer","own",1000,999,0.001,-0.000436419130643696,0.00744300836552712,0.23525087705634,0.00526563780190114,0.21849945782896,0.928793382464762,0.0207892510585234,0.235133509402436,0.914914914914915,0.0088274309353326,0.808635207705798,"01a_smd_to_cor_r",1000
0.75,25,0.7,"viechtbauer","own",1000,1000,0,0.000615914641715728,0.00542668588727692,0.171606875500868,0.00383916645362557,0.162314336135299,0.945849842330344,0.021160428300108,0.171522156441368,0.921,0.00852988862764339,0.606352740638284,"01a_smd_to_cor_r",1000
0,50,0.7,"viechtbauer","own",1000,1000,0,0.00377660918962416,0.00608045205881636,0.192280777093198,0.0043016802615786,0.185754855149556,0.966060455744474,0.0216125774858574,0.192221716045029,0.938,0.00762600813007697,0.704262519582336,"01a_smd_to_cor_r",1000
0.1,50,0.7,"viechtbauer","own",1000,1000,0,0.00866170020860264,0.00607390650476492,0.192073788499695,0.00429704953998227,0.183178858073683,0.953690034983476,0.0213358280592145,0.192173028645803,0.939,0.00756828910652864,0.695109835707574,"01a_smd_to_cor_r",1000
0.25,50,0.7,"viechtbauer","own",1000,1000,0,-0.00472809033438902,0.00571388734529597,0.180688983047483,0.00404235016942607,0.177883233529824,0.984471939183357,0.0220244767723734,0.18066049630273,0.94,0.00750999334220744,0.675485066592192,"01a_smd_to_cor_r",1000
0.5,50,0.7,"viechtbauer","own",1000,1000,0,0.00284980114437716,0.00491711498026487,0.155492828545709,0.00347866511402695,0.152513396628157,0.980838782435062,0.0219431962673348,0.15544118847969,0.939,0.00756828910652864,0.581280533405835,"01a_smd_to_cor_r",1000
0.75,50,0.7,"viechtbauer","own",1000,1000,0,-0.00063054338932478,0.0035110292950564,0.111028495039536,0.00248391489156949,0.111712230455096,1.00615819763491,0.0225096388948633,0.110974758251592,0.949,0.00695693898205238,0.428146007205367,"01a_smd_to_cor_r",1000
0,100,0.7,"viechtbauer","own",1000,1000,0,0.000891537947844585,0.0042920267123651,0.135725801893581,0.00303643979298853,0.131377764981208,0.967964551679114,0.0216551756697322,0.135660851561047,0.942,0.00739161687318817,0.506361236227933,"01a_smd_to_cor_r",1000
0.1,100,0.7,"viechtbauer","own",1000,1000,0,-0.00921582978082474,0.00410926071218077,0.129946233499369,0.00290714004884522,0.130789823136896,1.0064918360064,0.0225171030086391,0.130207791992726,0.95,0.00689202437604511,0.504135630041487,"01a_smd_to_cor_r",1000
0.25,100,0.7,"viechtbauer","own",1000,1000,0,-0.00546152121826813,0.0041379090279691,0.130852172789557,0.00292740760352078,0.125755099557242,0.961047087536611,0.0215004190715333,0.130900714461924,0.937,0.00768316341099159,0.484974001144891,"01a_smd_to_cor_r",1000
0.5,100,0.7,"viechtbauer","own",1000,1000,0,-0.00322114066591498,0.00348341082060379,0.110155122191842,0.00246437590906318,0.107741471025871,0.978088616144718,0.0218816699087144,0.110147140413831,0.943,0.00733150734842434,0.416281367953994,"01a_smd_to_cor_r",1000
0.75,100,0.7,"viechtbauer","own",1000,1000,0,0.000658812088094125,0.0024513412114437,0.0775182155039852,0.00173422732416284,0.0770800503031244,0.994347584009616,0.0222454133998497,0.07748224760908,0.947,0.00708456067798138,0.29809054843125,"01a_smd_to_cor_r",1000
0,300,0.7,"viechtbauer","own",1000,1000,0,0.00102304150133145,0.00239311797859161,0.0756770352184756,0.0016930366809175,0.0759976881596551,1.00423712345831,0.0224666608759919,0.0756461053836375,0.953,0.00669260786241059,0.296212544937462,"01a_smd_to_cor_r",1000
0.1,300,0.7,"viechtbauer","own",1000,1000,0,-0.00527155434071931,0.0022990044650821,0.0727009046055648,0.0016264550781854,0.0755881735376492,1.03971434671617,0.023260352649715,0.0728555103894284,0.955,0.00655553201502365,0.294625814687282,"01a_smd_to_cor_r",1000
0.25,300,0.7,"viechtbauer","own",1000,1000,0,0.00236369323957062,0.00224043943548023,0.0708489157577937,0.00158502262720638,0.0724214253578398,1.02219525285922,0.0228684177855833,0.0708529204826568,0.955,0.00655553201502365,0.282315058540443,"01a_smd_to_cor_r",1000
0.5,300,0.7,"viechtbauer","own",1000,1000,0,0.00127990572335231,0.00198601822815966,0.0628034107559648,0.00140502964723198,0.061760131154712,0.983388169707745,0.022000230824173,0.0627850483223556,0.937,0.00768316341099159,0.240756448242828,"01a_smd_to_cor_r",1000
0.75,300,0.7,"viechtbauer","own",1000,1000,0,-0.0014298516442347,0.00144379276836461,0.0456567361731207,0.00102142649812997,0.0442308106275972,0.968768561552083,0.0216731628728887,0.0456562974423955,0.938,0.00762600813007697,0.172019465707197,"01a_smd_to_cor_r",1000
0,25,0.3,"lipsey_cooper","biserial_population",1000,995,0.005,0.00443278711861754,0.00625529218317763,0.197314563313098,0.00442538389105607,0.190828556434861,0.967128595227182,0.0216908231913258,0.197265196668801,0.922613065326633,0.00847094929301617,0.78794768821132,"01a_smd_to_cor_r",1000
0.1,25,0.3,"lipsey_cooper","biserial_population",1000,999,0.001,-0.0318069668436844,0.00601477386162607,0.190108724423404,0.00425521765666082,0.190454234495964,1.00181743406889,0.0224237538131405,0.192657293495685,0.93993993993994,0.00751727068850432,0.786151574174538,"01a_smd_to_cor_r",1000
0.25,25,0.3,"lipsey_cooper","biserial_population",1000,998,0.002,-0.0658897786999332,0.0059455643926167,0.187827145202332,0.00420625677122849,0.184161765575766,0.980485357307549,0.021957279757527,0.198960171079635,0.929859719438878,0.00808401659154867,0.757992070303448,"01a_smd_to_cor_r",1000
0.5,25,0.3,"lipsey_cooper","biserial_population",1000,998,0.002,-0.133412193747349,0.00525511373761605,0.166015023279492,0.00371778964666045,0.163586707899776,0.985372917873654,0.0220667332377672,0.212913562683487,0.93687374749499,0.00769804185793874,0.667483130934833,"01a_smd_to_cor_r",1000
0.75,25,0.3,"lipsey_cooper","biserial_population",1000,999,0.001,-0.194017963541924,0.00418360678382422,0.132231097537373,0.0029597384481288,0.127771380417492,0.966273310870605,0.0216281670714872,0.234756322102669,0.844844844844845,0.0114548350590554,0.513604768645712,"01a_smd_to_cor_r",1000
0,50,0.3,"lipsey_cooper","biserial_population",1000,1000,0,-0.00538396191162894,0.00459848575491935,0.14541688773384,0.00325324749109816,0.137799557396537,0.947617292214056,0.0211999694564994,0.145443845565304,0.927,0.00822623850857729,0.5538045235693,"01a_smd_to_cor_r",1000
0.1,50,0.3,"lipsey_cooper","biserial_population",1000,1000,0,-0.0260651844134991,0.00434858389177344,0.137514296943232,0.00307645176906499,0.137274743362121,0.998257973269423,0.0223328961141818,0.139895194772506,0.938,0.00762600813007697,0.551578801747849,"01a_smd_to_cor_r",1000
0.25,50,0.3,"lipsey_cooper","biserial_population",1000,1000,0,-0.0663583372079941,0.00412475057755011,0.130436066051533,0.00291809851829277,0.132905343978844,1.0189309445007,0.0227953891082196,0.146287329173387,0.934,0.00785136930732467,0.533292357728555,"01a_smd_to_cor_r",1000
0.5,50,0.3,"lipsey_cooper","biserial_population",1000,1000,0,-0.128278024856764,0.00369146380674057,0.116734335293758,0.00261156519945967,0.116438552136811,0.997466185452606,0.0223151823412584,0.173402796380542,0.872,0.0105648473723003,0.464692041685693,"01a_smd_to_cor_r",1000
0.75,50,0.3,"lipsey_cooper","biserial_population",1000,1000,0,-0.188573260414017,0.00269736945692812,0.0852983117486432,0.00190828261432118,0.0892308092901461,1.04610287660899,0.0234032760004311,0.206950237323745,0.457,0.0157528092732693,0.354084865563004,"01a_smd_to_cor_r",1000
0,100,0.3,"lipsey_cooper","biserial_population",1000,1000,0,-0.00112163811296931,0.00313726819201573,0.0992091311756818,0.00221949363736938,0.0987930317399829,0.995805835301973,0.0222780372060126,0.0991658576778393,0.955,0.00655553201502365,0.392040892718389,"01a_smd_to_cor_r",1000
0.1,100,0.3,"lipsey_cooper","biserial_population",1000,1000,0,-0.0252033924009135,0.00314808075832526,0.0995510545445791,0.00222714310201786,0.0981057688147131,0.985481964641381,0.0220470729291092,0.102643621511477,0.942,0.00739161687318817,0.389259859654666,"01a_smd_to_cor_r",1000
0.25,100,0.3,"lipsey_cooper","biserial_population",1000,1000,0,-0.0604422551490284,0.00309905009150385,0.0980005687210538,0.00219245583705178,0.0945024145250599,0.964304756169824,0.0215732992058354,0.115098972913231,0.908,0.00913980306133562,0.374617445396116,"01a_smd_to_cor_r",1000
0.5,100,0.3,"lipsey_cooper","biserial_population",1000,1000,0,-0.125353126717186,0.00261964662999924,0.0828405001558196,0.00185329677655122,0.0824751765966512,0.995590036775716,0.0222732093897592,0.150230131116814,0.711,0.0143345387090063,0.326105698170077,"01a_smd_to_cor_r",1000
0.75,100,0.3,"lipsey_cooper","biserial_population",1000,1000,0,-0.186635696361963,0.00197643754584178,0.0625004429793346,0.00139825169197131,0.0627714805619386,1.00433657058549,0.0224688856940445,0.196812810110916,0.085,0.00881901355027874,0.247269331104451,"01a_smd_to_cor_r",1000
0,300,0.3,"lipsey_cooper","biserial_population",1000,1000,0,0.000427778934640548,0.00189780798309084,0.0600139578821736,0.00134262437433267,0.057477013497196,0.95772742751014,0.0214261520739327,0.0599854687433511,0.939,0.00756828910652864,0.226219904281816,"01a_smd_to_cor_r",1000
0.1,300,0.3,"lipsey_cooper","biserial_population",1000,1000,0,-0.0258041260659807,0.00185045700489269,0.0585165884767425,0.00130912542288776,0.0570978886699759,0.975755596084853,0.0218294758907106,0.0639266756359073,0.919,0.00862780389206894,0.224713848159135,"01a_smd_to_cor_r",1000
0.25,300,0.3,"lipsey_cooper","biserial_population",1000,1000,0,-0.0579092838225539,0.00173604690656402,0.0548986234963182,0.0012281847860823,0.0549021841826646,1.00006485930101,0.0223733195308878,0.0797767519755587,0.841,0.0115636931816786,0.216006598559368,"01a_smd_to_cor_r",1000
0.5,300,0.3,"lipsey_cooper","biserial_population",1000,1000,0,-0.120562439746288,0.00153316420734616,0.0484829092226051,0.00108465326997144,0.0475330865711125,0.980409124231147,0.0219335840104938,0.129936691399227,0.27,0.0140392307481571,0.186828721454854,"01a_smd_to_cor_r",1000
0.75,300,0.3,"lipsey_cooper","biserial_population",1000,1000,0,-0.182521686571986,0.00107592066114318,0.0340235987084668,0.000761171476445318,0.0358840488155162,1.05468116770923,0.0235951884009417,0.185662634186009,0,0,0.140907949472778,"01a_smd_to_cor_r",1000
0,25,0.5,"lipsey_cooper","biserial_population",1000,1000,0,0.0104121702925946,0.00610900604637519,0.193183733462858,0.00432188108274831,0.191179272967051,0.989624072069234,0.0221397396118276,0.193367650370934,0.934,0.00785136930732467,0.789478447558866,"01a_smd_to_cor_r",1000
0.1,25,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.0275136020497077,0.00592485591261349,0.187360394921742,0.00419160211863393,0.190555206835554,1.01705169288924,0.0227533467382762,0.189277077231754,0.943,0.00733150734842434,0.786588002063633,"01a_smd_to_cor_r",1000
0.25,25,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.0666117262248396,0.0059871054249237,0.189328897343091,0.00423564119596034,0.184064222255211,0.972192965987967,0.0217497731986435,0.200615821929465,0.912,0.00895857131466843,0.757668452958123,"01a_smd_to_cor_r",1000
0.5,25,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.119774916645691,0.00516695482125475,0.163393458023532,0.0036554169578284,0.161502249757802,0.988425434600587,0.0221129238519912,0.202525937499978,0.939,0.00756828910652864,0.658492144294067,"01a_smd_to_cor_r",1000
0.75,25,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.167469616378879,0.00364335109927218,0.115212877893783,0.00257752735456822,0.121535574529335,1.05487838470089,0.0235996005135464,0.203240757810593,0.901,0.00944452222190196,0.489588419418318,"01a_smd_to_cor_r",1000
0,50,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.00303662948048154,0.004376388056185,0.138393541823015,0.00309612211990107,0.138142321416332,0.998184738945373,0.0223312577255139,0.138357655243583,0.936,0.0077397674383666,0.555215056241818,"01a_smd_to_cor_r",1000
0.1,50,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.0260139623149518,0.00428134352369028,0.135387969804724,0.00302888185791912,0.137367642899349,1.0146222230637,0.0226989949587972,0.137798035910533,0.944,0.00727076337120113,0.551975564262555,"01a_smd_to_cor_r",1000
0.25,50,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.0535081448127674,0.00421729607647971,0.133362611689675,0.00298357081248941,0.131987248538438,0.98968704096439,0.02214114834367,0.143634683039294,0.929,0.00812151463706124,0.529405250120775,"01a_smd_to_cor_r",1000
0.5,50,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.111794481650316,0.0036625677726141,0.115820562461902,0.00259112239381999,0.114444727052834,0.988120974550429,0.0221061125117834,0.160931645159569,0.888,0.00997276290703835,0.456478354151135,"01a_smd_to_cor_r",1000
0.75,50,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.161765683448398,0.00258971429399314,0.0818939565811322,0.00183212082816204,0.0846120125493405,1.03318994565265,0.0231143896070342,0.18129547662839,0.59,0.0155531347322654,0.335306675879915,"01a_smd_to_cor_r",1000
0,100,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.00421447762325619,0.0031302615077827,0.0989875603654622,0.00221453668433812,0.0987965594206,0.998070455073779,0.0223287009817661,0.0990277758592803,0.946,0.00714730718522718,0.392054528797622,"01a_smd_to_cor_r",1000
0.1,100,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.0192763434089177,0.00305237910263789,0.0965247024663661,0.00215943795126779,0.098065578491312,1.01596354078877,0.0227290027425688,0.0983833247214832,0.94,0.00750999334220744,0.389098164508803,"01a_smd_to_cor_r",1000
0.25,100,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.0532234032471359,0.00295349872143209,0.0933978302612058,0.00208948397745533,0.0942632734097691,1.00926620186082,0.0225791707567251,0.107457722830938,0.909,0.00909499862561837,0.373681768872637,"01a_smd_to_cor_r",1000
0.5,100,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.107074727365631,0.00264715282511418,0.0837103224191019,0.00187275632584995,0.080866329879672,0.966025784428457,0.0216118018237346,0.135887482506133,0.783,0.0130349913693872,0.319518912768502,"01a_smd_to_cor_r",1000
0.75,100,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.152858154189773,0.00173416006222812,0.0548389562394019,0.00122684991805638,0.0585258286711159,1.06723090088766,0.0238759493814091,0.162388174177217,0.18,0.01214907403879,0.23061202494169,"01a_smd_to_cor_r",1000
0,300,0.5,"lipsey_cooper","biserial_population",1000,1000,0,0.00126253835139158,0.00183931008266021,0.0581640918451885,0.00130123941459743,0.0574923980359247,0.9884517442299,0.0221135124475587,0.058148710404308,0.942,0.00739161687318817,0.226281240542673,"01a_smd_to_cor_r",1000
0.1,300,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.020276926318964,0.00186528735924565,0.0589855654593699,0.00131961731427598,0.057032918996591,0.966896198288988,0.0216312746081691,0.0623455802489137,0.928,0.00817410545564467,0.22445755381733,"01a_smd_to_cor_r",1000
0.25,300,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.0502918968451292,0.00171090774498674,0.0541036534058061,0.00121039981975026,0.0546961640719155,1.01095139845114,0.0226168717532523,0.0738481752978695,0.869,0.0106695360723885,0.21519545300071,"01a_smd_to_cor_r",1000
0.5,300,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.105060449137382,0.00147492421230675,0.0466411988701908,0.001043450768139,0.0467255631063031,1.00180879218708,0.0224123345681002,0.114938783722315,0.409,0.0155473148807117,0.183651430861488,"01a_smd_to_cor_r",1000
0.75,300,0.5,"lipsey_cooper","biserial_population",1000,1000,0,-0.151440675275031,0.00101865149259965,0.0322125885854505,0.000720655796108109,0.0336098882134409,1.04337743998076,0.0233423028905598,0.154825357549303,0,0,0.131948661861651,"01a_smd_to_cor_r",1000
0,25,0.7,"lipsey_cooper","biserial_population",1000,999,0.001,0.00684731795551767,0.00624642771225418,0.197430598705602,0.00441910371091718,0.19086651583305,0.966752454201185,0.021638891772137,0.197450523446437,0.930930930930931,0.00802264891807337,0.787928759218548,"01a_smd_to_cor_r",1000
0.1,25,0.7,"lipsey_cooper","biserial_population",1000,998,0.002,-0.0327449482505409,0.00611892127930163,0.193303686532476,0.00432890006130253,0.190172055771749,0.983799425572772,0.0220314959847177,0.195962000564788,0.934869739478958,0.00781091098055762,0.785016850447654,"01a_smd_to_cor_r",1000
0.25,25,0.7,"lipsey_cooper","biserial_population",1000,998,0.002,-0.077151731215247,0.00581647819924125,0.18374916545379,0.00411493328381797,0.185430243921473,1.00914876790614,0.0225991766717719,0.199204201802652,0.93186372745491,0.00797627499741704,0.763501413860799,"01a_smd_to_cor_r",1000
0.5,25,0.7,"lipsey_cooper","biserial_population",1000,999,0.001,-0.13882639319071,0.00545808445031328,0.172513463766991,0.00386138163442773,0.164007265005745,0.950692551320317,0.02127942177669,0.221368181863067,0.91991991991992,0.00858725811049746,0.669171030278308,"01a_smd_to_cor_r",1000
0.75,25,0.7,"lipsey_cooper","biserial_population",1000,1000,0,-0.201876309881031,0.00416364955127869,0.131666159607787,0.00294561800958475,0.129551472500423,0.983939023408421,0.0220125544507312,0.240982750626387,0.821,0.0121226647235664,0.521535695549892,"01a_smd_to_cor_r",1000
0,50,0.7,"lipsey_cooper","biserial_population",1000,1000,0,0.00303157182165449,0.00446705951872997,0.141260825227223,0.00316026860719269,0.13802028910356,0.977059909437377,0.0218586558175254,0.141222719669471,0.933,0.00790638982089803,0.554666574629656,"01a_smd_to_cor_r",1000
0.1,50,0.7,"lipsey_cooper","biserial_population",1000,1000,0,-0.0196917747051903,0.00446706914833832,0.141261129742177,0.00316027541976119,0.136938403679404,0.969399040835493,0.0216872678725136,0.142557069485522,0.936,0.0077397674383666,0.550167865323161,"01a_smd_to_cor_r",1000
0.25,50,0.7,"lipsey_cooper","biserial_population",1000,1000,0,-0.0691684189420305,0.00421558818419679,0.133308603393553,0.00298236254599026,0.132970509030129,0.997463821877833,0.0223151294636744,0.150125556564967,0.935,0.0077958322198467,0.533496520348697,"01a_smd_to_cor_r",1000
0.5,50,0.7,"lipsey_cooper","biserial_population",1000,1000,0,-0.12741929795663,0.00371825142913121,0.117581434292308,0.00263051638686774,0.116268154769228,0.988830893831294,0.0221219947325856,0.17334141394458,0.876,0.0104222838188182,0.464096862755361,"01a_smd_to_cor_r",1000
0.75,50,0.7,"lipsey_cooper","biserial_population",1000,1000,0,-0.194260052802598,0.0027597035662856,0.0872694893635196,0.0019523815407254,0.0901983085280529,1.03356063139471,0.0231226825397129,0.212944396321819,0.448,0.0157256478403912,0.357880892353898,"01a_smd_to_cor_r",1000
0,100,0.7,"lipsey_cooper","biserial_population",1000,1000,0,0.000612685502284752,0.00320595883831823,0.101381320138331,0.00226808956321441,0.0987418990493103,0.973965410142427,0.0217894260862034,0.101332469053322,0.938,0.00762600813007697,0.391828789725672,"01a_smd_to_cor_r",1000
0.1,100,0.7,"lipsey_cooper","biserial_population",1000,1000,0,-0.0320615875785625,0.00307440875924503,0.0972213413758654,0.00217502306534806,0.0982779065610803,1.0108676260815,0.0226149976088142,0.10232537626494,0.941,0.00745110730026082,0.389963224382124,"01a_smd_to_cor_r",1000
0.25,100,0.7,"lipsey_cooper","biserial_population",1000,1000,0,-0.0669102103314257,0.00311020802522916,0.0983534135665859,0.00220034963553944,0.0947782466077864,0.963649792832262,0.0215586464521704,0.118914661891776,0.895,0.00969407035254026,0.375749678440184,"01a_smd_to_cor_r",1000
0.5,100,0.7,"lipsey_cooper","biserial_population",1000,1000,0,-0.12743764806907,0.00264783498982534,0.0837318943613685,0.00187323893050578,0.0826503436858116,0.987083169635586,0.0220828948766925,0.152461054858565,0.713,0.0143049292203771,0.32677583319129,"01a_smd_to_cor_r",1000
0.75,100,0.7,"lipsey_cooper","biserial_population",1000,1000,0,-0.186001767522177,0.00193241305846789,0.0611082664501065,0.0013671061017207,0.0626875445206199,1.02584393507224,0.0229500456242771,0.195773194104001,0.075,0.00832916562447884,0.247012905039112,"01a_smd_to_cor_r",1000
0,300,0.7,"lipsey_cooper","biserial_population",1000,1000,0,0.000780145539027816,0.00180649315890707,0.0571263295965884,0.00127802273403008,0.0575009408840413,1.0065575941969,0.0225185741422304,0.0571030887317572,0.953,0.00669260786241059,0.226315307064179,"01a_smd_to_cor_r",1000
0.1,300,0.7,"lipsey_cooper","biserial_population",1000,1000,0,-0.0285385814556593,0.00173280592125475,0.0547961345419138,0.00122589191667093,0.0571552225658659,1.04305208832108,0.0233350241660108,0.061758111822465,0.933,0.00790638982089803,0.224944499053747,"01a_smd_to_cor_r",1000
0.25,300,0.7,"lipsey_cooper","biserial_population",1000,1000,0,-0.0593639838146954,0.00169737775728359,0.0536757976272461,0.00120082788653229,0.0549494666525858,1.02372892591527,0.022902728917526,0.0800143283045079,0.83,0.0118785521003193,0.216198161313848,"01a_smd_to_cor_r",1000
0.5,300,0.7,"lipsey_cooper","biserial_population",1000,1000,0,-0.121116226467559,0.00152687349042385,0.0482839792867067,0.00108020283560339,0.047561791629457,0.985042913448343,0.0220372505335506,0.130376959723888,0.268,0.0140062843038402,0.186945787744197,"01a_smd_to_cor_r",1000
0.75,300,0.7,"lipsey_cooper","biserial_population",1000,1000,0,-0.184086138968321,0.00114085159697845,0.0360768951869236,0.000807107555267516,0.0359992569871623,0.997847980006066,0.0223237237988051,0.187584507313973,0,0,0.141324755640228,"01a_smd_to_cor_r",1000
0,25,0.3,"viechtbauer","biserial_population",1000,995,0.005,0.00695517110326343,0.00874090217221222,0.27571970174484,0.00618385944788193,0.259615720311185,0.941592924510856,0.0211181075035535,0.275668868326757,0.930653266331658,0.00805369943384575,0.955391088925981,"01a_smd_to_cor_r",1000
0.1,25,0.3,"viechtbauer","biserial_population",1000,999,0.001,-0.00620258402733008,0.00835723147629347,0.264146691500011,0.00591241495638067,0.259412328335978,0.982076765235454,0.0219818969608098,0.264087302536623,0.942942942942943,0.00733862416953931,0.953891729951039,"01a_smd_to_cor_r",1000
0.25,25,0.3,"viechtbauer","biserial_population",1000,998,0.002,0.00588723038725433,0.00825701489903781,0.260848497125911,0.00584151857346664,0.250125638040699,0.958892386947369,0.0214737203780209,0.260784239630075,0.934869739478958,0.00781091098055762,0.921535844982853,"01a_smd_to_cor_r",1000
0.5,25,0.3,"viechtbauer","biserial_population",1000,998,0.002,0.00539276538484403,0.00713929062655095,0.225538315390218,0.00505077189593463,0.217202149361423,0.963038803343139,0.0215665764559976,0.225489787256326,0.925851703406814,0.00829384726833912,0.804144444745691,"01a_smd_to_cor_r",1000
0.75,25,0.3,"viechtbauer","biserial_population",1000,999,0.001,0.0166051370210627,0.00553462479992424,0.174932671631861,0.00391553094321381,0.159618118360544,0.91245458536444,0.0204235385531097,0.175631825441954,0.915915915915916,0.00878015045029153,0.596930298104406,"01a_smd_to_cor_r",1000
0,50,0.3,"viechtbauer","biserial_population",1000,1000,0,-0.00724569423041747,0.00623594593861256,0.197197925316922,0.00441168605506985,0.1845681679939,0.935953903659359,0.0209390376614061,0.197232438539987,0.932,0.00796090447122687,0.700137906121849,"01a_smd_to_cor_r",1000
0.1,50,0.3,"viechtbauer","biserial_population",1000,1000,0,0.000152651938075643,0.00590162893185355,0.186625893298039,0.00417516994489017,0.184188368060104,0.986938976179248,0.0220796689996477,0.186532619474064,0.943,0.00733150734842434,0.698642810207349,"01a_smd_to_cor_r",1000
0.25,50,0.3,"viechtbauer","biserial_population",1000,1000,0,-0.0020302242750638,0.00556528301722436,0.175989701578831,0.00393721846233138,0.177535113473016,1.00878126322348,0.0225683217732963,0.175913400562183,0.946,0.00714730718522718,0.674166965525823,"01a_smd_to_cor_r",1000
0.5,50,0.3,"viechtbauer","biserial_population",1000,1000,0,0.00138570542990355,0.00488682814245968,0.154535074639824,0.0034572383695823,0.152658555114368,0.987856999261629,0.0221002068913333,0.15446400352244,0.934,0.00785136930732467,0.581580019112235,"01a_smd_to_cor_r",1000
0.75,50,0.3,"viechtbauer","biserial_population",1000,1000,0,0.00579588288448517,0.00345142204824883,0.109143548389899,0.00244174511298085,0.109968455499936,1.00755800156955,0.0225409551244248,0.109242821729364,0.941,0.00745110730026082,0.421712793663429,"01a_smd_to_cor_r",1000
