"delta","n","r_cov","r_cov_guess","p_exp","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0,300,0.7,0,0.33,"ancova_means_sd","own",1000,1000,0,0.00193757009787221,0.00401416062521702,0.126938904694513,0.00283986048426528,0.122584048997773,0.965693293894253,0.0216043633892235,0.126890213245159,0.94,0.00750999334220744,0.482486353298336,"07b_ancova_to_smd_g",1000
0.3,300,0.7,0,0.33,"ancova_means_sd","own",1000,1000,0,0.00655190941808538,0.00394005210175421,0.124595387412768,0.00278743162379388,0.12381124761954,0.993706510252822,0.0222310713820593,0.124705308912636,0.954,0.00662449998113065,0.487308479029647,"07b_ancova_to_smd_g",1000
0.8,300,0.7,0,0.33,"ancova_means_sd","own",1000,1000,0,-0.000360874377366203,0.00410154802389204,0.129702336880616,0.00290168362576115,0.13083646127374,1.008744055199,0.0225674893602654,0.129637971776855,0.953,0.00669260786241059,0.514916294368326,"07b_ancova_to_smd_g",1000
0,50,0,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.0178312425711403,0.0089221852741372,0.282144271722874,0.00631209454702526,0.285960973810234,1.01352748387927,0.0226745035977137,0.282566342453583,0.957,0.00641490451994416,1.15052772257271,"07b_ancova_to_smd_g",1000
0.3,50,0,0.3,0.33,"ancova_means_sd","own",1000,1000,0,0.0201936524253565,0.0090760924601509,0.287011244283579,0.00642097781718118,0.287640106536837,1.00219107183354,0.0224208868780838,0.287577576471356,0.956,0.00648567652600714,1.1572122364708,"07b_ancova_to_smd_g",1000
0.8,50,0,0.3,0.33,"ancova_means_sd","own",1000,1000,0,0.000363425650915355,0.00998507819174208,0.315755897007805,0.0070640494082108,0.296312015124419,0.938421159928789,0.0209942347942392,0.315598188820709,0.948,0.00702111102319284,1.19167941494571,"07b_ancova_to_smd_g",1000
0,100,0,0.3,0.33,"ancova_means_sd","own",1000,1000,0,0.000845555343320437,0.00629761725619432,0.199148143615542,0.00445531608240677,0.2017920863345,1.01327626093298,0.0226688832709932,0.199050340583104,0.955,0.00655553201502365,0.800998506142248,"07b_ancova_to_smd_g",1000
0.3,100,0,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.00937020717368411,0.0061915992388246,0.195795559536506,0.00438031251223146,0.202722845094064,1.03538019745676,0.0231633896323932,0.195921836494958,0.961,0.00612200947402077,0.804674730320705,"07b_ancova_to_smd_g",1000
0.8,100,0,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.0134605289070513,0.00667407392616954,0.211052748790382,0.00472164434400764,0.208697427473286,0.988840129633018,0.0221222013547274,0.211376217554534,0.948,0.00702111102319284,0.82827180286281,"07b_ancova_to_smd_g",1000
0,300,0,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-1.3585909653476e-05,0.00380677627926107,0.120380835851662,0.00269314423045228,0.116936482907925,0.971387863197922,0.0217317615448899,0.120320631145624,0.942,0.00739161687318817,0.460257759742696,"07b_ancova_to_smd_g",1000
0.3,300,0,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.00408478812679277,0.0036912673757782,0.116728123601318,0.00261142623229318,0.117496085734877,1.00657906689379,0.0225190545265816,0.116741230414476,0.958,0.00634318531969546,0.462456527374923,"07b_ancova_to_smd_g",1000
0.8,300,0,0.3,0.33,"ancova_means_sd","own",1000,1000,0,0.000858266198054183,0.0038971916500287,0.123240020922805,0.00275710954290145,0.121029550055319,0.98206369285777,0.0219705998022446,0.123181375520665,0.936,0.0077397674383666,0.476340490502144,"07b_ancova_to_smd_g",1000
0,50,0.3,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.00386285803328048,0.00951010772293411,0.300736011980293,0.00672802651538303,0.286144906381142,0.951482014065855,0.0212864305055845,0.300610426341294,0.95,0.00689202437604511,1.15126664566145,"07b_ancova_to_smd_g",1000
0.3,50,0.3,0.3,0.33,"ancova_means_sd","own",1000,1000,0,0.000170666516607507,0.00948201430972448,0.299847620250386,0.00670815153241873,0.287705495814273,0.959505683500258,0.0214659349831156,0.299697707534625,0.941,0.00745110730026082,1.15746092857793,"07b_ancova_to_smd_g",1000
0.8,50,0.3,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.0162530598114093,0.00945782226047548,0.299082600481448,0.00669103661074269,0.296667226604591,0.99192405752468,0.0221911945840051,0.299374537097042,0.954,0.00662449998113065,1.19317909950423,"07b_ancova_to_smd_g",1000
0,100,0.3,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.00477908469636242,0.0064559157548572,0.20415398167514,0.00456730603324411,0.201817345542893,0.988554540484228,0.0221158121918436,0.204107836782703,0.948,0.00702111102319284,0.801097988601764,"07b_ancova_to_smd_g",1000
0.3,100,0.3,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.00419443367385226,0.00651312990800335,0.205963252058535,0.00460778279235527,0.20290721471607,0.985162220386788,0.0220399196526895,0.205902971351007,0.944,0.00727076337120113,0.805401469624264,"07b_ancova_to_smd_g",1000
0.8,100,0.3,0.3,0.33,"ancova_means_sd","own",1000,1000,0,0.00173200509210292,0.00672639376284554,0.212707247297424,0.00475865856705243,0.209670712308951,0.98572434636312,0.0220524954611165,0.21260792205709,0.947,0.00708456067798138,0.832113257598253,"07b_ancova_to_smd_g",1000
0,300,0.3,0.3,0.33,"ancova_means_sd","own",1000,1000,0,0.00622376837995774,0.00376040514122073,0.118914451712646,0.00266033847731328,0.116934260791539,0.983347768983602,0.0219993269844849,0.119017819977264,0.946,0.00714730718522718,0.460249014860282,"07b_ancova_to_smd_g",1000
0.3,300,0.3,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.00624846157205118,0.00373870460788978,0.118228220594984,0.00264498620498344,0.117546171546955,0.994231080831661,0.0222428070060718,0.118334177247863,0.947,0.00708456067798138,0.462653434445694,"07b_ancova_to_smd_g",1000
0.8,300,0.3,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.000499756506199021,0.00396360527327835,0.125340204094137,0.00280409456465139,0.121414597300519,0.968680386137956,0.0216711902241183,0.125278515125951,0.94,0.00750999334220744,0.477853241354185,"07b_ancova_to_smd_g",1000
0,50,0.5,0.3,0.33,"ancova_means_sd","own",1000,1000,0,0.000208172255471657,0.00919383422132256,0.290734565693799,0.00650427547418042,0.286041364505194,0.983857436499148,0.022010729199125,0.290589236616157,0.949,0.00695693898205238,1.15084879705252,"07b_ancova_to_smd_g",1000
0.3,50,0.5,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.00409643091013611,0.00903301499160656,0.285649015119235,0.00639050220543989,0.287846266185955,1.00769213597954,0.0225439559618075,0.285535541088936,0.953,0.00669260786241059,1.15804006035705,"07b_ancova_to_smd_g",1000
0.8,50,0.5,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.005769655027609,0.00994153436641427,0.314378920347081,0.00703324386741968,0.299376977067314,0.952280695972859,0.021304298512187,0.314274657540463,0.947,0.00708456067798138,1.20391896541723,"07b_ancova_to_smd_g",1000
0,100,0.5,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.0107584198953931,0.00628505109364405,0.198750766664474,0.00444642601750972,0.201791554485575,1.01529950234725,0.0227141469618714,0.198942476563232,0.949,0.00695693898205238,0.800995564972099,"07b_ancova_to_smd_g",1000
0.3,100,0.5,0.3,0.33,"ancova_means_sd","own",1000,1000,0,0.000959398857441694,0.00616123423726725,0.194835333875748,0.00435883047001181,0.203127374141842,1.04255922219623,0.0233239978298741,0.194740255122857,0.969,0.00548078461536303,0.80627431302128,"07b_ancova_to_smd_g",1000
0.8,100,0.5,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.00420948306852647,0.00670780019922846,0.212119267188932,0.00474550435338043,0.211169007401424,0.995520162783414,0.0222716461779913,0.212054966169059,0.956,0.00648567652600714,0.838030856217777,"07b_ancova_to_smd_g",1000
0,300,0.5,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.000204835694455586,0.00374779911900609,0.118515814288317,0.00265142021327416,0.11693331119946,0.986647325520569,0.0220731442294617,0.118456718660649,0.942,0.00739161687318817,0.460245299929017,"07b_ancova_to_smd_g",1000
0.3,300,0.5,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-4.85875684431939e-05,0.00367991237691962,0.1163690470091,0.00260339301798811,0.117705166060643,1.01148173922434,0.0226287364672942,0.116310858080646,0.958,0.00634318531969546,0.463278312779181,"07b_ancova_to_smd_g",1000
0.8,300,0.5,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.004595949266468,0.00390428568909188,0.123464354135304,0.00276212829603326,0.122295340748554,0.99053157168369,0.0221600420738724,0.123488161557963,0.949,0.00695693898205238,0.481314964753604,"07b_ancova_to_smd_g",1000
0,50,0.7,0.3,0.33,"ancova_means_sd","own",1000,1000,0,0.0113389615853052,0.00930868694116837,0.294366527595578,0.00658552924826996,0.286080717444013,0.971852064094226,0.0217421465863029,0.294437723408436,0.949,0.00695693898205238,1.15100844262993,"07b_ancova_to_smd_g",1000
0.3,50,0.7,0.3,0.33,"ancova_means_sd","own",1000,1000,0,0.00325643983038075,0.00939773205326208,0.29718238128279,0.00664852515669558,0.288945703252129,0.972284097074978,0.0217518119713391,0.297051602886659,0.956,0.00648567652600714,1.16240631570221,"07b_ancova_to_smd_g",1000
0.8,50,0.7,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.0215518573250988,0.0100697360539818,0.318433013672989,0.00712394151022255,0.304880072039269,0.957438641561085,0.0214196913926537,0.319002613103445,0.956,0.00648567652600714,1.2258190330637,"07b_ancova_to_smd_g",1000
0,100,0.7,0.3,0.33,"ancova_means_sd","own",1000,1000,0,0.0109703584198725,0.00643457382064185,0.2034790904572,0.00455220745565974,0.201815148943739,0.991822542995831,0.0221889235143141,0.203672986124564,0.953,0.00669260786241059,0.80109007307457,"07b_ancova_to_smd_g",1000
0.3,100,0.7,0.3,0.33,"ancova_means_sd","own",1000,1000,0,0.00648561796595217,0.00668662461904456,0.211449636547365,0.00473052346471896,0.203898047355015,0.96428658230085,0.0215728926224284,0.211443375605898,0.95,0.00689202437604511,0.809310873569493,"07b_ancova_to_smd_g",1000
0.8,100,0.7,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.00499076332331374,0.006953461504135,0.219887759753669,0.00491930004753739,0.215453122932032,0.979832270670248,0.0219206787184815,0.219834446757434,0.954,0.00662449998113065,0.854948579583202,"07b_ancova_to_smd_g",1000
0,300,0.7,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.00149181649905434,0.00374804581371682,0.118523615460043,0.00265159474006222,0.116933339925908,0.986582627200812,0.0220716968071595,0.118473731648688,0.948,0.00702111102319284,0.460245429221951,"07b_ancova_to_smd_g",1000
0.3,300,0.7,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.00117187409768098,0.00386598539083707,0.122253192359814,0.00273503234405113,0.118071933239776,0.965798364530785,0.0216067140156879,0.122197669732382,0.943,0.00733150734842434,0.464719159683336,"07b_ancova_to_smd_g",1000
0.8,300,0.7,0.3,0.33,"ancova_means_sd","own",1000,1000,0,-0.00387334324501759,0.00403881646130687,0.12771859069111,0.00285730351685801,0.124766453639159,0.976885612063388,0.0218547564595934,0.12771346505991,0.953,0.00669260786241059,0.491024223533597,"07b_ancova_to_smd_g",1000
0,50,0,0.5,0.33,"ancova_means_sd","own",1000,1000,0,0.0145414190768278,0.00806065618915405,0.254900329932598,0.0057025966636772,0.259593995871952,1.01841373034156,0.0227838180610614,0.255187493600912,0.957,0.00641490451994416,1.04444370898442,"07b_ancova_to_smd_g",1000
0.3,50,0,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00715448479025005,0.008405498464139,0.265805200157264,0.00594655898643078,0.260925256955275,0.981640903943558,0.0219611412242496,0.26576858106034,0.955,0.00655553201502365,1.04974579719709,"07b_ancova_to_smd_g",1000
0.8,50,0,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.0209923990040419,0.00864248011508736,0.273299217963902,0.00611421416739101,0.268323575966803,0.981794159404597,0.0219645698352719,0.273967974210647,0.953,0.00669260786241059,1.07920020088003,"07b_ancova_to_smd_g",1000
0,100,0,0.5,0.33,"ancova_means_sd","own",1000,1000,0,0.00475665812674653,0.00587096135915106,0.185656099497552,0.00415347384550664,0.183219774524358,0.986877215562604,0.0220782872992532,0.185624203405426,0.95,0.00689202437604511,0.72727584172584,"07b_ancova_to_smd_g",1000
0.3,100,0,0.5,0.33,"ancova_means_sd","own",1000,1000,0,0.00636720600434186,0.00611638435884279,0.193417056189718,0.00432710094811336,0.184223540793945,0.952467917892643,0.021308487016358,0.193425150328941,0.945,0.00720936890441875,0.731237828006086,"07b_ancova_to_smd_g",1000
0.8,100,0,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00712959500911551,0.00582341930611885,0.184152687775329,0.00411983971614499,0.189519008085657,1.02914060269854,0.0230237982389244,0.184198619233307,0.952,0.00675988165576884,0.75216579277148,"07b_ancova_to_smd_g",1000
0,300,0,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00391817611249617,0.00349523255466163,0.110528958246997,0.00247273932013234,0.106162030424499,0.960490645241226,0.0214879704176691,0.110543141192042,0.945,0.00720936890441875,0.417849891124301,"07b_ancova_to_smd_g",1000
0.3,300,0,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00192401170750203,0.0033175309292081,0.104909539443524,0.00234702242157452,0.106673217489311,1.01681141729476,0.0227479713242712,0.104874721815301,0.96,0.00619677335393187,0.419858556698363,"07b_ancova_to_smd_g",1000
0.8,300,0,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00529784818725316,0.003576752691086,0.113106851309684,0.00253041160475622,0.109814037933155,0.970887586928636,0.0217205694299762,0.113174351550132,0.946,0.00714730718522718,0.432198994611782,"07b_ancova_to_smd_g",1000
0,50,0.3,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00333780879071079,0.00856611311966453,0.270884281527904,0.00606018752699178,0.259751798242839,0.95890317731884,0.0214524557940502,0.270769379089352,0.951,0.00682634602111555,1.0450731453306,"07b_ancova_to_smd_g",1000
0.3,50,0.3,0.5,0.33,"ancova_means_sd","own",1000,1000,0,0.00115570619299629,0.00855191105767776,0.270435172894413,0.0060501401276979,0.261182930882966,0.965787578914302,0.0216064727212942,0.270302392169395,0.948,0.00702111102319284,1.05076951987524,"07b_ancova_to_smd_g",1000
0.8,50,0.3,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.0124435390185581,0.00859544632492725,0.271811878924938,0.00608093961398578,0.269390868136738,0.991093064814621,0.0221726037243653,0.27196076461594,0.956,0.00648567652600714,1.08345102818259,"07b_ancova_to_smd_g",1000
0,100,0.3,0.5,0.33,"ancova_means_sd","own",1000,1000,0,0.00254201366715834,0.00571656029266219,0.180773509064913,0.00404424117437345,0.183195164439634,1.01339607438749,0.0226715637218429,0.180700980494148,0.949,0.00695693898205238,0.727178979256262,"07b_ancova_to_smd_g",1000
0.3,100,0.3,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.0103781614344719,0.00568036685751285,0.179628972150737,0.00401863574502796,0.184123675932856,1.02502215387809,0.0229316608434601,0.179838837026529,0.963,0.00596917079668525,0.730846542694768,"07b_ancova_to_smd_g",1000
0.8,100,0.3,0.5,0.33,"ancova_means_sd","own",1000,1000,0,0.0111588265008767,0.00604130857214858,0.191042951358892,0.00427398778701595,0.190521750449534,0.997271812931854,0.0223108338647827,0.191273184904546,0.959,0.00627048642451286,0.75611427878159,"07b_ancova_to_smd_g",1000
0,300,0.3,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.000250889048292278,0.00336441593195465,0.106392173411348,0.00238019171374688,0.106154873294169,0.997769571674593,0.0223219696579235,0.106339259983985,0.949,0.00695693898205238,0.417821759037253,"07b_ancova_to_smd_g",1000
0.3,300,0.3,0.5,0.33,"ancova_means_sd","own",1000,1000,0,0.000751556820682029,0.00335475747645052,0.106086746230623,0.00237335873702121,0.106738271371148,1.00614143767883,0.0225092639433296,0.106036353038614,0.958,0.00634318531969546,0.420114381815835,"07b_ancova_to_smd_g",1000
0.8,300,0.3,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00087627731888063,0.00365493021282449,0.115579041614894,0.00258571912118898,0.110223650326233,0.953664685103512,0.0213352609350333,0.115524561058228,0.939,0.00756828910652864,0.433807255741419,"07b_ancova_to_smd_g",1000
0,50,0.5,0.5,0.33,"ancova_means_sd","own",1000,1000,0,0.0119378305868051,0.00861540958548499,0.272443172653797,0.00609506283427719,0.259770613835146,0.953485496827793,0.0213312521584909,0.272568466339121,0.95,0.00689202437604511,1.04515043102463,"07b_ancova_to_smd_g",1000
0.3,50,0.5,0.5,0.33,"ancova_means_sd","own",1000,1000,0,0.00485403004393885,0.00869854679307081,0.275072201996571,0.00615387913303514,0.26157806948625,0.95094330720307,0.0212743786264863,0.274977477627894,0.948,0.00702111102319284,1.0523294515856,"07b_ancova_to_smd_g",1000
0.8,50,0.5,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00277016728357203,0.00855578293258663,0.270557612329686,0.00605287932664391,0.271707328549073,1.00424943216156,0.0224669362446825,0.270436487913022,0.951,0.00682634602111555,1.09269902100785,"07b_ancova_to_smd_g",1000
0,100,0.5,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00595255341426761,0.00617473378218192,0.195262226968809,0.00436838086615637,0.18326982093756,0.938583072530642,0.0209978570816775,0.19525532729144,0.949,0.00695693898205238,0.7274741792125,"07b_ancova_to_smd_g",1000
0.3,100,0.5,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.0075913789443378,0.00593042360886592,0.187536460936518,0.00419554104436509,0.184391951646289,0.983232544356834,0.021996749194286,0.187596330696233,0.956,0.00648567652600714,0.731905199137511,"07b_ancova_to_smd_g",1000
0.8,100,0.5,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00716536389258706,0.00600427868100349,0.189871963383626,0.00424779059800987,0.191625192521621,1.00923374418609,0.0225784446178938,0.189912225926577,0.957,0.00641490451994416,0.7604816677519,"07b_ancova_to_smd_g",1000
0,300,0.5,0.5,0.33,"ancova_means_sd","own",1000,1000,0,0.00515657586621674,0.00327963814668767,0.103711264447065,0.00232021477091834,0.106150664127835,1.02352106778156,0.0228980787426905,0.103787574504368,0.954,0.00662449998113065,0.417805244638995,"07b_ancova_to_smd_g",1000
0.3,300,0.5,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.0017738732773988,0.00337680586230295,0.106783977410862,0.0023889571013046,0.106851427021516,1.00063164542367,0.0223859995954957,0.10674531202941,0.949,0.00695693898205238,0.420558816372373,"07b_ancova_to_smd_g",1000
0.8,300,0.5,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00747554884553489,0.00346120544059899,0.109452926420594,0.00244866647760256,0.110980998411765,1.01396099712583,0.0226842020990616,0.109653303595797,0.951,0.00682634602111555,0.436787136379119,"07b_ancova_to_smd_g",1000
0,50,0.7,0.5,0.33,"ancova_means_sd","own",1000,1000,0,0.00856912740484859,0.008713940006975,0.275558978161045,0.00616476922537916,0.259802114310596,0.942818543037125,0.0210926124709144,0.275554436798239,0.948,0.00702111102319284,1.04527657409051,"07b_ancova_to_smd_g",1000
0.3,50,0.7,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00655174150013609,0.00828432556253514,0.261973376559667,0.00586083393276281,0.26210634877271,1.00050757910895,0.0223832240002166,0.261924312145192,0.959,0.00627048642451286,1.05444145105678,"07b_ancova_to_smd_g",1000
0.8,50,0.7,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00517013130406192,0.00947357299990952,0.299580682595882,0.00670217963831256,0.277391674745526,0.925933115386188,0.0207148539038209,0.29947548657099,0.942,0.00739161687318817,1.11524196931751,"07b_ancova_to_smd_g",1000
0,100,0.7,0.5,0.33,"ancova_means_sd","own",1000,1000,0,0.00793748658908127,0.00604475779314066,0.191152025303774,0.00427642797496842,0.183248552133921,0.958653468843488,0.0214468693488745,0.191221236724138,0.946,0.00714730718522718,0.727389620965749,"07b_ancova_to_smd_g",1000
0.3,100,0.7,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00169460206799641,0.0060636788936164,0.191750363037177,0.00428981390806295,0.185031011626726,0.964957816485868,0.0215879093853531,0.191661955534563,0.947,0.00708456067798138,0.734426464143927,"07b_ancova_to_smd_g",1000
0.8,100,0.7,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.0207332624075161,0.00634198344110251,0.200551125569562,0.0044867034102,0.195205010749936,0.973342882995828,0.0217754989907375,0.201520225742505,0.942,0.00739161687318817,0.774610929127052,"07b_ancova_to_smd_g",1000
0,300,0.7,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.000919988386041917,0.0033617883325888,0.106309081423603,0.00237833279072305,0.106154740840888,0.998548190045033,0.0223393888057243,0.106259896249561,0.951,0.00682634602111555,0.41782128552012,"07b_ancova_to_smd_g",1000
0.3,300,0.7,0.5,0.33,"ancova_means_sd","own",1000,1000,0,0.00356256669881113,0.00336816871615349,0.106510846867702,0.00238284666070773,0.107209275354854,1.00655734610786,0.0225185685920148,0.106517171486376,0.949,0.00695693898205238,0.421965116347787,"07b_ancova_to_smd_g",1000
0.8,300,0.7,0.5,0.33,"ancova_means_sd","own",1000,1000,0,-0.00716879442007418,0.00354602692252171,0.11213521719446,0.0025086743340934,0.113209881244184,1.00958364443045,0.0225862725401513,0.112308166407216,0.95,0.00689202437604511,0.445545985016157,"07b_ancova_to_smd_g",1000
0,50,0,0.7,0.33,"ancova_means_sd","own",1000,1000,0,0.00245630859193739,0.0073978797666087,0.233941499185584,0.00523370845814171,0.214309420844974,0.916081249333895,0.0204944492519491,0.23383740049029,0.945,0.00720936890441875,0.862239861970812,"07b_ancova_to_smd_g",1000
0.3,50,0,0.7,0.33,"ancova_means_sd","own",1000,1000,0,0.00403341560044585,0.0067377171174318,0.213065323209887,0.00476666939428162,0.215201506056922,1.01002595267429,0.0225961678020221,0.212996956701228,0.955,0.00655553201502365,0.865790322329607,"07b_ancova_to_smd_g",1000
0.8,50,0,0.7,0.33,"ancova_means_sd","own",1000,1000,0,0.00321030194000373,0.00737857439079691,0.233331009599076,0.00522005066538738,0.221870238242716,0.950881919312599,0.0212730052646728,0.233236409505526,0.942,0.00739161687318817,0.89230840431434,"07b_ancova_to_smd_g",1000
0,100,0,0.7,0.33,"ancova_means_sd","own",1000,1000,0,0.00940741965150889,0.00504087812828688,0.15940656292713,0.00356622266497995,0.151120701634657,0.948020576190073,0.0212089916725818,0.159604327624399,0.948,0.00702111102319284,0.599860979566116,"07b_ancova_to_smd_g",1000
0.3,100,0,0.7,0.33,"ancova_means_sd","own",1000,1000,0,0.00137908643955935,0.00474588541638045,0.150078074299388,0.00335752694402982,0.151838952129822,1.01173307852366,0.0226343593970493,0.150009355829678,0.955,0.00655553201502365,0.60269760615336,"07b_ancova_to_smd_g",1000
0.8,100,0,0.7,0.33,"ancova_means_sd","own",1000,1000,0,0.00365930174178312,0.00502647669411091,0.158951149591439,0.00355603421771749,0.156490487997345,0.984519384726572,0.0220255382178275,0.15891379102432,0.959,0.00627048642451286,0.621066004712539,"07b_ancova_to_smd_g",1000
0,300,0,0.7,0.33,"ancova_means_sd","own",1000,1000,0,9.66664088181542e-05,0.00273457483368917,0.0864748490663393,0.00193460395248641,0.0875354658753973,1.0122650322089,0.0226462601949473,0.0864316548836114,0.949,0.00695693898205238,0.344536477608498,"07b_ancova_to_smd_g",1000
0.3,300,0,0.7,0.33,"ancova_means_sd","own",1000,1000,0,0.00364605585785903,0.00282415013583696,0.089307468835187,0.00199797494948578,0.0879909812173401,0.985258930355798,0.0220420832353996,0.0893372368560657,0.944,0.00727076337120113,0.346326462415641,"07b_ancova_to_smd_g",1000
0.8,300,0,0.7,0.33,"ancova_means_sd","own",1000,1000,0,-0.00150912717672984,0.00293394743899864,0.0927795644245362,0.0020756522154549,0.0905840455584785,0.976336180497555,0.0218424646488489,0.0927454418937524,0.942,0.00739161687318817,0.356514744721043,"07b_ancova_to_smd_g",1000
0,50,0.3,0.7,0.33,"ancova_means_sd","own",1000,1000,0,0.00304576394856035,0.00711008224783129,0.224840542542767,0.00503010305283948,0.214212157670897,0.952729233119299,0.0213143331262477,0.224748732987274,0.946,0.00714730718522718,0.861849023298692,"07b_ancova_to_smd_g",1000
0.3,50,0.3,0.7,0.33,"ancova_means_sd","own",1000,1000,0,-0.00282796799134514,0.0069231759561337,0.218930046634965,0.00489787421557817,0.215295903270466,0.983400435799669,0.0220005052395686,0.218838827352982,0.955,0.00655553201502365,0.866167623670997,"07b_ancova_to_smd_g",1000
0.8,50,0.3,0.7,0.33,"ancova_means_sd","own",1000,1000,0,-0.00577718426622377,0.00720089428562549,0.227712271326676,0.00509434899158125,0.222300892131226,0.976235891180028,0.0218402209894245,0.227671696730812,0.953,0.00669260786241059,0.894053857776393,"07b_ancova_to_smd_g",1000
0,100,0.3,0.7,0.33,"ancova_means_sd","own",1000,1000,0,0.0101635436801468,0.00486738184269174,0.153920128646533,0.00344348087868141,0.151092533954038,0.981629467715765,0.0219608853744652,0.154178507635471,0.939,0.00756828910652864,0.599749230053368,"07b_ancova_to_smd_g",1000
0.3,100,0.3,0.7,0.33,"ancova_means_sd","own",1000,1000,0,0.00140208303577798,0.00472479368087205,0.149411095059264,0.00334260537217278,0.151911033335052,1.01673194534044,0.0227461933881591,0.149342952590073,0.955,0.00655553201502365,0.602982413889639,"07b_ancova_to_smd_g",1000
0.8,100,0.3,0.7,0.33,"ancova_means_sd","own",1000,1000,0,-0.00591263153752658,0.00498111133791882,0.157516571067121,0.00352394001560828,0.156819012504363,0.995571522678332,0.022272795194807,0.157548779437612,0.954,0.00662449998113065,0.622369166851487,"07b_ancova_to_smd_g",1000
0,300,0.3,0.7,0.33,"ancova_means_sd","own",1000,1000,0,0.00109156890749129,0.00281337850547415,0.0889668399745881,0.00199035444540673,0.0875396349821698,0.983958011852214,0.0220129792576989,0.0889290449691703,0.949,0.00695693898205238,0.34455285365561,"07b_ancova_to_smd_g",1000
0.3,300,0.3,0.7,0.33,"ancova_means_sd","own",1000,1000,0,0.000851420796457708,0.00281693235637858,0.0890792226078147,0.00199286865489976,0.0880222901295596,0.98813491578268,0.0221064244031982,0.0890387427465417,0.946,0.00714730718522718,0.346449455425114,"07b_ancova_to_smd_g",1000
0.8,300,0.3,0.7,0.33,"ancova_means_sd","own",1000,1000,0,-0.00426316740152875,0.0028658026679785,0.0906246375539935,0.00202744247486463,0.0908460412212614,1.00244308472005,0.0224265248772428,0.0906795826145795,0.941,0.00745110730026082,0.357545476212221,"07b_ancova_to_smd_g",1000
0,50,0.5,0.7,0.33,"ancova_means_sd","own",1000,1000,0,-0.00545802067896615,0.0068267685252174,0.215881375984356,0.00482966975666121,0.214120545724619,0.99184352864295,0.022189393002452,0.215842427984245,0.95,0.00689202437604511,0.861487397615449,"07b_ancova_to_smd_g",1000
0.3,50,0.5,0.7,0.33,"ancova_means_sd","own",1000,1000,0,0.00172117854552477,0.007147357675883,0.226019295076778,0.00505647394953283,0.215667824397077,0.954200942551455,0.0213472580161446,0.225912813892533,0.95,0.00689202437604511,0.867642075594848,"07b_ancova_to_smd_g",1000
0.8,50,0.5,0.7,0.33,"ancova_means_sd","own",1000,1000,0,-0.00909693819171851,0.00728620663640256,0.230410084736664,0.00515470411844628,0.223930544705216,0.971878227296982,0.0217427319060347,0.230474451134333,0.955,0.00655553201502365,0.900551430902395,"07b_ancova_to_smd_g",1000
