"rho","n","p_split","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.25,300,0.15,"mathur_2sd","own",1000,1000,0,0.00104578861628129,0.00389282913082056,0.123102065952465,0.00275402323244511,0.122039129706514,0.991365406926951,0.0221786965262913,0.123044943808973,0.952,0.00675988165576884,0.480219101251772,"02b_cor_to_smd_CONT",1000
0.5,300,0.15,"mathur_2sd","own",1000,1000,0,-0.00544646483561821,0.00428282933510218,0.135434955287074,0.00302993301095201,0.142183373666849,1.04982774473156,0.0234866082602757,0.135476745110383,0.962,0.00604615580348373,0.559202979271144,"02b_cor_to_smd_CONT",1000
0.75,300,0.15,"mathur_2sd","own",1000,1000,0,0.0172991723940615,0.00562565098126435,0.177898704219566,0.00397992641838968,0.199850804777123,1.12339662986226,0.025132481684636,0.178649271981604,0.972,0.0052168956286282,0.785560127787176,"02b_cor_to_smd_CONT",1000
0,25,0.3,"mathur_2sd","own",1000,1000,0,-0.00388067411498459,0.0139701458976858,0.441774802815447,0.00988332779835229,0.441297309436996,0.998919147548916,0.0223476878182229,0.44157091283033,0.983,0.00408790900094413,1.82388277645087,"02b_cor_to_smd_CONT",1000
0.1,25,0.3,"mathur_2sd","own",1000,1000,0,0.015778481835903,0.0138044948430095,0.436536456519585,0.00976613620382643,0.444469251942058,1.01817212584195,0.0227784129169654,0.436603337460733,0.981,0.00431729081716764,1.83626541765132,"02b_cor_to_smd_CONT",1000
0.25,25,0.3,"mathur_2sd","own",1000,1000,0,0.020374256537075,0.0145401675197008,0.459800469226558,0.0102865956370551,0.463592126969494,1.00824631116474,0.0225563538961806,0.460021918346181,0.977,0.00474035863622153,1.9111685987491,"02b_cor_to_smd_CONT",1000
0.5,25,0.3,"mathur_2sd","own",1000,1000,0,0.0457746946208984,0.015847634494584,0.501146205287369,0.0112115770075383,0.542198981702822,1.08191776368318,0.0242045219446527,0.502982797143692,0.977,0.00474035863622153,2.22122932083869,"02b_cor_to_smd_CONT",1000
0.75,25,0.3,"mathur_2sd","own",1000,1000,0,0.114230667598423,0.0213170889279814,0.674105540967783,0.0150810005224618,0.766830097134866,1.13755198634618,0.025449163458566,0.683383133756668,0.974,0.00503229569878401,3.11785140287695,"02b_cor_to_smd_CONT",1000
0,50,0.3,"mathur_2sd","own",1000,1000,0,-0.005061164353671,0.0095257833267285,0.30123171809718,0.0067391163874482,0.296582040438581,0.984564448631206,0.0220265463815764,0.301123600576916,0.954,0.00662449998113065,1.19231533730995,"02b_cor_to_smd_CONT",1000
0.1,50,0.3,"mathur_2sd","own",1000,1000,0,0.00956012991616489,0.00936900279094504,0.296273882238607,0.00662820033554026,0.298768725376841,1.00842073259844,0.0225602560295603,0.296279987794406,0.967,0.00564898220921256,1.20091227955143,"02b_cor_to_smd_CONT",1000
0.25,50,0.3,"mathur_2sd","own",1000,1000,0,0.00484930378834964,0.00974342404812179,0.308114122009229,0.00689308862278156,0.310878182485915,1.00897089837577,0.0225725642659878,0.307998203917764,0.962,0.00604615580348373,1.24831089609194,"02b_cor_to_smd_CONT",1000
0.5,50,0.3,"mathur_2sd","own",1000,1000,0,0.0236717845582905,0.010761892721217,0.340320929334333,0.00761361508129339,0.36395278247364,1.06943990540203,0.0239253689399362,0.340973415374594,0.969,0.00548078461536303,1.45657536275234,"02b_cor_to_smd_CONT",1000
0.75,50,0.3,"mathur_2sd","own",1000,1000,0,0.0337095422192969,0.0139830124043964,0.4421816774828,0.0098924303449092,0.507941947496457,1.1487177632235,0.0256989627506454,0.443244226699272,0.972,0.0052168956286282,2.02641343676171,"02b_cor_to_smd_CONT",1000
0,100,0.3,"mathur_2sd","own",1000,1000,0,-0.00519572772198153,0.00643300323071013,0.203429424042656,0.00455109632516434,0.204627794964972,1.00589084360807,0.02250365768573,0.203394057490187,0.952,0.00675988165576884,0.812102894130114,"02b_cor_to_smd_CONT",1000
0.1,100,0.3,"mathur_2sd","own",1000,1000,0,0.0123022215276279,0.00633192491005807,0.200233046889403,0.00447958739579255,0.206279441677546,1.03019678760361,0.0230474270687399,0.200510659188139,0.957,0.00641490451994416,0.818564604632144,"02b_cor_to_smd_CONT",1000
0.25,100,0.3,"mathur_2sd","own",1000,1000,0,0.00597157033957805,0.00644662453743101,0.203860167582114,0.00456073286298939,0.214629988300733,1.05282945092391,0.023553762036508,0.203845698043892,0.966,0.00573096850453743,0.851259249377455,"02b_cor_to_smd_CONT",1000
0.5,100,0.3,"mathur_2sd","own",1000,1000,0,0.0135515689512248,0.0075201665393541,0.237808546481452,0.00532022153175575,0.251133663577785,1.05603296136109,0.0236254305507699,0.238075611720061,0.97,0.00539444158370447,0.994365348914219,"02b_cor_to_smd_CONT",1000
0.75,100,0.3,"mathur_2sd","own",1000,1000,0,0.0267952677879544,0.0102743782014019,0.324904366584141,0.00726871776661411,0.351749652701801,1.08262519337581,0.0242203484687143,0.32584547097335,0.974,0.00503229569878401,1.39004699684826,"02b_cor_to_smd_CONT",1000
0,300,0.3,"mathur_2sd","own",1000,1000,0,0.00903762050885841,0.00380638208608247,0.120368370368837,0.00269286535430965,0.116367363847681,0.966760316610616,0.0216282346811281,0.120647149262328,0.94,0.00750999334220744,0.458008318823275,"02b_cor_to_smd_CONT",1000
0.1,300,0.3,"mathur_2sd","own",1000,1000,0,0.00199638369839617,0.00354317238373352,0.112044948752061,0.00250665486036968,0.117212983579548,1.04612465697961,0.0234037632680187,0.112006705237598,0.965,0.00581162627841812,0.461320285471907,"02b_cor_to_smd_CONT",1000
0.25,300,0.3,"mathur_2sd","own",1000,1000,0,-0.00257784999323437,0.00374460366308264,0.118414765099509,0.0026491595541094,0.121938586442048,1.02975829356734,0.0230376171378194,0.118383613087141,0.96,0.00619677335393187,0.479836226818908,"02b_cor_to_smd_CONT",1000
0.5,300,0.3,"mathur_2sd","own",1000,1000,0,-0.00565492067744277,0.00420904231844139,0.133101604943105,0.00297773160387567,0.142163789671703,1.06808471417359,0.0238950507799715,0.13315517011765,0.967,0.00564898220921256,0.559134539959043,"02b_cor_to_smd_CONT",1000
0.75,300,0.3,"mathur_2sd","own",1000,1000,0,0.0123480174520034,0.00555906822668942,0.175793172646118,0.00393282174289089,0.199556239016698,1.13517627569312,0.0253960143722247,0.17613860974935,0.974,0.00503229569878401,0.784419372540842,"02b_cor_to_smd_CONT",1000
0,25,0.5,"mathur_2sd","own",1000,1000,0,0.00725584149263849,0.013682071400451,0.432665087344749,0.00967952644170444,0.440702044970138,1.01857547063645,0.0227874364936709,0.432509567483771,0.987,0.00358203852575597,1.82161234378092,"02b_cor_to_smd_CONT",1000
0.1,25,0.5,"mathur_2sd","own",1000,1000,0,0.0077432872752502,0.0137851917762494,0.435926039951702,0.00975248004463518,0.444174506598566,1.01892171123289,0.0227951825427664,0.435776822804394,0.98,0.00442718872423573,1.83483236912234,"02b_cor_to_smd_CONT",1000
0.25,25,0.5,"mathur_2sd","own",1000,1000,0,0.0472663805194162,0.014394918363815,0.455207287618398,0.010183837582088,0.465404131815257,1.02240044145648,0.0228730082379003,0.457428214863933,0.977,0.00474035863622153,1.91729902471976,"02b_cor_to_smd_CONT",1000
0.5,25,0.5,"mathur_2sd","own",1000,1000,0,0.0933500764706694,0.0161180779836717,0.509698379326169,0.0114029051205844,0.549794562861167,1.07866649210854,0.0241317849245039,0.517925556645851,0.973,0.00512552436341883,2.2519932099415,"02b_cor_to_smd_CONT",1000
0.75,25,0.5,"mathur_2sd","own",1000,1000,0,0.092863142870556,0.0205582717527373,0.650109634953517,0.0145441672684011,0.761056243638273,1.17065830549133,0.0261898136772366,0.656386668226689,0.979,0.00453420334788814,3.09789399839856,"02b_cor_to_smd_CONT",1000
0,50,0.5,"mathur_2sd","own",1000,1000,0,0.00669539945710333,0.00942339819322936,0.297994015893203,0.00666668293947557,0.296480178944122,0.994919908225194,0.022258217361944,0.297920226652271,0.968,0.00556560868189635,1.19193657544633,"02b_cor_to_smd_CONT",1000
0.1,50,0.5,"mathur_2sd","own",1000,1000,0,0.0130274301450702,0.00903731621049352,0.285785031603212,0.00639354514833423,0.29852486747373,1.04457838746505,0.0233691703297622,0.285939023465397,0.968,0.00556560868189635,1.19994547683971,"02b_cor_to_smd_CONT",1000
0.25,50,0.5,"mathur_2sd","own",1000,1000,0,0.0059190982393754,0.0094448893534995,0.298673626053336,0.00668188708861419,0.310644871962396,1.04008136261392,0.0232685634811196,0.298582927658156,0.968,0.00556560868189635,1.24734923027111,"02b_cor_to_smd_CONT",1000
0.5,50,0.5,"mathur_2sd","own",1000,1000,0,0.0471667766475649,0.0108420507022334,0.342855747260855,0.00767032369463507,0.366437724120315,1.06878104581259,0.0239106290198366,0.345915044751874,0.975,0.00493710441453288,1.46618542509257,"02b_cor_to_smd_CONT",1000
0.75,50,0.5,"mathur_2sd","own",1000,1000,0,0.0555905298609495,0.0147603021508619,0.466761737490059,0.0104423322152891,0.511755215216469,1.09639495723955,0.0245284038152481,0.469828649696222,0.974,0.00503229569878401,2.03989491701784,"02b_cor_to_smd_CONT",1000
0,100,0.5,"mathur_2sd","own",1000,1000,0,0.0102628859603019,0.00642339360006557,0.203125540839559,0.00454429789010312,0.204626102667437,1.00738736163693,0.0225371375902901,0.203283182246481,0.95,0.00689202437604511,0.81209394283525,"02b_cor_to_smd_CONT",1000
0.1,100,0.5,"mathur_2sd","own",1000,1000,0,0.00421409135079213,0.00666062199346729,0.210627361327678,0.00471212763162744,0.206312246789148,0.97951303899299,0.0219135369093745,0.210564194535617,0.95,0.00689202437604511,0.81868353911636,"02b_cor_to_smd_CONT",1000
0.25,100,0.5,"mathur_2sd","own",1000,1000,0,-0.00261072233973568,0.00678071202691033,0.214424941627336,0.00479708659873667,0.214469699162675,1.00020873287874,0.0223765382516504,0.214333603075742,0.956,0.00648567652600714,0.850584843009622,"02b_cor_to_smd_CONT",1000
0.5,100,0.5,"mathur_2sd","own",1000,1000,0,0.0153565834020328,0.00753668198760463,0.238330810811955,0.00533190556068373,0.251270295597411,1.05429211918246,0.0235864846584578,0.238706092215271,0.969,0.00548078461536303,0.994951225571645,"02b_cor_to_smd_CONT",1000
0.75,100,0.5,"mathur_2sd","own",1000,1000,0,0.0319929349820282,0.0099774909071199,0.315515966001184,0.0070586817032799,0.352139674783446,1.11607561178734,0.0249686968309257,0.316976848311707,0.967,0.00564898220921256,1.39190240031952,"02b_cor_to_smd_CONT",1000
0,300,0.5,"mathur_2sd","own",1000,1000,0,-0.00307708014182156,0.0035683963994288,0.11284260216539,0.00252449985764695,0.116327829829447,1.03088574347966,0.0230628402990061,0.112828134048171,0.956,0.00648567652600714,0.457853468335518,"02b_cor_to_smd_CONT",1000
0.1,300,0.5,"mathur_2sd","own",1000,1000,0,-0.00047028955287418,0.0036670861545962,0.115963446245923,0.00259431897104792,0.117210772739358,1.01075620407822,0.022612504890408,0.115906404122591,0.955,0.00655553201502365,0.461312545705733,"02b_cor_to_smd_CONT",1000
0.25,300,0.5,"mathur_2sd","own",1000,1000,0,0.0016711771975679,0.00362289007994374,0.114565843650517,0.00256305198955826,0.122010652229516,1.064982793665,0.0238256550222339,0.114520740619545,0.97,0.00539444158370447,0.480126106489694,"02b_cor_to_smd_CONT",1000
0.5,300,0.5,"mathur_2sd","own",1000,1000,0,0.00440385065619241,0.00427065259716712,0.135049893023617,0.00302131844862688,0.142583905294593,1.05578688070237,0.0236199252666308,0.135054170734141,0.962,0.00604615580348373,0.560776075351508,"02b_cor_to_smd_CONT",1000
0.75,300,0.5,"mathur_2sd","own",1000,1000,0,-0.00642532780390781,0.0053967919012547,0.170661544659154,0.00381801763633899,0.198454279411389,1.16285294269276,0.0260151931270564,0.170697165471517,0.974,0.00503229569878401,0.780146850007312,"02b_cor_to_smd_CONT",1000
0,25,0.15,"mathur_raw_1unit","own",1000,1000,0,-0.00771212329646507,0.00699538483328542,0.221213491825792,0.00494895915113061,0.220678654794672,0.997582258538096,0.0223177791130642,0.221237316930336,0.983,0.00408790900094413,0.911997787013803,"02b_cor_to_smd_CONT",1000
0.1,25,0.15,"mathur_raw_1unit","own",1000,1000,0,0.0114279443130142,0.0067448230043951,0.213290031085884,0.00477169652933595,0.222030723026965,1.04098031162817,0.0232886746502608,0.213489443847882,0.985,0.00384382621875652,0.917401999790533,"02b_cor_to_smd_CONT",1000
0.25,25,0.15,"mathur_raw_1unit","own",1000,1000,0,-0.00374332072308862,0.00711443181390124,0.224978087898911,0.0050331801994609,0.230430779278631,1.02423654423701,0.0229140852878719,0.224896725953606,0.97,0.00539444158370447,0.949996854323717,"02b_cor_to_smd_CONT",1000
0.5,25,0.15,"mathur_raw_1unit","own",1000,1000,0,0.0261521945372481,0.00800515660429115,0.253145278958993,0.00566333289407237,0.271737460231706,1.07344470870312,0.0240149638727852,0.254366638940882,0.976,0.00483983470792134,1.11301736022695,"02b_cor_to_smd_CONT",1000
0.75,25,0.15,"mathur_raw_1unit","own",1000,1000,0,0.0480362033888072,0.0106657671711373,0.337281172538448,0.00754561004196218,0.381561500187755,1.13128609378355,0.0253089837340749,0.340517705260053,0.977,0.00474035863622153,1.55114488927675,"02b_cor_to_smd_CONT",1000
0,50,0.15,"mathur_raw_1unit","own",1000,1000,0,0.00722808335341546,0.00476343002590591,0.150632883566975,0.00336993906401082,0.148296429778386,0.984489085429011,0.0220248603659266,0.150730954137012,0.967,0.00564898220921256,0.596188531297361,"02b_cor_to_smd_CONT",1000
0.1,50,0.15,"mathur_raw_1unit","own",1000,1000,0,0.00251043083676333,0.00465459369558928,0.147191176607226,0.00329294164846721,0.149305126826941,1.01436193573855,0.022693171844985,0.147138980190617,0.966,0.00573096850453743,0.600114270656507,"02b_cor_to_smd_CONT",1000
0.25,50,0.15,"mathur_raw_1unit","own",1000,1000,0,0.00326744635261383,0.0050413646570998,0.159421948319091,0.00356656686494585,0.155653633609252,0.976362635449058,0.0218430564955453,0.159375714755782,0.957,0.00641490451994416,0.624841120065596,"02b_cor_to_smd_CONT",1000
0.5,50,0.15,"mathur_raw_1unit","own",1000,1000,0,0.00725873332221689,0.00518610951212466,0.163999182533786,0.00366896814692334,0.181332631266234,1.10569228739221,0.0247364024628909,0.164077802731879,0.973,0.00512552436341883,0.725984983218577,"02b_cor_to_smd_CONT",1000
0.75,50,0.15,"mathur_raw_1unit","own",1000,1000,0,0.0323070081496872,0.00733130099859838,0.231836093678378,0.0051866066029803,0.25647882054271,1.1062937460399,0.0247498582166695,0.233961469334806,0.969,0.00548078461536303,1.02250715558375,"02b_cor_to_smd_CONT",1000
0,100,0.15,"mathur_raw_1unit","own",1000,1000,0,-0.00259217981115874,0.00312345964433505,0.098772466557182,0.00220972463394258,0.102269652185275,1.03540648269696,0.0231639776823308,0.0987570936480678,0.964,0.00589101010014412,0.405882042655292,"02b_cor_to_smd_CONT",1000
0.1,100,0.15,"mathur_raw_1unit","own",1000,1000,0,0.0039269079396314,0.00332442470625908,0.105127539815149,0.00235189949722303,0.103181258443083,0.981486474662223,0.0219576863526739,0.105148316362767,0.958,0.00634318531969546,0.409449785273249,"02b_cor_to_smd_CONT",1000
0.25,100,0.15,"mathur_raw_1unit","own",1000,1000,0,0.00227961449348118,0.00334021665343418,0.105626925032773,0.00236307167764611,0.107343483921671,1.01625114892216,0.0227354370739106,0.105598706842584,0.966,0.00573096850453743,0.425738871835091,"02b_cor_to_smd_CONT",1000
0.5,100,0.15,"mathur_raw_1unit","own",1000,1000,0,0.00434365116745688,0.0037862248070282,0.119730941236406,0.00267860487357628,0.125405361479213,1.04739309809319,0.0234321406658206,0.119749864703602,0.967,0.00564898220921256,0.496558073506614,"02b_cor_to_smd_CONT",1000
0.75,100,0.15,"mathur_raw_1unit","own",1000,1000,0,0.00325414818348742,0.00511289671117934,0.161683990485108,0.00361717297484156,0.174849118604671,1.08142505686595,0.024193499172525,0.161635888795804,0.965,0.00581162627841812,0.690962849686384,"02b_cor_to_smd_CONT",1000
0,300,0.15,"mathur_raw_1unit","own",1000,1000,0,-0.00180431266629298,0.00185299490248394,0.0585968438453084,0.00131092088544031,0.0581747812090646,0.99279717799549,0.022210727920369,0.0585953245807255,0.945,0.00720936890441875,0.228969158260193,"02b_cor_to_smd_CONT",1000
0.1,300,0.15,"mathur_raw_1unit","own",1000,1000,0,0.000280137029233882,0.00188863141964677,0.0597237694664108,0.00133613231725293,0.0586186457245885,0.981496081849894,0.0219579012834132,0.0596945574352709,0.947,0.00708456067798138,0.230707646994307,"02b_cor_to_smd_CONT",1000
0.25,300,0.15,"mathur_raw_1unit","own",1000,1000,0,0.000522894308140644,0.00194641456541028,0.0615510329762327,0.00137701161622256,0.0610195648532571,0.991365406926951,0.0221786965262913,0.0615224719044865,0.952,0.00675988165576884,0.240109550625886,"02b_cor_to_smd_CONT",1000
0.5,300,0.15,"mathur_raw_1unit","own",1000,1000,0,-0.00272323241780911,0.00214141466755109,0.067717477643537,0.00151496650547601,0.0710916868334243,1.04982774473156,0.0234866082602757,0.0677383725551916,0.962,0.00604615580348373,0.279601489635572,"02b_cor_to_smd_CONT",1000
0.75,300,0.15,"mathur_raw_1unit","own",1000,1000,0,0.00864958619703077,0.00281282549063218,0.0889493521097829,0.00198996320919484,0.0999254023885613,1.12339662986226,0.025132481684636,0.0893246359908019,0.972,0.0052168956286282,0.392780063893588,"02b_cor_to_smd_CONT",1000
0,25,0.3,"mathur_raw_1unit","own",1000,1000,0,-0.0019403370574923,0.00698507294884289,0.220887401407723,0.00494166389917615,0.220648654718498,0.998919147548916,0.0223476878182229,0.220785456415165,0.983,0.00408790900094413,0.911941388225436,"02b_cor_to_smd_CONT",1000
0.1,25,0.3,"mathur_raw_1unit","own",1000,1000,0,0.0078892409179515,0.00690224742150474,0.218268228259792,0.00488306810191322,0.222234625971029,1.01817212584195,0.0227784129169654,0.218301668730366,0.981,0.00431729081716764,0.918132708825658,"02b_cor_to_smd_CONT",1000
0.25,25,0.3,"mathur_raw_1unit","own",1000,1000,0,0.0101871282685375,0.00727008375985042,0.229900234613279,0.00514329781852757,0.231796063484747,1.00824631116474,0.0225563538961806,0.230010959173091,0.977,0.00474035863622153,0.955584299374552,"02b_cor_to_smd_CONT",1000
0.5,25,0.3,"mathur_raw_1unit","own",1000,1000,0,0.0228873473104492,0.00792381724729202,0.250573102643685,0.00560578850376914,0.271099490851411,1.08191776368318,0.0242045219446527,0.251491398571846,0.977,0.00474035863622153,1.11061466041934,"02b_cor_to_smd_CONT",1000
0.75,25,0.3,"mathur_raw_1unit","own",1000,1000,0,0.0571153337992117,0.0106585444639907,0.337052770483891,0.00754050026123088,0.383415048567433,1.13755198634618,0.025449163458566,0.341691566878334,0.974,0.00503229569878401,1.55892570143848,"02b_cor_to_smd_CONT",1000
0,50,0.3,"mathur_raw_1unit","own",1000,1000,0,-0.0025305821768355,0.00476289166336425,0.15061585904859,0.0033695581937241,0.14829102021929,0.984564448631206,0.0220265463815764,0.150561800288458,0.954,0.00662449998113065,0.596157668654974,"02b_cor_to_smd_CONT",1000
0.1,50,0.3,"mathur_raw_1unit","own",1000,1000,0,0.00478006495808244,0.00468450139547252,0.148136941119303,0.00331410016777013,0.14938436268842,1.00842073259844,0.0225602560295603,0.148139993897203,0.967,0.00564898220921256,0.600456139775716,"02b_cor_to_smd_CONT",1000
0.25,50,0.3,"mathur_raw_1unit","own",1000,1000,0,0.00242465189417482,0.0048717120240609,0.154057061004615,0.00344654431139078,0.155439091242957,1.00897089837577,0.0225725642659878,0.153999101958882,0.962,0.00604615580348373,0.624155448045972,"02b_cor_to_smd_CONT",1000
0.5,50,0.3,"mathur_raw_1unit","own",1000,1000,0,0.0118358922791452,0.00538094636060851,0.170160464667166,0.00380680754064669,0.18197639123682,1.06943990540203,0.0239253689399362,0.170486707687297,0.969,0.00548078461536303,0.728287681376168,"02b_cor_to_smd_CONT",1000
0.75,50,0.3,"mathur_raw_1unit","own",1000,1000,0,0.0168547711096484,0.00699150620219819,0.2210908387414,0.0049462151724546,0.253970973748229,1.1487177632235,0.0256989627506454,0.221622113349636,0.972,0.0052168956286282,1.01320671838086,"02b_cor_to_smd_CONT",1000
0,100,0.3,"mathur_raw_1unit","own",1000,1000,0,-0.00259786386099077,0.00321650161535506,0.101714712021328,0.00227554816258217,0.102313897482486,1.00589084360807,0.02250365768573,0.101697028745094,0.952,0.00675988165576884,0.406051447065057,"02b_cor_to_smd_CONT",1000
0.1,100,0.3,"mathur_raw_1unit","own",1000,1000,0,0.00615111076381394,0.00316596245502903,0.100116523444702,0.00223979369789628,0.103139720838773,1.03019678760361,0.0230474270687399,0.10025532959407,0.957,0.00641490451994416,0.409282302316072,"02b_cor_to_smd_CONT",1000
0.25,100,0.3,"mathur_raw_1unit","own",1000,1000,0,0.00298578516978902,0.00322331226871551,0.101930083791057,0.00228036643149469,0.107314994150367,1.05282945092391,0.023553762036508,0.101922849021946,0.966,0.00573096850453743,0.425629624688727,"02b_cor_to_smd_CONT",1000
0.5,100,0.3,"mathur_raw_1unit","own",1000,1000,0,0.00677578447561242,0.00376008326967705,0.118904273240726,0.00266011076587788,0.125566831788893,1.05603296136109,0.0236254305507699,0.119037805860031,0.97,0.00539444158370447,0.497182674457109,"02b_cor_to_smd_CONT",1000
0.75,100,0.3,"mathur_raw_1unit","own",1000,1000,0,0.0133976338939772,0.00513718910070093,0.16245218329207,0.00363435888330705,0.175874826350901,1.08262519337581,0.0242203484687143,0.162922735486675,0.974,0.00503229569878401,0.69502349842413,"02b_cor_to_smd_CONT",1000
0,300,0.3,"mathur_raw_1unit","own",1000,1000,0,0.00451881025442921,0.00190319104304123,0.0601841851844185,0.00134643267715482,0.0581836819238404,0.966760316610616,0.0216282346811281,0.0603235746311639,0.94,0.00750999334220744,0.229004159411637,"02b_cor_to_smd_CONT",1000
0.1,300,0.3,"mathur_raw_1unit","own",1000,1000,0,0.000998191849198083,0.00177158619186676,0.0560224743760303,0.00125332743018484,0.0586064917897738,1.04612465697961,0.0234037632680187,0.0560033526187992,0.965,0.00581162627841812,0.230660142735953,"02b_cor_to_smd_CONT",1000
0.25,300,0.3,"mathur_raw_1unit","own",1000,1000,0,-0.00128892499661718,0.00187230183154132,0.0592073825497546,0.0013245797770547,0.060969293221024,1.02975829356734,0.0230376171378194,0.0591918065435707,0.96,0.00619677335393187,0.239918113409454,"02b_cor_to_smd_CONT",1000
0.5,300,0.3,"mathur_raw_1unit","own",1000,1000,0,-0.00282746033872139,0.0021045211592207,0.0665508024715527,0.00148886580193783,0.0710818948358515,1.06808471417359,0.0238950507799715,0.0665775850588248,0.967,0.00564898220921256,0.279567269979521,"02b_cor_to_smd_CONT",1000
0.75,300,0.3,"mathur_raw_1unit","own",1000,1000,0,0.00617400872600169,0.00277953411334471,0.0878965863230591,0.00196641087144544,0.0997781195083488,1.13517627569312,0.0253960143722247,0.0880693048746751,0.974,0.00503229569878401,0.392209686270421,"02b_cor_to_smd_CONT",1000
0,25,0.5,"mathur_raw_1unit","own",1000,1000,0,0.00362792074631925,0.00684103570022551,0.216332543672375,0.00483976322085222,0.220351022485069,1.01857547063645,0.0227874364936709,0.216254783741886,0.987,0.00358203852575597,0.910806171890458,"02b_cor_to_smd_CONT",1000
0.1,25,0.5,"mathur_raw_1unit","own",1000,1000,0,0.0038716436376251,0.00689259588812468,0.217963019975851,0.00487624002231759,0.222087253299283,1.01892171123289,0.0227951825427664,0.217888411402197,0.98,0.00442718872423573,0.917416184561172,"02b_cor_to_smd_CONT",1000
0.25,25,0.5,"mathur_raw_1unit","own",1000,1000,0,0.0236331902597081,0.00719745918190751,0.227603643809199,0.005091918791044,0.232702065907629,1.02240044145648,0.0228730082379003,0.228714107431966,0.977,0.00474035863622153,0.958649512359881,"02b_cor_to_smd_CONT",1000
0.5,25,0.5,"mathur_raw_1unit","own",1000,1000,0,0.0466750382353347,0.00805903899183586,0.254849189663084,0.00570145256029221,0.274897281430584,1.07866649210854,0.0241317849245039,0.258962778322926,0.973,0.00512552436341883,1.12599660497075,"02b_cor_to_smd_CONT",1000
0.75,25,0.5,"mathur_raw_1unit","own",1000,1000,0,0.046431571435278,0.0102791358763686,0.325054817476759,0.00727208363420053,0.380528121819137,1.17065830549133,0.0261898136772366,0.328193334113344,0.979,0.00453420334788814,1.54894699919928,"02b_cor_to_smd_CONT",1000
0,50,0.5,"mathur_raw_1unit","own",1000,1000,0,0.00334769972855167,0.00471169909661468,0.148997007946601,0.00333334146973779,0.148240089472061,0.994919908225194,0.022258217361944,0.148960113326135,0.968,0.00556560868189635,0.595968287723165,"02b_cor_to_smd_CONT",1000
0.1,50,0.5,"mathur_raw_1unit","own",1000,1000,0,0.0065137150725351,0.00451865810524676,0.142892515801606,0.00319677257416712,0.149262433736865,1.04457838746505,0.0233691703297622,0.142969511732699,0.968,0.00556560868189635,0.599972738419857,"02b_cor_to_smd_CONT",1000
0.25,50,0.5,"mathur_raw_1unit","own",1000,1000,0,0.0029595491196877,0.00472244467674975,0.149336813026668,0.0033409435443071,0.155322435981198,1.04008136261392,0.0232685634811196,0.149291463829078,0.968,0.00556560868189635,0.623674615135553,"02b_cor_to_smd_CONT",1000
0.5,50,0.5,"mathur_raw_1unit","own",1000,1000,0,0.0235833883237824,0.00542102535111669,0.171427873630427,0.00383516184731753,0.183218862060157,1.06878104581259,0.0239106290198366,0.172957522375937,0.975,0.00493710441453288,0.733092712546285,"02b_cor_to_smd_CONT",1000
0.75,50,0.5,"mathur_raw_1unit","own",1000,1000,0,0.0277952649304747,0.00738015107543095,0.233380868745029,0.00522116610764453,0.255877607608235,1.09639495723955,0.0245284038152481,0.234914324848111,0.974,0.00503229569878401,1.01994745850892,"02b_cor_to_smd_CONT",1000
0,100,0.5,"mathur_raw_1unit","own",1000,1000,0,0.00513144298015095,0.00321169680003279,0.10156277041978,0.00227214894505156,0.102313051333719,1.00738736163693,0.0225371375902901,0.101641591123241,0.95,0.00689202437604511,0.406046971417625,"02b_cor_to_smd_CONT",1000
0.1,100,0.5,"mathur_raw_1unit","own",1000,1000,0,0.00210704567539607,0.00333031099673364,0.105313680663839,0.00235606381581372,0.103156123394574,0.97951303899299,0.0219135369093745,0.105282097267808,0.95,0.00689202437604511,0.40934176955818,"02b_cor_to_smd_CONT",1000
0.25,100,0.5,"mathur_raw_1unit","own",1000,1000,0,-0.00130536116986784,0.00339035601345517,0.107212470813668,0.00239854329936834,0.107234849581338,1.00020873287874,0.0223765382516504,0.107166801537871,0.956,0.00648567652600714,0.425292421504811,"02b_cor_to_smd_CONT",1000
0.5,100,0.5,"mathur_raw_1unit","own",1000,1000,0,0.00767829170101638,0.00376834099380231,0.119165405405978,0.00266595278034186,0.125635147798705,1.05429211918246,0.0235864846584578,0.119353046107635,0.969,0.00548078461536303,0.497475612785822,"02b_cor_to_smd_CONT",1000
0.75,100,0.5,"mathur_raw_1unit","own",1000,1000,0,0.0159964674910141,0.00498874545355995,0.157757983000592,0.00352934085163995,0.176069837391723,1.11607561178734,0.0249686968309257,0.158488424155854,0.967,0.00564898220921256,0.695951200159762,"02b_cor_to_smd_CONT",1000
0,300,0.5,"mathur_raw_1unit","own",1000,1000,0,-0.00153854007091078,0.0017841981997144,0.0564213010826949,0.00126224992882347,0.0581639149147235,1.03088574347966,0.0230628402990061,0.0564140670240857,0.956,0.00648567652600714,0.228926734167759,"02b_cor_to_smd_CONT",1000
0.1,300,0.5,"mathur_raw_1unit","own",1000,1000,0,-0.00023514477643709,0.0018335430772981,0.0579817231229617,0.00129715948552396,0.0586053863696792,1.01075620407822,0.022612504890408,0.0579532020612957,0.955,0.00655553201502365,0.230656272852867,"02b_cor_to_smd_CONT",1000
