"delta","n","p_exp","method","target","n_sim","n_valid","n_valid_se","n_valid_ci","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.2,100,0.15,"viechtbauer","own",1000,1000,1000,1000,0,0.00963536663301412,0.00511690091002656,0.161810614370722,0.00362000578776039,0.161485994049726,0.997993825545628,0.0223269866360386,0.162016457615454,0.948,0.00702111102319284,0.640926905370673,"02a_cor_to_smd_GROUPS",1000
0.5,100,0.15,"viechtbauer","own",1000,1000,1000,1000,0,0.00568269772544055,0.00519971641286029,0.16442947051599,0.00367859449308141,0.161220372886528,0.980483439985597,0.0219352465927803,0.16444545228383,0.943,0.00733150734842434,0.639870609103712,"02a_cor_to_smd_GROUPS",1000
0.8,100,0.15,"viechtbauer","own",1000,1000,1000,1000,0,0.0145456382503862,0.00502713613534763,0.15897200295435,0.00355650074641046,0.160631475332282,1.01043877127477,0.0226054033254693,0.159556890223223,0.959,0.00627048642451286,0.637527755610003,"02a_cor_to_smd_GROUPS",1000
1.2,100,0.15,"viechtbauer","own",1000,1000,1000,1000,0,0.0152126138072733,0.0049055705384012,0.155127761239663,0.00347049787625984,0.159203870943997,1.02627582369371,0.0229597077797266,0.155794676750433,0.955,0.00655553201502365,0.631840714512387,"02a_cor_to_smd_GROUPS",1000
0,300,0.15,"viechtbauer","own",1000,1000,1000,1000,0,-0.0043710930301098,0.00294148041556371,0.0930177780595994,0.00208098149957514,0.0925042014621376,0.994478726452349,0.0222483473013342,0.0930739554461269,0.957,0.00641490451994416,0.364088482105594,"02a_cor_to_smd_GROUPS",1000
0.2,300,0.15,"viechtbauer","own",1000,1000,1000,1000,0,0.00226429135204667,0.0029293358164187,0.0926337321139196,0.0020723896741777,0.092480365778224,0.998344379178127,0.0223348291758095,0.0926150869586322,0.952,0.00675988165576884,0.363994633631873,"02a_cor_to_smd_GROUPS",1000
0.5,300,0.15,"viechtbauer","own",1000,1000,1000,1000,0,-0.0010013701477413,0.00292793924157699,0.0925895685396925,0.00207140165250228,0.0923503565397669,0.997416426021869,0.0223140691298169,0.0925486797114731,0.95,0.00689202437604511,0.363482687818966,"02a_cor_to_smd_GROUPS",1000
0.8,300,0.15,"viechtbauer","own",1000,1000,1000,1000,0,0.00279853915571153,0.00285123722982229,0.090164037957074,0.00201713800124791,0.0920536751519342,1.02095777027821,0.022840732988001,0.090162386882724,0.957,0.00641490451994416,0.362314203123037,"02a_cor_to_smd_GROUPS",1000
1.2,300,0.15,"viechtbauer","own",1000,1000,1000,1000,0,0.00835068956435514,0.00277533821809905,0.0877639004650615,0.00196344244087756,0.0912723228911031,1.0399756894059,0.023266199374005,0.088116591734001,0.968,0.00556560868189635,0.359235814401865,"02a_cor_to_smd_GROUPS",1000
0,25,0.3,"viechtbauer","own",1000,1000,1000,1000,0,-0.0246734947165774,0.0107532739543588,0.340048379995392,0.0076075176433209,0.335912932674318,0.987838650132283,0.0220997963870243,0.340772723641846,0.958,0.00634318531969546,1.38975748919734,"02a_cor_to_smd_GROUPS",1000
0.2,25,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.00148522086094963,0.0107183534038722,0.338944095228546,0.00758281272972259,0.335665377155886,0.990326670035515,0.0221554580411426,0.33877783645276,0.958,0.00634318531969546,1.38871247894955,"02a_cor_to_smd_GROUPS",1000
0.5,25,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.041690280531307,0.0113102534220228,0.357661617273056,0.00800155867168175,0.333771073032636,0.933203499937817,0.0208775059910062,0.359905529450003,0.938,0.00762600813007697,1.38073738709268,"02a_cor_to_smd_GROUPS",1000
0.8,25,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.052542746167037,0.010423606852225,0.329623390871693,0.0073742911574572,0.330921939546397,1.00393949188882,0.0224600023016557,0.333622044242758,0.952,0.00675988165576884,1.36877619127235,"02a_cor_to_smd_GROUPS",1000
1.2,25,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.0688709399670358,0.0101237571503153,0.320141310734121,0.00716215930744533,0.323414285809545,1.01022353243922,0.0226005880305427,0.327308989720212,0.941,0.00745110730026082,1.33681679141594,"02a_cor_to_smd_GROUPS",1000
0,50,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.0022565349614124,0.00748562551989504,0.236716263539504,0.00529578512140589,0.231336567946292,0.977273654489254,0.02186343769372,0.2366086363274,0.947,0.00708456067798138,0.930265044271636,"02a_cor_to_smd_GROUPS",1000
0.2,50,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.0132734866137295,0.00737260604183854,0.233142273833284,0.0052158282936525,0.231189419776763,0.991623766790924,0.0221844765191956,0.233403406091665,0.956,0.00648567652600714,0.929669437451493,"02a_cor_to_smd_GROUPS",1000
0.5,50,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.0100694376626151,0.00719796481458355,0.227619633318356,0.00509227650624035,0.230483229468824,1.012580620172,0.0226533204873604,0.227728523354788,0.955,0.00655553201502365,0.926817073896293,"02a_cor_to_smd_GROUPS",1000
0.8,50,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.0356882145195802,0.00688348638326671,0.217674952138776,0.00486979540654541,0.228684170304333,1.05057641247827,0.0235033573566605,0.220473696978631,0.959,0.00627048642451286,0.91954209944271,"02a_cor_to_smd_GROUPS",1000
1.2,50,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.0300880497443507,0.00694730272219274,0.219693001968171,0.00491494295196948,0.224526776022097,1.02200240340212,0.0228641033828872,0.221634926931861,0.954,0.00662449998113065,0.902645241851556,"02a_cor_to_smd_GROUPS",1000
0,100,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.00863788320416168,0.00510029107590264,0.161285365296831,0.00360825498454579,0.161539742801636,1.00157718900495,0.0224071531721637,0.161435959798683,0.949,0.00695693898205238,0.64114052003742,"02a_cor_to_smd_GROUPS",1000
0.2,100,0.3,"viechtbauer","own",1000,1000,1000,1000,0,-0.00446108856088116,0.00504352904057075,0.159490392134074,0.00356809808097476,0.161472713310506,1.01242909463014,0.0226499305778624,0.159473036307225,0.964,0.00589101010014412,0.640874151742219,"02a_cor_to_smd_GROUPS",1000
0.5,100,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.00679202049092742,0.00518908711358423,0.16409334255955,0.00367107468263837,0.160992627204923,0.98110395396753,0.021949128649991,0.164151850399691,0.942,0.00739161687318817,0.638964334215247,"02a_cor_to_smd_GROUPS",1000
0.8,100,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.0137781034058944,0.00480082158841942,0.151815308595128,0.00339639212126019,0.159957943159611,1.05363513495334,0.0235717866936727,0.152363631386803,0.966,0.00573096850453743,0.634847847856633,"02a_cor_to_smd_GROUPS",1000
1.2,100,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.00729091862857981,0.0045489617900706,0.143850802456998,0.00321821123721369,0.15737621287258,1.09402387880057,0.0244753583601913,0.143963598901262,0.969,0.00548078461536303,0.624559091239568,"02a_cor_to_smd_GROUPS",1000
0,300,0.3,"viechtbauer","own",1000,1000,1000,1000,0,-0.00119638759298232,0.0029658455419271,0.0937882710074604,0.00209821886649037,0.0925038981613715,0.986305613353436,0.0220654994897914,0.0937489993656621,0.955,0.00655553201502365,0.36408728520286,"02a_cor_to_smd_GROUPS",1000
0.2,300,0.3,"viechtbauer","own",1000,1000,1000,1000,0,-0.00162514769569239,0.00301316403285581,0.0952846130752278,0.00213169483447215,0.0924658173094632,0.970417093853976,0.0217100436207764,0.0952508238097697,0.949,0.00695693898205238,0.363937343826653,"02a_cor_to_smd_GROUPS",1000
0.5,300,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.000404687299445685,0.00296021482129615,0.0936102119868413,0.00209423535349457,0.0922343752240627,0.985302492820206,0.0220430578091251,0.0935642703613056,0.949,0.00695693898205238,0.363025922399243,"02a_cor_to_smd_GROUPS",1000
0.8,300,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.00560211716009335,0.00281751293907972,0.0890975822448714,0.00199327939428583,0.0916756842480533,1.02893571226317,0.0230192144570461,0.0892290563627967,0.958,0.00634318531969546,0.360824967332925,"02a_cor_to_smd_GROUPS",1000
1.2,300,0.3,"viechtbauer","own",1000,1000,1000,1000,0,0.0069146002575668,0.00261026354898224,0.0825437810809838,0.00184665861642544,0.0901933790062516,1.0926732192915,0.0244451415832565,0.0827917508938673,0.959,0.00627048642451286,0.354983508669777,"02a_cor_to_smd_GROUPS",1000
0,25,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.0190689965893456,0.0111629240373432,0.353002653054471,0.00789732893680411,0.335841029861804,0.951383869089454,0.0212842348190778,0.353341037556291,0.945,0.00720936890441875,1.38945989868197,"02a_cor_to_smd_GROUPS",1000
0.2,25,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.0216078350609801,0.0110066085949109,0.348059524739039,0.00778674192011738,0.335497940412862,0.963909666498581,0.0215644603116618,0.348555857596493,0.955,0.00655553201502365,1.3880109087297,"02a_cor_to_smd_GROUPS",1000
0.5,25,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.0530397862333656,0.010133884637298,0.320461569992511,0.00716932410546221,0.333793740672156,1.04160302491171,0.023302605909958,0.324663119476025,0.954,0.00662449998113065,1.38086231212264,"02a_cor_to_smd_GROUPS",1000
0.8,25,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.0599052486027078,0.0105756996023866,0.334432985932788,0.00748189078573657,0.329902473662051,0.98645315366216,0.0220688002421776,0.339591247631609,0.955,0.00655553201502365,1.3644134055212,"02a_cor_to_smd_GROUPS",1000
1.2,25,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.0702669807528404,0.00999118358550195,0.315948966510738,0.00706836873374316,0.321465546046552,1.01746034999493,0.0227624891613092,0.323514102125216,0.952,0.00675988165576884,1.32867621213627,"02a_cor_to_smd_GROUPS",1000
0,50,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.0119926144624975,0.00759377784824707,0.240136340457932,0.00537229863250925,0.23131823881804,0.96327877062224,0.0215503459920746,0.240315666048149,0.946,0.00714730718522718,0.930190357749609,"02a_cor_to_smd_GROUPS",1000
0.2,50,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.0105822910742421,0.00745402662510857,0.235717018748811,0.00527343014834208,0.231169019457234,0.980705681262566,0.0219402185454055,0.235836670811135,0.942,0.00739161687318817,0.929588639398632,"02a_cor_to_smd_GROUPS",1000
0.5,50,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.0275514084031143,0.00695423616277678,0.219912256610841,0.00491984808800487,0.230228246702641,1.04690957316697,0.0234213233097514,0.221522277236534,0.96,0.00619677335393187,0.925788900542125,"02a_cor_to_smd_GROUPS",1000
0.8,50,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.0217729124175585,0.00689968041743564,0.218187052463579,0.00488125204767438,0.228266457371024,1.04619616422531,0.0234053630187168,0.219162140863847,0.963,0.00596917079668525,0.917849931095204,"02a_cor_to_smd_GROUPS",1000
1.2,50,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.0310885137500176,0.00676892949396455,0.214052345220189,0.00478875092090976,0.222974255521821,1.04168097430773,0.0233043497835959,0.216192238008107,0.962,0.00604615580348373,0.896350181617217,"02a_cor_to_smd_GROUPS",1000
0,100,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.00229686269071949,0.00505137680365784,0.159738560193,0.00357365006415672,0.161540861856807,1.01128282151554,0.0226242863064693,0.159675191508074,0.948,0.00702111102319284,0.64114491339512,"02a_cor_to_smd_GROUPS",1000
0.2,100,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.00345375136222872,0.0052436737721683,0.165819524269387,0.00370969259287026,0.16143958880702,0.973586129367669,0.0217809408665832,0.165772575876617,0.948,0.00702111102319284,0.64074234115675,"02a_cor_to_smd_GROUPS",1000
0.5,100,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.00955929086273353,0.00508071685339644,0.160666374031365,0.00359440699334774,0.160880926124171,1.00133538890199,0.0224017436520555,0.160870289682217,0.953,0.00669260786241059,0.638520545510512,"02a_cor_to_smd_GROUPS",1000
0.8,100,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.0118838571834457,0.00483499895962133,0.152896091969479,0.00342057126479587,0.159597328976376,1.04382870039762,0.0233523984292683,0.15328099616768,0.958,0.00634318531969546,0.633410166841661,"02a_cor_to_smd_GROUPS",1000
1.2,100,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.0184742018744099,0.00462281343620795,0.146186196564466,0.0032704583670983,0.156137314180664,1.06807152692976,0.0238947557566866,0.147276372160694,0.958,0.00634318531969546,0.6196126482456,"02a_cor_to_smd_GROUPS",1000
0,300,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.00101491050421528,0.00281685849655881,0.0890768869552342,0.00199281640198735,0.0925054257813627,1.03848965700667,0.023232954052572,0.0890381218421498,0.949,0.00695693898205238,0.364093300897093,"02a_cor_to_smd_GROUPS",1000
0.2,300,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.00377561586387392,0.00287472677740771,0.0909068426728422,0.00203375593067556,0.0924566706591273,1.01704852946948,0.0227532759666653,0.0909397892336005,0.962,0.00604615580348373,0.363901326618318,"02a_cor_to_smd_GROUPS",1000
0.5,300,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.000718490073189348,0.00287001095203343,0.0907577151805389,0.00203041967002695,0.0921768273616846,1.01563627046277,0.0227216810938691,0.0907151703405351,0.947,0.00708456067798138,0.362799301697342,"02a_cor_to_smd_GROUPS",1000
0.8,300,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.0141353138337554,0.002800354100921,0.0885549721390338,0.00198114019234739,0.0914400768261411,1.03257981587502,0.0231007398638767,0.0896322944291468,0.962,0.00604615580348373,0.359896740504458,"02a_cor_to_smd_GROUPS",1000
1.2,300,0.5,"viechtbauer","own",1000,1000,1000,1000,0,0.00713401216800442,0.00257479665091436,0.0814222192866284,0.00182156718343949,0.0896053739725348,1.10050272220043,0.0246203021928112,0.0816935881534131,0.965,0.00581162627841812,0.352665540162409,"02a_cor_to_smd_GROUPS",1000
0,25,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,-0.029332378039393,0.0106470090549365,0.33668798882036,0.00753233941382054,0.324788329351631,0.9646567152264,0.021581173187569,0.33779554676687,0.954,0.00662449998113065,1.34373445747589,"02a_cor_to_smd_GROUPS",1000
0.2,25,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,-0.00193388489931594,0.0102565728667878,0.324341312465322,0.0072561211939055,0.324711216268743,1.00114047698891,0.0223973831083655,0.324184869473515,0.965,0.00581162627841812,1.34340238890076,"02a_cor_to_smd_GROUPS",1000
0.5,25,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0262237371338966,0.0107443305292302,0.339765564060496,0.00760119052241369,0.323574899512478,0.95234754118538,0.0213057939644918,0.340606638620115,0.945,0.00720936890441875,1.33863421873709,"02a_cor_to_smd_GROUPS",1000
0.8,25,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0250864483185798,0.0102250378197327,0.323344086717175,0.00723381139059602,0.321966906766432,0.995740822215969,0.0222765827418013,0.324154557126365,0.946,0.00714730718522718,1.33188281789713,"02a_cor_to_smd_GROUPS",1000
1.2,25,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0308837137213396,0.00990894860785182,0.313348468183664,0.00701019072711683,0.318028412921153,1.01493527242886,0.0227059984580309,0.314710786316194,0.954,0.00662449998113065,1.31530362175521,"02a_cor_to_smd_GROUPS",1000
0,50,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,0.00869827651041063,0.00757550650658963,0.239558549902486,0.00535937237817814,0.227682960479922,0.950427194406555,0.0212628322188679,0.239596683088064,0.945,0.00720936890441875,0.915572824167953,"02a_cor_to_smd_GROUPS",1000
0.2,50,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,-0.00144906253907406,0.00721986223775516,0.228312090639464,0.00510776807037499,0.227634565716372,0.997032461482023,0.0223054791256201,0.228202506786567,0.96,0.00619677335393187,0.915377316836643,"02a_cor_to_smd_GROUPS",1000
0.5,50,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0100549563440296,0.00736347452452994,0.2328535099014,0.00520936810493878,0.227104728406495,0.975311596130375,0.0218195427821119,0.232954155282554,0.947,0.00708456067798138,0.913231806014737,"02a_cor_to_smd_GROUPS",1000
0.8,50,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,0.00153302997343672,0.0072595359497948,0.229566683572253,0.00513583565849732,0.2262220703793,0.985430755278127,0.0220459272799681,0.229456992756935,0.947,0.00708456067798138,0.909661094829903,"02a_cor_to_smd_GROUPS",1000
1.2,50,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,0.018042336024285,0.00705162607235849,0.222991995964801,0.00498874761186793,0.223733133777742,1.0033236072431,0.022446223811346,0.223609549714038,0.958,0.00634318531969546,0.899579597656421,"02a_cor_to_smd_GROUPS",1000
0,100,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,-0.00508874618298163,0.00530650936004198,0.167806560027352,0.00375414629556642,0.16029203082122,0.955219097483993,0.0213700360444153,0.167799814911518,0.942,0.00739161687318817,0.636188432394362,"02a_cor_to_smd_GROUPS",1000
0.2,100,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,0.00868746339374328,0.00507762402596354,0.160568570240387,0.00359221893979647,0.160246441676596,0.997993825545629,0.0223269866360386,0.160723226397154,0.95,0.00689202437604511,0.636007206475237,"02a_cor_to_smd_GROUPS",1000
0.5,100,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0034647527937464,0.0051598038442373,0.163167324274825,0.00365035792333731,0.159982859398226,0.980483439985597,0.0219352465927803,0.163122520355764,0.946,0.00714730718522718,0.634959018246079,"02a_cor_to_smd_GROUPS",1000
0.8,100,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0109857275601429,0.00498854827784775,0.157751747757094,0.0035292013575923,0.159398482170125,1.01043877127477,0.0226054033254693,0.158055099622009,0.96,0.00619677335393187,0.632634148290974,"02a_cor_to_smd_GROUPS",1000
1.2,100,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0100141096014851,0.00486791580779616,0.153937014105743,0.00344385863795454,0.157981835948322,1.02627582369371,0.0229597077797266,0.154185570331956,0.955,0.00655553201502365,0.626990760423659,"02a_cor_to_smd_GROUPS",1000
0,300,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,-0.00436008117818,0.00293407010730272,0.0927834435369123,0.00207573899844691,0.092271160764452,0.994478726452349,0.0222483473013342,0.0928394793988697,0.957,0.00641490451994416,0.363171254211638,"02a_cor_to_smd_GROUPS",1000
0.2,300,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,0.00197175781979069,0.0029219561033719,0.0924003650968561,0.00206716881795805,0.0922473851284531,0.998344379178127,0.0223348291758095,0.0923751994393635,0.952,0.00675988165576884,0.363077642165166,"02a_cor_to_smd_GROUPS",1000
0.5,300,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,-0.001712463750724,0.00292056304684363,0.0923563127814691,0.00206618328535078,0.0921177034150507,0.997416426021869,0.0223140691298169,0.0923260058389591,0.951,0.00682634602111555,0.362566986068915,"02a_cor_to_smd_GROUPS",1000
0.8,300,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,0.00165976566319087,0.00284405426620764,0.0899368927033498,0.00201205633749957,0.0918217694401626,1.02095777027821,0.022840732988001,0.0899072346728639,0.958,0.00634318531969546,0.36140144507159,"02a_cor_to_smd_GROUPS",1000
1.2,300,0.15,"viechtbauer_g","own",1000,1000,1000,1000,0,0.00666182060452229,0.00276834646264972,0.0875428017444335,0.00195849604937258,0.0910423855966913,1.0399756894059,0.023266199374005,0.0877522549504841,0.967,0.00564898220921256,0.358330811564171,"02a_cor_to_smd_GROUPS",1000
0,25,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,-0.0238585815222663,0.0103981161249508,0.328817303297685,0.00735625747224626,0.324818441029723,0.987838650132283,0.0220997963870243,0.329517723409938,0.958,0.00634318531969546,1.34385674721292,"02a_cor_to_smd_GROUPS",1000
0.2,25,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,-0.00347318807050568,0.010364348926175,0.327749490714334,0.00733236850954127,0.324579061744963,0.990326670035515,0.0221554580411426,0.327603986499272,0.959,0.00627048642451286,1.34284625143699,"02a_cor_to_smd_GROUPS",1000
0.5,25,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0281402856684968,0.0109366997422347,0.345848812708382,0.00773728416126038,0.3227473224688,0.933203499937816,0.0208775059910062,0.346819355757504,0.938,0.00762600813007697,1.33513455994779,"02a_cor_to_smd_GROUPS",1000
0.8,25,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0316184619098845,0.0100793372279273,0.318736629451778,0.00713073396250232,0.319992289818173,1.00393949188882,0.0224600023016557,0.320142426193207,0.956,0.00648567652600714,1.32356841705391,"02a_cor_to_smd_GROUPS",1000
1.2,25,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0386421772659445,0.0097893909256455,0.309567722308238,0.00692560837753292,0.312732597959391,1.01022353243922,0.0226005880305427,0.311816549246938,0.945,0.00720936890441875,1.29266456838409,"02a_cor_to_smd_GROUPS",1000
0,50,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,0.00222106093723569,0.00736794719218841,0.232994948071578,0.00521253234108388,0.227699824379445,0.977273654489254,0.02186343769372,0.232889012820994,0.947,0.00708456067798138,0.915640744078838,"02a_cor_to_smd_GROUPS",1000
0.2,50,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0107691137226056,0.0072567044451667,0.229477143533952,0.00513383248053433,0.227554989463559,0.991623766790924,0.0221844765191956,0.229615054940803,0.954,0.00662449998113065,0.91505450053961,"02a_cor_to_smd_GROUPS",1000
0.5,50,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,0.00421717915072123,0.00708480867819654,0.22404132209628,0.00501222299810246,0.226859900872406,1.012580620172,0.0226533204873604,0.223968980201794,0.956,0.00648567652600714,0.91224697777591,"02a_cor_to_smd_GROUPS",1000
0.8,50,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,0.026147020720284,0.00677527402823756,0.214252977010147,0.00479323942893304,0.225089123950109,1.05057641247827,0.0235033573566605,0.215736182667859,0.958,0.00634318531969546,0.905086370094419,"02a_cor_to_smd_GROUPS",1000
1.2,50,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,0.016520512170737,0.00683808713770397,0.21623930193846,0.00483767722904171,0.220997086291103,1.02200240340212,0.0228641033828873,0.216761628498942,0.953,0.00669260786241059,0.888455140798395,"02a_cor_to_smd_GROUPS",1000
0,100,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,0.00857157956781512,0.00506114168747431,0.160047352932469,0.00358055833472009,0.160299777857785,1.00157718900495,0.0224071531721637,0.16019679148409,0.949,0.00695693898205238,0.636219181454476,"02a_cor_to_smd_GROUPS",1000
0.2,100,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,-0.00554777413338125,0.00500481535256346,0.158266157826792,0.00354070967203032,0.16023326287917,1.01242909463014,0.0226499305778624,0.158284258011897,0.964,0.00589101010014412,0.635954857779023,"02a_cor_to_smd_GROUPS",1000
0.5,100,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,0.00395968495033059,0.00514925613453325,0.162833776407195,0.00364289583430185,0.159756861872564,0.98110395396753,0.021949128649991,0.162800500629437,0.941,0.00745110730026082,0.63405969984443,"02a_cor_to_smd_GROUPS",1000
0.8,100,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,0.00928758777858912,0.00476397090159722,0.150649987558131,0.0033703217122519,0.158730119971531,1.05363513495334,0.0235717866936727,0.150860805444154,0.966,0.00573096850453743,0.62997481127524,"02a_cor_to_smd_GROUPS",1000
1.2,100,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,0.000841261628651639,0.0045140443570428,0.142746616272856,0.00319350852909467,0.156168206820487,1.09402387880058,0.0244753583601913,0.14267770527318,0.965,0.00581162627841812,0.619765030254518,"02a_cor_to_smd_GROUPS",1000
0,300,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,-0.0011933736001586,0.00295837385195633,0.0935519954246778,0.00209293294022091,0.0922708582277746,0.986305613353436,0.0220654994897914,0.0935128227177458,0.955,0.00655553201502365,0.363170060324195,"02a_cor_to_smd_GROUPS",1000
0.2,300,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,-0.00198894373870899,0.00300557313603859,0.0950445678409706,0.00212632457405558,0.0922328733108418,0.970417093853976,0.0217100436207764,0.095017852550963,0.949,0.00695693898205238,0.36302049668697,"02a_cor_to_smd_GROUPS",1000
0.5,300,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,-0.00050879764565097,0.00295275731648717,0.0933743849782612,0.00208895946266818,0.0920020142846344,0.985302492820207,0.0220430578091251,0.0933290730123399,0.95,0.00689202437604511,0.362111371352948,"02a_cor_to_smd_GROUPS",1000
0.8,300,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,0.00414892141364291,0.00281041493519791,0.0888731236537992,0.00198825783620107,0.0914447307877748,1.02893571226317,0.0230192144570461,0.0889255150379917,0.959,0.00627048642451286,0.359915961030503,"02a_cor_to_smd_GROUPS",1000
1.2,300,0.3,"viechtbauer_g","own",1000,1000,1000,1000,0,0.00479876250083325,0.00260368765697968,0.08233583311723,0.00184200643192401,0.0899661598352516,1.0926732192915,0.0244451415832565,0.0824344487895239,0.958,0.00634318531969546,0.35408921842977,"02a_cor_to_smd_GROUPS",1000
0,25,0.5,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0184391880801971,0.0107942363346234,0.341343724195575,0.00763649691343887,0.32474891301459,0.951383869089453,0.0212842348190778,0.341670932575064,0.945,0.00720936890441875,1.34356898548104,"02a_cor_to_smd_GROUPS",1000
0.2,25,0.5,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0156374323230366,0.0106430836596862,0.336563856923287,0.00752956235134168,0.324417155082401,0.963909666498581,0.0215644603116618,0.336758791788647,0.954,0.00662449998113065,1.34216785259337,"02a_cor_to_smd_GROUPS",1000
0.5,25,0.5,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0382690964073964,0.00979918392321506,0.309877404082641,0.00693253653746892,0.322769241444268,1.04160302491171,0.023302605909958,0.312077723164077,0.957,0.00641490451994416,1.33525535896899,"02a_cor_to_smd_GROUPS",1000
0.8,25,0.5,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0374476286824962,0.0102264066771625,0.323387373789876,0.00723477980329455,0.319006494729547,0.98645315366216,0.0220688002421776,0.325387674977293,0.954,0.00662449998113065,1.31934972486201,"02a_cor_to_smd_GROUPS",1000
1.2,25,0.5,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0382296652981926,0.00966119598446951,0.305513842321964,0.00683491550753629,0.310848220937201,1.01746034999493,0.0227624891613092,0.307744823597882,0.958,0.00634318531969546,1.28479285517064,"02a_cor_to_smd_GROUPS",1000
0,50,0.5,"viechtbauer_g","own",1000,1000,1000,1000,0,0.0118040836829353,0.00747439930389131,0.236361259418736,0.00528784301589658,0.227681783395604,0.96327877062224,0.0215503459920746,0.236537765907795,0.946,0.00714730718522718,0.915567231671785,"02a_cor_to_smd_GROUPS",1000
