"rho","n","p_exp","p_case","method","target","n_sim","n_valid","n_valid_se","n_valid_ci","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.1,100,0.5,0.5,"phi (z)","own",300,300,297,297,0,0.00705165327309674,0.00607588529426673,0.105237420306306,0.00430347814389632,0.100845667378428,0.958268143450358,0.0391864984843573,0.105298262400198,0.942760942760943,0.0134793454123556,0.3952813294285,"03b_2x2_to_cor_CONT",300
0.25,100,0.5,0.5,"phi (z)","own",300,300,298,298,0,-0.00104968605284575,0.00561728083024697,0.0972941579837045,0.00397865399202094,0.101866437603973,1.04699439015686,0.0428147845291882,0.0971375374128957,0.969798657718121,0.00991392844447588,0.399249271425124,"03b_2x2_to_cor_CONT",300
0.5,100,0.5,0.5,"phi (z)","own",300,300,300,300,0,-0.000624305617998767,0.00609707430460439,0.105604424730975,0.00431848607088351,0.106948823608347,1.0127305165555,0.0414136305410017,0.105430118871169,0.953333333333333,0.0121776966745069,0.418899803573467,"03b_2x2_to_cor_CONT",300
0.75,100,0.5,0.5,"phi (z)","own",300,300,300,300,0,0.0197542218965952,0.00703456498616989,0.121842239651913,0.00498249970228478,0.122186177642718,1.00282281408965,0.0410084744577956,0.123232607460808,0.96,0.0113137084989848,0.477621440258838,"03b_2x2_to_cor_CONT",300
0,300,0.5,0.5,"phi (z)","own",300,300,300,300,0,-0.00212121901285824,0.0035439243225405,0.0613825698481926,0.00251011994582367,0.0578450684853688,0.942369611250025,0.0385363591551622,0.0613168822728689,0.936666666666667,0.0140620318852128,0.226747662436563,"03b_2x2_to_cor_CONT",300
0.1,300,0.5,0.5,"phi (z)","own",300,300,300,300,0,-0.0034913716646176,0.00331922667455573,0.0574906924216841,0.00235096924263317,0.0579375786267949,1.00777319225576,0.0412109104751349,0.057500888041039,0.963333333333333,0.0108508405545718,0.227109250051538,"03b_2x2_to_cor_CONT",300
0.25,300,0.5,0.5,"phi (z)","own",300,300,300,300,0,-0.00280378162183823,0.00349221418232555,0.0604869239470046,0.00247349426126,0.0585880823316832,0.968607403197012,0.0396093022571435,0.0604510843580034,0.943333333333333,0.0133486023682326,0.229648656084448,"03b_2x2_to_cor_CONT",300
0.5,300,0.5,0.5,"phi (z)","own",300,300,300,300,0,-0.00174912015015289,0.00376808672293655,0.0652651765145182,0.00266889153943786,0.0613826349639859,0.940511283997392,0.0384603665026187,0.0651797837463374,0.933333333333333,0.0144016459964619,0.24055761060558,"03b_2x2_to_cor_CONT",300
0.75,300,0.5,0.5,"phi (z)","own",300,300,300,300,0,0.00305577213436231,0.00380514852039162,0.0659071056766382,0.00269514197498704,0.0690572548020228,1.04779680571683,0.0428475977415855,0.0658680891384171,0.96,0.0113137084989848,0.270515824461615,"03b_2x2_to_cor_CONT",300
0,25,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,0.0787267331674488,0.0192774240851317,0.333894779545,0.0136539729114482,0.413386962754072,1.23807554978067,0.0506286742250589,0.3425083987923,0.99,0.00574456264653803,1.33909634501372,"03b_2x2_to_cor_CONT",300
0.1,25,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,0.0659309920644431,0.0189325597126416,0.327921553396268,0.0134097095296132,0.410920074299433,1.25310480523025,0.0512432661844404,0.333947599301373,0.996666666666667,0.00332777314041597,1.33628561764031,"03b_2x2_to_cor_CONT",300
0.25,25,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.0222590824337524,0.0180964889763561,0.313440383456589,0.0128175304534626,0.409718507519675,1.30716566576821,0.0534539791712104,0.313708236772538,0.993333333333333,0.00469830544708134,1.3324045613403,"03b_2x2_to_cor_CONT",300
0.5,25,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.0921018970173093,0.0165479164876827,0.286618321160732,0.0117206947601467,0.374256707456247,1.30576686773058,0.0533967780656993,0.300597717754311,0.996666666666667,0.00332777314041597,1.24972333096323,"03b_2x2_to_cor_CONT",300
0,50,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.0171718434426858,0.0165619195355627,0.286860861064622,0.0117306129543819,0.318960690265531,1.1119003445844,0.0454689863850934,0.286896721206873,0.973333333333333,0.00930153312731393,1.1052633409793,"03b_2x2_to_cor_CONT",300
0.1,50,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,0.0054273086099509,0.01644168900123,0.284778407123768,0.0116454550799865,0.311410734300744,1.09351947518058,0.0447173367388466,0.284355178791393,0.983333333333333,0.00739118594202783,1.08281457539398,"03b_2x2_to_cor_CONT",300
0.25,50,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,0.0024931086439553,0.0161493125864083,0.279714299069706,0.0114383683016756,0.292190724584335,1.04460417488889,0.0427170413582234,0.279258848378622,0.986666666666667,0.0066220730781117,1.03312194987622,"03b_2x2_to_cor_CONT",300
0.5,50,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.0271961237393815,0.0141534960751169,0.245145743068291,0.0100247549236096,0.265956063383731,1.08488958468123,0.0443644342727841,0.246243259887056,0.983333333333333,0.00739118594202783,0.953871917084476,"03b_2x2_to_cor_CONT",300
0,100,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.0263175749219951,0.0140795397136862,0.243864781312883,0.00997237250201931,0.227603018481149,0.933316476679466,0.0381661489519403,0.244876321591137,0.953333333333333,0.0121776966745069,0.835477384004305,"03b_2x2_to_cor_CONT",300
0.1,100,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.0119745595556411,0.0140770148431096,0.24382104927167,0.00997058416586473,0.222542577033249,0.912729141712811,0.0373242702189554,0.243708702753096,0.956666666666667,0.0117552194868996,0.817426813453217,"03b_2x2_to_cor_CONT",300
0.25,100,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,8.89688757790559e-05,0.0119355832265369,0.206730365663287,0.00845383332014596,0.211406719174324,1.02262054486303,0.0418180638741267,0.206385546625193,0.963333333333333,0.0108508405545718,0.780034259001487,"03b_2x2_to_cor_CONT",300
0.5,100,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.00591415539442209,0.0111912655232069,0.193838404871882,0.00792664183886205,0.182331381372465,0.940635997768228,0.0384654664279635,0.193605423512086,0.963333333333333,0.0108508405545718,0.687855581460528,"03b_2x2_to_cor_CONT",300
0,300,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,0.00283369024848915,0.0079630611698896,0.137924265300277,0.00564014263657443,0.129815592844989,0.941209239450112,0.0384889080235668,0.137723354649275,0.933333333333333,0.0144016459964619,0.497480619530571,"03b_2x2_to_cor_CONT",300
0.1,300,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.00467722879760931,0.0073401489138508,0.127135108539111,0.00519894120672558,0.127536134983646,1.00315433281289,0.0410220312665388,0.127009190637525,0.963333333333333,0.0108508405545718,0.489009179511159,"03b_2x2_to_cor_CONT",300
0.25,300,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.00097915682867151,0.00675358718073894,0.116975561303857,0.00478348642503726,0.121165097306755,1.03581548108168,0.0423576449419807,0.116784544142792,0.963333333333333,0.0108508405545718,0.465643399468541,"03b_2x2_to_cor_CONT",300
0.5,300,0.3,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.00757338369492839,0.00575459599713166,0.0996725264406452,0.00407591271085675,0.103703055329559,1.04043771170298,0.0425466620083139,0.0997940543948461,0.956666666666667,0.0117552194868996,0.401468164128637,"03b_2x2_to_cor_CONT",300
0,25,0.5,0.1,"tetrachoric (r)","own",300,300,300,300,0,0.0237347812977004,0.0196456412685251,0.340272488243574,0.01391477681478,0.398426296282775,1.17090364354574,0.0478818107089778,0.340533045206881,0.996666666666667,0.00332777314041597,1.30564869892889,"03b_2x2_to_cor_CONT",300
0.1,25,0.5,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.00202921249678103,0.0190583837187769,0.330100889110651,0.0134988291943461,0.404288165628927,1.2247412199287,0.0500833929276416,0.329556509122529,0.993333333333333,0.00469830544708134,1.316173528571,"03b_2x2_to_cor_CONT",300
0.25,25,0.5,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.0400131622757122,0.0171942457514356,0.297813072393117,0.0121784821813387,0.39678715736337,1.33233626776331,0.0544832816307286,0.299996728576446,0.996666666666667,0.00332777314041597,1.29894490255689,"03b_2x2_to_cor_CONT",300
0,50,0.5,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.0283912152814013,0.017644198894219,0.305606489436379,0.0124971787040616,0.301296219448538,0.985896012889679,0.0403162860822335,0.30641486539684,0.97,0.00984885780179611,1.05792350715827,"03b_2x2_to_cor_CONT",300
0.1,50,0.5,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.0288207490969883,0.0175756217593466,0.304418698618014,0.0124486063254202,0.301703740171999,0.991081499072363,0.0405283363813353,0.305274429270729,0.973333333333333,0.00930153312731393,1.05827154305206,"03b_2x2_to_cor_CONT",300
0.25,50,0.5,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.0374390928124112,0.0163042240027348,0.282397443507207,0.011548090237182,0.297711700937189,1.05422944782994,0.0431106480392906,0.284401431166742,0.99,0.00574456264653803,1.0485646362722,"03b_2x2_to_cor_CONT",300
0,100,0.5,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.00684921943064408,0.0133463858702745,0.231166184247348,0.00945308825150633,0.21480564351344,0.929226063980008,0.037998879537692,0.230882200549305,0.946666666666667,0.0129729062394013,0.793703577781409,"03b_2x2_to_cor_CONT",300
0.1,100,0.5,0.1,"tetrachoric (r)","own",300,300,300,300,0,0.00735761798992613,0.0137027596044723,0.237338758388484,0.00970550357896918,0.214754620115399,0.904844289123148,0.0370018346186842,0.237057071514636,0.96,0.0113137084989848,0.793521822487164,"03b_2x2_to_cor_CONT",300
0.25,100,0.5,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.00373610247729779,0.0116745574318033,0.202209266277641,0.0082689518175789,0.211760363729294,1.04723372784776,0.0428245717751964,0.201906539119055,0.97,0.00984885780179611,0.783858283060207,"03b_2x2_to_cor_CONT",300
0,300,0.5,0.1,"tetrachoric (r)","own",300,300,300,300,0,-0.00185275338200662,0.00766313743406461,0.132729433811829,0.00542771017950081,0.124050783456644,0.934613972907558,0.0382192075184001,0.132520985582548,0.94,0.0137113092008021,0.476395096928285,"03b_2x2_to_cor_CONT",300
0.1,300,0.5,0.1,"tetrachoric (r)","own",300,300,300,300,0,0.002105798286773,0.00732756295977141,0.126917113419839,0.00519002672337418,0.122543916540389,0.965542890461251,0.0394839850121783,0.126722905925959,0.94,0.0137113092008021,0.470955496351561,"03b_2x2_to_cor_CONT",300
0.25,300,0.5,0.1,"tetrachoric (r)","own",300,300,300,300,0,0.00808074509086703,0.00688948646634219,0.119329405977628,0.00487974229180232,0.1194702413743,1.00118022373042,0.04094130394288,0.119404106078591,0.963333333333333,0.0108508405545718,0.459606611224187,"03b_2x2_to_cor_CONT",300
0,25,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.00624539897363716,0.0181136457446059,0.313737547399612,0.01282968239077,0.341256595513329,1.0877135948241,0.0444799166353564,0.313276474530888,0.98,0.00808290376865476,1.17090021940003,"03b_2x2_to_cor_CONT",300
0.1,25,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.00381085363125506,0.0193877734321721,0.335806086301561,0.0137321320570183,0.331133400535275,0.986085166538376,0.040324021150146,0.335267601244011,0.973333333333333,0.00930153312731393,1.14586771100201,"03b_2x2_to_cor_CONT",300
0.25,25,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.0100156829176566,0.0181718425543094,0.314745545712061,0.0128709025070944,0.319579163417571,1.01535722354569,0.0415210445776607,0.314380114810195,0.976666666666667,0.0087156734084615,1.11846796896014,"03b_2x2_to_cor_CONT",300
0.5,25,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.0187062383711451,0.0172734033929387,0.299184122962024,0.0122345486084736,0.277299586819562,0.926852615286541,0.0379018220029457,0.299270266350966,0.956666666666667,0.0117552194868996,1.00939662616202,"03b_2x2_to_cor_CONT",300
0.75,25,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.0343974465551094,0.0122851313177672,0.212784716200284,0.00870141412491691,0.211422995641854,0.993600477596572,0.0406313450734177,0.215196643390301,0.966666666666667,0.010363754503432,0.832823297434348,"03b_2x2_to_cor_CONT",300
0,50,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.00148826732517805,0.0146312060368263,0.253419922317916,0.0103631112749512,0.242103603790047,0.955345584418289,0.0390669861580181,0.253001580582331,0.95,0.0125830573921179,0.88402661737789,"03b_2x2_to_cor_CONT",300
0.1,50,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.00600844298925589,0.0127879322829201,0.221493484377678,0.00905754213910228,0.240589205181445,1.0862134651835,0.0444185717724495,0.221205636901159,0.983333333333333,0.00739118594202783,0.879356158397063,"03b_2x2_to_cor_CONT",300
0.25,50,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.00443833841516023,0.0128213510606288,0.222072314586862,0.00908121226658165,0.231727827317267,1.04347913763301,0.0426710351635861,0.221746307096272,0.97,0.00984885780179611,0.850310039457489,"03b_2x2_to_cor_CONT",300
0.5,50,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.00527419358702502,0.0116746329132281,0.202210573654269,0.00826900528018497,0.196574645463136,0.972128419947174,0.0397532873394889,0.201942160436902,0.96,0.0113137084989848,0.740712124773059,"03b_2x2_to_cor_CONT",300
0.75,50,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.00125871920739179,0.00877098708527801,0.15191795264232,0.00621238706687042,0.13791821803974,0.907846739907424,0.0371246139617225,0.151669767899298,0.94,0.0137113092008021,0.54337742115872,"03b_2x2_to_cor_CONT",300
0,100,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.00546563790547308,0.0102165204697867,0.176955325302381,0.00723624137372771,0.171216006780658,0.967566285377876,0.0395667277834741,0.176744683258297,0.93,0.0147309198626562,0.647057136271466,"03b_2x2_to_cor_CONT",300
0.1,100,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.00215190196132581,0.0101172980500832,0.175236742580616,0.00716596330001525,0.170175007735773,0.971114877106816,0.0397118404905573,0.174957671773723,0.946666666666667,0.0129729062394013,0.643137529495283,"03b_2x2_to_cor_CONT",300
0.25,100,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.0184882900080464,0.00986645066927403,0.170891938495546,0.00698829104840373,0.163446636617078,0.956432691067741,0.0391114412548114,0.171605724442333,0.94,0.0137113092008021,0.619271851394416,"03b_2x2_to_cor_CONT",300
0.5,100,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.00069592285163939,0.00841259295810251,0.145710384268297,0.00595854071880721,0.138786865562018,0.95248438372429,0.0389499829607135,0.145468995569336,0.953333333333333,0.0121776966745069,0.532492505177048,"03b_2x2_to_cor_CONT",300
0.75,100,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.00502844568162419,0.00585428660860155,0.10139921848168,0.00414652239929461,0.0967971434642853,0.954614294998477,0.0390370815097868,0.101354891855168,0.953333333333333,0.0121776966745069,0.381966935013253,"03b_2x2_to_cor_CONT",300
0,300,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.0029022460484576,0.00552255759279705,0.0956535033844977,0.00391156263621975,0.10001813806001,1.0456296374004,0.0427589756387561,0.0955380400651392,0.956666666666667,0.0117552194868996,0.387044388708104,"03b_2x2_to_cor_CONT",300
0.1,300,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.000702953818400702,0.00560305849348523,0.0970478198849675,0.00396858047804808,0.0989122489318221,1.01921144698629,0.0416786554948613,0.0968884886042427,0.943333333333333,0.0133486023682326,0.38288288233131,"03b_2x2_to_cor_CONT",300
0.25,300,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.000213269076463547,0.00531062193341415,0.0919826700846298,0.00376145109956399,0.0947302463557516,1.02987058615056,0.0421145401097892,0.0918294853207681,0.973333333333333,0.00930153312731393,0.367091931159871,"03b_2x2_to_cor_CONT",300
0.5,300,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.00421656402294505,0.00498417731268401,0.0863284833950082,0.00353023421141267,0.080605529048683,0.933707229395668,0.0381821280187869,0.0862875682468658,0.94,0.0137113092008021,0.313685727931469,"03b_2x2_to_cor_CONT",300
0.75,300,0.3,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.000473278888984619,0.00321292599857928,0.0556495107049829,0.00227567772319357,0.0547259760176489,0.983404441914503,0.0402143981681776,0.0555586999590381,0.956666666666667,0.0117552194868996,0.215346418325978,"03b_2x2_to_cor_CONT",300
0,25,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.00960529169343496,0.0190784271667007,0.33044805181228,0.0135130257329394,0.321165563260837,0.971909386360324,0.0397443303900403,0.330036649770737,0.966666666666667,0.010363754503432,1.1201346635664,"03b_2x2_to_cor_CONT",300
0.1,25,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.034392643114827,0.0182392115739521,0.315912411360834,0.0129186191919175,0.321186556755708,1.01669496102466,0.0415757487312427,0.317255160262841,0.96,0.0113137084989848,1.11933779965067,"03b_2x2_to_cor_CONT",300
0.25,25,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.00162431493765294,0.0184244258043594,0.319120415934335,0.0130498042544875,0.307354094673509,0.963128898455537,0.0393852695381017,0.318592245352739,0.97,0.00984885780179611,1.08872283040675,"03b_2x2_to_cor_CONT",300
0.5,25,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.015676138147396,0.0149705144725632,0.259296916819246,0.0106034394520831,0.271146273539479,1.04569802397031,0.0427617721735636,0.25933861277413,0.973333333333333,0.00930153312731393,0.996331758376606,"03b_2x2_to_cor_CONT",300
0,50,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.0132822984928399,0.013347403703413,0.231183813634442,0.0094538091707557,0.230167416543634,0.995603511012169,0.0407132552010171,0.231180063920304,0.956666666666667,0.0117552194868996,0.846706990621553,"03b_2x2_to_cor_CONT",300
0.1,50,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.013501459321118,0.0138661992401862,0.240169615918754,0.00982126595203517,0.226714813538933,0.943977916072561,0.0386021276302195,0.240148833711499,0.936666666666667,0.0140620318852128,0.835663890565586,"03b_2x2_to_cor_CONT",300
0.25,50,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.0143231551280357,0.0131541596318902,0.227836728133054,0.00931693666609858,0.21951481059656,0.9634742053896,0.0393993901887158,0.227907208186963,0.95,0.0125830573921179,0.81342607853238,"03b_2x2_to_cor_CONT",300
0.5,50,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.0170674261835987,0.0113924255458573,0.197322598668704,0.00806912111866652,0.193345156974968,0.979842948954799,0.0400687578905356,0.197731428008006,0.953333333333333,0.0121776966745069,0.730770998784381,"03b_2x2_to_cor_CONT",300
0,100,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.00215869036751432,0.00976513046597279,0.169137021096036,0.00691652713922436,0.163794788038372,0.968414762048867,0.0396014245747731,0.16886868885713,0.946666666666667,0.0129729062394013,0.620972843851045,"03b_2x2_to_cor_CONT",300
0.1,100,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.0189198261345801,0.00939043678424018,0.162647136155677,0.00665113600823743,0.161903671249938,0.995428970203156,0.040706117696557,0.163474372357282,0.96,0.0113137084989848,0.614345423551816,"03b_2x2_to_cor_CONT",300
0.25,100,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.0100406646965343,0.00868294019233887,0.150392935722128,0.00615002448741898,0.156215738699325,1.03871726387438,0.0424763076647115,0.150477428913059,0.966666666666667,0.010363754503432,0.594391683271269,"03b_2x2_to_cor_CONT",300
0.5,100,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.00921069836655735,0.00781630122764123,0.135382308535376,0.00553619429435321,0.136498431812601,1.00824423286395,0.0412301727580408,0.135469966649019,0.963333333333333,0.0108508405545718,0.525741060482524,"03b_2x2_to_cor_CONT",300
0,300,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.000175851047296367,0.00552916817074399,0.0957680019532127,0.00391624483088528,0.0952233953365025,0.994313271597999,0.0406604933877465,0.0956084171035219,0.946666666666667,0.0129729062394013,0.36897008535193,"03b_2x2_to_cor_CONT",300
0.1,300,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.00374239887954572,0.0053776992054996,0.0931444825174809,0.00380896114302124,0.094266535329423,1.01204636905607,0.0413856536692535,0.0930643891296671,0.946666666666667,0.0129729062394013,0.365351526081041,"03b_2x2_to_cor_CONT",300
0.25,300,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,-0.00349992220404898,0.00482708759454886,0.0836076096634407,0.00341896941033696,0.0912700848787868,1.09164805986191,0.0446408088754819,0.0835414931301997,0.973333333333333,0.00930153312731393,0.354082311753067,"03b_2x2_to_cor_CONT",300
0.5,300,0.5,0.3,"tetrachoric (r)","own",300,300,300,300,0,0.00623763591069131,0.00493352203804406,0.0854511083015307,0.00349435567573791,0.0779230945691182,0.911902678829531,0.0372904736383799,0.0855363102548526,0.906666666666667,0.0167950610023922,0.303463777839223,"03b_2x2_to_cor_CONT",300
0,25,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,-0.0159137635345956,0.0193559029353297,0.335254073103626,0.0137095585586796,0.315151146559571,0.940036741812109,0.0384409610295771,0.335072962836401,0.97,0.00984885780179611,1.10644592682994,"03b_2x2_to_cor_CONT",300
0.1,25,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,0.0166468764025631,0.0180425329154612,0.312505837068126,0.0127793140096776,0.317123852070698,1.01477737198734,0.0414973326841082,0.312428365712217,0.953333333333333,0.0121776966745069,1.10861028451891,"03b_2x2_to_cor_CONT",300
0.25,25,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,-0.0481375613669879,0.0192160204892551,0.332831238066744,0.0136104814661669,0.310499031191651,0.932902311078702,0.0381492124610452,0.335744847174098,0.956666666666667,0.0117552194868996,1.09404413373216,"03b_2x2_to_cor_CONT",300
0.5,25,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,-0.0325211717238271,0.0163559923542378,0.28329409765748,0.0115847571521168,0.273564631949862,0.965655953342938,0.0394886084972353,0.284685183829375,0.966666666666667,0.010363754503432,1.00098471736934,"03b_2x2_to_cor_CONT",300
0,50,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,-0.0195702662820314,0.0140412463888497,0.243201521470807,0.00994524979010001,0.227680579236552,0.936180735464195,0.0382832772038745,0.243583289180339,0.953333333333333,0.0121776966745069,0.838857949750275,"03b_2x2_to_cor_CONT",300
0.1,50,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,0.00849608061813903,0.0132544758780827,0.229574256485353,0.00938798948425735,0.228273048703744,0.994332083215558,0.0406612626519947,0.229348733364434,0.95,0.0125830573921179,0.840653477208754,"03b_2x2_to_cor_CONT",300
0.25,50,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,-0.014149932651801,0.0136041972908529,0.235631609039481,0.0096356930506379,0.219251291308481,0.930483360030635,0.0380502941966464,0.23566374686968,0.95,0.0125830573921179,0.81165062419844,"03b_2x2_to_cor_CONT",300
0.5,50,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,-0.0188525811309559,0.0112715047609252,0.19522818923677,0.00798347434788418,0.193520148086133,0.991251052640937,0.0405352699423676,0.195812203063016,0.963333333333333,0.0108508405545718,0.732258436402679,"03b_2x2_to_cor_CONT",300
0,100,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,0.00182047000755032,0.00928152579444582,0.160760742477413,0.00657399563419969,0.163770930212418,1.01872464439151,0.0416587486563916,0.160502908733345,0.956666666666667,0.0117552194868996,0.620824470682075,"03b_2x2_to_cor_CONT",300
0.1,100,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,0.00355964038741554,0.00932591578975367,0.161529599749622,0.0066054365461595,0.162743302184261,1.00751380822165,0.0412003034731919,0.161299441814419,0.956666666666667,0.0117552194868996,0.617241971372944,"03b_2x2_to_cor_CONT",300
0.25,100,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,0.0017864419694692,0.00948651160964839,0.16431120094503,0.00671918467790422,0.156389958929318,0.951791223178009,0.038921637518071,0.164046847663673,0.95,0.0125830573921179,0.595053246492322,"03b_2x2_to_cor_CONT",300
0.5,100,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,0.00280983809782362,0.00787982542351753,0.136482579883053,0.00558118773569091,0.135012188961759,0.989226530429347,0.0404524810725526,0.136283888090136,0.963333333333333,0.0108508405545718,0.51980132869252,"03b_2x2_to_cor_CONT",300
0,300,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,-0.00473897648364056,0.005745339089025,0.0995121920890279,0.00406935615164147,0.0949549647488327,0.954204331705224,0.0390203168640251,0.099459164239542,0.936666666666667,0.0140620318852128,0.367956109903917,"03b_2x2_to_cor_CONT",300
0.1,300,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,-0.00101136148936076,0.00520318846313564,0.0901218677950715,0.003685357235234,0.0944810132627817,1.0483694532122,0.0428710150390957,0.0899772234332201,0.966666666666667,0.010363754503432,0.366172096128755,"03b_2x2_to_cor_CONT",300
0.25,300,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,-0.00181481855905796,0.00569275782421048,0.098601457867178,0.00403211345976228,0.0910253048538064,0.923163884416626,0.0377509785802241,0.0984537128212546,0.94,0.0137113092008021,0.353101928233358,"03b_2x2_to_cor_CONT",300
0.5,300,0.3,0.5,"tetrachoric (r)","own",300,300,300,300,0,0.000170871023252118,0.00485971107817596,0.084172664975061,0.00344207624036541,0.0782821691311793,0.93001889811108,0.0380313009363245,0.0840324338225848,0.943333333333333,0.0133486023682326,0.304880671192414,"03b_2x2_to_cor_CONT",300
0,25,0.5,0.5,"tetrachoric (r)","own",300,300,300,300,0,-0.00351050513795039,0.0174865883137654,0.302876594104819,0.0123855449823275,0.303144673349844,1.00088511047153,0.0409292358642834,0.30239175605827,0.96,0.0113137084989848,1.07093575463354,"03b_2x2_to_cor_CONT",300
0.1,25,0.5,0.5,"tetrachoric (r)","own",300,300,300,300,0,-0.00944119117565843,0.0176530294870691,0.305759439791153,0.0125034333091911,0.300360421983359,0.982342269427621,0.0401709627051166,0.305395385790525,0.963333333333333,0.0108508405545718,1.06320662490253,"03b_2x2_to_cor_CONT",300
0.25,25,0.5,0.5,"tetrachoric (r)","own",300,300,300,300,0,0.0122117237016506,0.0165408883920355,0.286496590973317,0.0117157168426011,0.289472321440676,1.01038661736689,0.0413177813753691,0.286279272470607,0.956666666666667,0.0117552194868996,1.03418244894873,"03b_2x2_to_cor_CONT",300
0.5,25,0.5,0.5,"tetrachoric (r)","own",300,300,300,300,0,-0.0126294945082762,0.0149869689765032,0.259581917187621,0.0106150939838336,0.25343312855865,0.976312723568772,0.0399243962390663,0.25945648310118,0.963333333333333,0.0108508405545718,0.936181535284635,"03b_2x2_to_cor_CONT",300
