"rho","n","p_exp","p_case","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.5,100,0.3,0.5,"phi (z)","population",1000,1000,0,-0.173941097807115,0.00316544735421941,0.100100234526872,0.00223942928436846,0.108927777714794,1.08818703801891,0.0243447773257267,0.200662757884283,0.637,0.0152062815967613,0.426255916246062,"03b_2x2_to_cor_CONT",1000
0,300,0.3,0.5,"phi (z)","population",1000,1000,0,-0.00185013629533134,0.00191489483566547,0.0605542916039671,0.00135471264930661,0.0578723518397272,0.955710162018241,0.0213810220756039,0.0605522783529896,0.94070351758794,0.00748737024270694,0.226854028086438,"03b_2x2_to_cor_CONT",1000
0.1,300,0.3,0.5,"phi (z)","population",1000,1000,0,-0.0396789877037642,0.00177063063207345,0.055992256922157,0.00125265140928017,0.0579865937843563,1.0356180831391,0.0231687115795983,0.0686033509939352,0.904714142427282,0.00929870208689645,0.227300206769245,"03b_2x2_to_cor_CONT",1000
0.25,300,0.3,0.5,"phi (z)","population",1000,1000,0,-0.0946281968850052,0.00192223897810052,0.0607865337795217,0.00135990834071993,0.0587878738614755,0.967120021594002,0.0216362819537177,0.112453560779316,0.634,0.0152329905140127,0.23042519197883,"03b_2x2_to_cor_CONT",1000
0.5,300,0.3,0.5,"phi (z)","population",1000,1000,0,-0.176773609951655,0.00188352780594789,0.0595623790305496,0.00133252171164354,0.0621492220626764,1.04343082116985,0.0233434971275029,0.186528921334261,0.194,0.0125045591685593,0.243521811770027,"03b_2x2_to_cor_CONT",1000
0,25,0.5,0.5,"phi (z)","population",1000,1000,0,-0.00688741476893273,0.00663589412015127,0.209845397313971,0.00469463363553547,0.205406523184977,0.978846931189288,0.0218986348331785,0.209853501675058,0.96551724137931,0.00581088874185175,0.804426478689845,"03b_2x2_to_cor_CONT",1000
0.1,25,0.5,0.5,"phi (z)","population",1000,1000,0,-0.0237280266886074,0.00700261078618977,0.22144199652022,0.00495407122810763,0.206734167174648,0.93358157180348,0.0208859641650711,0.222599506997598,0.944331983805668,0.00729435254952215,0.809283983667298,"03b_2x2_to_cor_CONT",1000
0.25,25,0.5,0.5,"phi (z)","population",1000,1000,0,-0.0688446586801873,0.00686629046926902,0.217131169591965,0.00485762997491168,0.209826705357197,0.966359209281218,0.0216192611606975,0.227680446881935,0.941176470588235,0.00749329123880567,0.82073414349359,"03b_2x2_to_cor_CONT",1000
0.5,25,0.5,0.5,"phi (z)","population",1000,1000,0,-0.144673349295358,0.00711954098967124,0.225139654222904,0.00503679474001647,0.221019014073303,0.981697403934353,0.0219624052346143,0.267521128204936,0.878198567041965,0.010463459051373,0.862478047392307,"03b_2x2_to_cor_CONT",1000
0.75,25,0.5,0.5,"phi (z)","population",1000,997,0.003,-0.109165846812873,0.00849037239381606,0.268086113246317,0.00600661299372483,0.251864197695236,0.939489907348629,0.0210497747034316,0.289335894424634,0.880662983425414,0.0107762626927862,0.977461059603841,"03b_2x2_to_cor_CONT",1000
0,50,0.5,0.5,"phi (z)","population",1000,1000,0,-0.000779115485288409,0.00451425649440248,0.14275332464519,0.00319365860791842,0.143027056187659,1.00191751430763,0.022414766885085,0.142684057296171,0.955715756951596,0.00660205854253086,0.560578834066241,"03b_2x2_to_cor_CONT",1000
0.1,50,0.5,0.5,"phi (z)","population",1000,1000,0,-0.0365362218568722,0.00470126190226634,0.148666954881375,0.00332595756596218,0.143514507747933,0.965342351045301,0.0215965121419532,0.153018486196282,0.939549180327869,0.00762844373141867,0.562424324147277,"03b_2x2_to_cor_CONT",1000
0.25,50,0.5,0.5,"phi (z)","population",1000,1000,0,-0.0838551593931528,0.00474589610137889,0.150078412188707,0.00335753450324522,0.145354165204818,0.968521475440794,0.021667635094897,0.171850790024746,0.882233502538071,0.0102703332819986,0.569470720832824,"03b_2x2_to_cor_CONT",1000
0.5,50,0.5,0.5,"phi (z)","population",1000,1000,0,-0.155115976078533,0.00487702833474094,0.154225177509595,0.00345030539173407,0.152964797076846,0.991827661001265,0.0221890380136587,0.218683757986926,0.787575150300601,0.0129474246295804,0.598357381568573,"03b_2x2_to_cor_CONT",1000
0.75,50,0.5,0.5,"phi (z)","population",1000,1000,0,-0.128462808155565,0.00559783156861531,0.177018977148175,0.00396024528002636,0.176816332921671,0.998855240100419,0.0223462580891885,0.218648292084638,0.836836836836837,0.0116909205357289,0.687874154310271,"03b_2x2_to_cor_CONT",1000
0,100,0.5,0.5,"phi (z)","population",1000,1000,0,0.0041920420892159,0.00329389985703367,0.104162259327294,0.00233030436907623,0.100571427210759,0.965526553093935,0.021600633085964,0.104194528209384,0.945288753799392,0.00723872324548366,0.394220069603049,"03b_2x2_to_cor_CONT",1000
0.1,100,0.5,0.5,"phi (z)","population",1000,1000,0,-0.0266365022890456,0.00326824525559231,0.103350989597108,0.0023121547493487,0.100845363171342,0.975756144807767,0.0218294881666675,0.106678249319368,0.933265925176946,0.00793557464045173,0.395280028140387,"03b_2x2_to_cor_CONT",1000
0.25,100,0.5,0.5,"phi (z)","population",1000,1000,0,-0.0912716426054102,0.00318652004309419,0.100766611459556,0.00225433738148265,0.101858859142261,1.010839380891,0.0226143657111263,0.135920082471082,0.859578736208626,0.0110030146533116,0.399213255066552,"03b_2x2_to_cor_CONT",1000
0.5,100,0.5,0.5,"phi (z)","population",1000,1000,0,-0.150234835181072,0.00333767479089229,0.105546544281459,0.0023612734100472,0.107066658349456,1.0144023101689,0.0226940750964317,0.183574068535379,0.692,0.0145991780590552,0.419378603371214,"03b_2x2_to_cor_CONT",1000
0.75,100,0.5,0.5,"phi (z)","population",1000,1000,0,-0.135901003233843,0.00381587397721945,0.120668530321789,0.0026995804933082,0.121494697136869,1.00684658056974,0.0225250393073638,0.181701447423447,0.762,0.0134668481835951,0.474987073237894,"03b_2x2_to_cor_CONT",1000
0,300,0.5,0.5,"phi (z)","population",1000,1000,0,0.000358824342089999,0.00191591249400305,0.0605864727862333,0.00135543260248467,0.0578425500868791,0.954710637982912,0.0213586608553159,0.060557235066512,0.938816449348044,0.00759032032720518,0.226737822778802,"03b_2x2_to_cor_CONT",1000
0.1,300,0.5,0.5,"phi (z)","population",1000,1000,0,-0.036267958494796,0.00182454104501158,0.0576970538670038,0.00129079090236164,0.057951523849393,1.00441045019345,0.0224705385189193,0.0681247817485476,0.892785571142285,0.00979343237776752,0.227163663343418,"03b_2x2_to_cor_CONT",1000
0.25,300,0.5,0.5,"phi (z)","population",1000,1000,0,-0.0865145183175712,0.00186136012334342,0.0588613753557715,0.00131683894960839,0.0586207128622058,0.995911368157622,0.0222803981731824,0.104622935950898,0.667,0.0149033888763596,0.22977712044392,"03b_2x2_to_cor_CONT",1000
0.5,300,0.5,0.5,"phi (z)","population",1000,1000,0,-0.153978838561254,0.00193638875356889,0.0612339889681218,0.00136991874936212,0.0613911365493884,1.00256634565075,0.0224292824545766,0.165696513325464,0.283,0.0142446832186609,0.240596585737168,"03b_2x2_to_cor_CONT",1000
0.75,300,0.5,0.5,"phi (z)","population",1000,1000,0,-0.141972702005671,0.00219317319618342,0.069354226031709,0.00155158362519545,0.0690984005621219,0.996311321108678,0.0222893458680125,0.157991919966117,0.448,0.0157256478403912,0.270654802353356,"03b_2x2_to_cor_CONT",1000
0,25,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,0.0723001936419927,0.0103437406242485,0.32709779898637,0.00731778894789607,0.417426612684461,1.27615231278843,0.0285499117367778,0.334833234808458,0.938,0.00762600813007697,1.61157681742652,"03b_2x2_to_cor_CONT",1000
0.1,25,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,0.0435060541088813,0.010425622721877,0.329687138267356,0.00737571730581064,0.412878485326149,1.25233422054618,0.0280170565090434,0.332381847088412,0.942,0.00739161687318817,1.59058519952244,"03b_2x2_to_cor_CONT",1000
0.25,25,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,0.00050448912792729,0.0101812901725811,0.321960664644451,0.00720286165389517,0.400541576989069,1.2440699159054,0.0278321685723171,0.321800039493469,0.932,0.00796090447122687,1.53319517250827,"03b_2x2_to_cor_CONT",1000
0.5,25,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,-0.0722086802844836,0.00923469101777727,0.292026571040747,0.00653318004791285,0.363674680189757,1.24534791095778,0.0278607597095816,0.300679783464152,0.954,0.00662449998113065,1.36657178813401,"03b_2x2_to_cor_CONT",1000
0,50,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,-0.0179092501483331,0.00906851298256929,0.286771560157258,0.00641561563542388,0.315728199839711,1.10097458641496,0.0246308586769719,0.287187101082532,0.944,0.00727076337120113,1.22556828598879,"03b_2x2_to_cor_CONT",1000
0.1,50,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,0.0158614288032132,0.00890492543458256,0.281598467672456,0.00629988389057865,0.311277185168917,1.10539374642827,0.0247297235437017,0.281904211075605,0.944,0.00727076337120113,1.20557384751613,"03b_2x2_to_cor_CONT",1000
0.25,50,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,-0.0189791087035801,0.00932798823931932,0.294976888235128,0.0065991841562399,0.297506828467363,1.00857674052829,0.0225637462184528,0.295439604311048,0.896,0.00965318600255895,1.14465431973559,"03b_2x2_to_cor_CONT",1000
0.5,50,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,-0.0268910293040426,0.00796051473029039,0.251733578950386,0.00563175052710831,0.260214324672826,1.03368937015793,0.0231255626663955,0.253040614197464,0.926,0.00827792244467173,0.984411954975212,"03b_2x2_to_cor_CONT",1000
0,100,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,-0.0145694952165934,0.007351536186944,0.232475986518925,0.00520092220146767,0.228703209491257,0.983771325872573,0.0220088027435102,0.232816042004209,0.929,0.00812151463706124,0.890539692897931,"03b_2x2_to_cor_CONT",1000
0.1,100,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,-0.00573501782326898,0.00725565922074182,0.229444090635466,0.00513309302543561,0.223189342215342,0.972739553227104,0.0217620013764852,0.22940103872093,0.934,0.00785136930732467,0.867732718666623,"03b_2x2_to_cor_CONT",1000
0.25,100,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,-0.00162708493159025,0.00686299923224785,0.217027091538901,0.00485530155439406,0.210938691685687,0.971946360198433,0.021744256166347,0.216924653068173,0.922,0.00848033018225116,0.818586187932128,"03b_2x2_to_cor_CONT",1000
0.5,100,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,-0.00223048911441952,0.00603180163993887,0.190742315765457,0.00426726200705106,0.182775206594739,0.958231034688106,0.0214374187074974,0.190659968200551,0.916,0.00877177291087725,0.699984111987364,"03b_2x2_to_cor_CONT",1000
0,300,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,-0.0001062598179588,0.0043272394546552,0.136839326576553,0.00306135142077544,0.13034415462667,0.952534318076686,0.0213099725125443,0.136770931077388,0.932,0.00796090447122687,0.510013929398361,"03b_2x2_to_cor_CONT",1000
0.1,300,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,-0.00752521201798408,0.00408794879944745,0.129272291644048,0.00289206271027654,0.127789204860221,0.988527419410879,0.0221152054427568,0.129426592620808,0.944,0.00727076337120113,0.49991432889165,"03b_2x2_to_cor_CONT",1000
0.25,300,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,-0.00501379744463334,0.00379478826375723,0.120001741515487,0.00268466318181157,0.121474503879678,1.0122728415904,0.0226464349054034,0.120046473141024,0.946,0.00714730718522718,0.474803113412415,"03b_2x2_to_cor_CONT",1000
0.5,300,0.3,0.1,"tetrachoric (r)","population",1000,1000,0,-0.00206579381317311,0.00336953067962812,0.1065539159344,0.00238381019620462,0.103485968344258,0.971207556632353,0.021727727750114,0.106520658879077,0.936,0.0077397674383666,0.402929595851476,"03b_2x2_to_cor_CONT",1000
0,25,0.5,0.1,"tetrachoric (r)","population",1000,1000,0,0.0110639359559179,0.0106842264602757,0.337864906515096,0.0075586692617309,0.400377103618776,1.18502127891429,0.0265111402300264,0.33787712713091,0.937,0.00768316341099159,1.54703896848946,"03b_2x2_to_cor_CONT",1000
0.1,25,0.5,0.1,"tetrachoric (r)","population",1000,1000,0,-0.00440843768411697,0.0104067076508892,0.329088991203104,0.00736233563834126,0.401147676063976,1.21896413063663,0.0272705052455157,0.328953946457191,0.95,0.00689202437604511,1.54885628175952,"03b_2x2_to_cor_CONT",1000
0.25,25,0.5,0.1,"tetrachoric (r)","population",1000,1000,0,-0.0557978442527753,0.00994104251329194,0.314363366585672,0.00703289590071466,0.397940614695131,1.26586191965431,0.0283196964146947,0.319122079067061,0.945,0.00720936890441875,1.52981442902165,"03b_2x2_to_cor_CONT",1000
0,50,0.5,0.1,"tetrachoric (r)","population",1000,1000,0,-0.0084848695120464,0.00959886136473085,0.303542648567417,0.00679081622005749,0.301129213730535,0.99204910793171,0.022193992195268,0.303509463395229,0.907,0.00918428004799505,1.16778693362522,"03b_2x2_to_cor_CONT",1000
0.1,50,0.5,0.1,"tetrachoric (r)","population",1000,1000,0,-0.00633573951651954,0.00931265703273837,0.294492072914385,0.00658833793163398,0.300837164227646,1.02154588152567,0.0228538901354966,0.29441297020278,0.92,0.00857904423581089,1.16486672311926,"03b_2x2_to_cor_CONT",1000
0.25,50,0.5,0.1,"tetrachoric (r)","population",1000,1000,0,-0.0175745862410674,0.00910615046771675,0.287961761941925,0.00644224267324741,0.295820755646298,1.02729179614465,0.0229824369818057,0.288353811221392,0.927,0.00822623850857729,1.14058269271214,"03b_2x2_to_cor_CONT",1000
0,100,0.5,0.1,"tetrachoric (r)","population",1000,1000,0,-0.00290302068805289,0.00708940027485432,0.224186521131634,0.00501547137182876,0.214516458656952,0.956865995217419,0.0214068802239521,0.224093204247614,0.927,0.00822623850857729,0.836521892393948,"03b_2x2_to_cor_CONT",1000
0.1,100,0.5,0.1,"tetrachoric (r)","population",1000,1000,0,-0.00636195854447575,0.00712731942783129,0.22538563003515,0.00504229767854395,0.215531071136949,0.956276897969653,0.0213937010177872,0.225362725535162,0.928,0.00817410545564467,0.840093130629981,"03b_2x2_to_cor_CONT",1000
0.25,100,0.5,0.1,"tetrachoric (r)","population",1000,1000,0,0.00383520448616441,0.00639528931345831,0.202236805262628,0.00452441521463841,0.209698336575956,1.03689502167342,0.0231972790805798,0.202172041763647,0.94,0.00750999334220744,0.815740492543402,"03b_2x2_to_cor_CONT",1000
0,300,0.5,0.1,"tetrachoric (r)","population",1000,1000,0,0.000926303649777157,0.00401194813397983,0.126868939578386,0.00283829523388721,0.123927421231941,0.976814511446058,0.0218531658059317,0.126808872482828,0.95,0.00689202437604511,0.485102277855081,"03b_2x2_to_cor_CONT",1000
0.1,300,0.5,0.1,"tetrachoric (r)","population",1000,1000,0,0.00100581809442463,0.0039506624323706,0.12493091552752,0.00279493801465756,0.122848094612088,0.98332821858675,0.0219988896055772,0.124872485323745,0.942,0.00739161687318817,0.480865508181342,"03b_2x2_to_cor_CONT",1000
0.25,300,0.5,0.1,"tetrachoric (r)","population",1000,1000,0,-0.00259139245600159,0.00388721658538916,0.122924581682121,0.00275005257768689,0.119991172661692,0.976136514110615,0.021837997738695,0.12289042942314,0.938,0.00762600813007697,0.469331090697498,"03b_2x2_to_cor_CONT",1000
0,25,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,0.00376958550127358,0.0103293506207788,0.326642747121352,0.00730760858740796,0.339030095819363,1.03792323205453,0.0232202820680235,0.326501146303635,0.912,0.00895857131466843,1.31675479462707,"03b_2x2_to_cor_CONT",1000
0.1,25,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,0.00130611008640285,0.0104823123638709,0.331479822151756,0.0074158229939473,0.332600966968916,1.0033822415189,0.0224475355696544,0.331316615256199,0.892,0.00981509042240569,1.28775717284887,"03b_2x2_to_cor_CONT",1000
0.25,25,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,-0.00783810892611776,0.0101394227029793,0.320636699006354,0.0071732420687317,0.321275651316593,1.00199276100402,0.0224164502942823,0.320572177221417,0.895,0.00969407035254026,1.23825933105962,"03b_2x2_to_cor_CONT",1000
0.5,25,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,-0.0176327463278608,0.00923201027422028,0.291941798486117,0.00653128352746767,0.279197708715921,0.956347156055481,0.0213952728224449,0.292328064736638,0.868,0.0107040179372047,1.04971557397605,"03b_2x2_to_cor_CONT",1000
0.75,25,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,-0.0304955441618823,0.00648299975421485,0.205010452936307,0.00458646689567908,0.210244505747132,1.02553066312404,0.0229430371454452,0.20716475265128,0.874,0.010493998284734,0.748273877746137,"03b_2x2_to_cor_CONT",1000
0,50,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,0.00155011102306084,0.00799586598144831,0.252851483668343,0.00565676014446195,0.240797415382237,0.952327476543833,0.0213053450809695,0.252729780130227,0.914,0.00886588969026797,0.940694944152911,"03b_2x2_to_cor_CONT",1000
0.1,50,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,-0.0100416365386244,0.0074533770093981,0.235696476096322,0.00527297057082181,0.240459423932373,1.0202079721977,0.0228239586039369,0.235792515741602,0.937,0.00768316341099159,0.939029993670638,"03b_2x2_to_cor_CONT",1000
0.25,50,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,0.0101178549215382,0.00737710119637619,0.233284423101018,0.00521900843837863,0.228751007396366,0.980567002098166,0.0219371160333749,0.233387170657958,0.913,0.00891240708226459,0.889354726618426,"03b_2x2_to_cor_CONT",1000
0.5,50,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,-0.0112393902607156,0.00629954376596478,0.199209065203634,0.00445667901216482,0.197911652107948,0.993487178435581,0.0222261645194845,0.199426405726722,0.923,0.00843036179532053,0.760299816796743,"03b_2x2_to_cor_CONT",1000
0.75,50,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,-0.0111045674966591,0.00470071383270551,0.148649623400091,0.00332556982834185,0.140381995181867,0.944381774880307,0.0211275848881562,0.148989681675409,0.858,0.0110379345894058,0.517904770029227,"03b_2x2_to_cor_CONT",1000
0,100,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,0.00444058994804116,0.00561407219547116,0.177532550863109,0.00397173488364558,0.171729842078874,0.967314676908409,0.0216406367568159,0.177499317318217,0.919,0.00862780389206894,0.672377454878524,"03b_2x2_to_cor_CONT",1000
0.1,100,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,-0.00279236933855694,0.00546924541109092,0.172952725814713,0.00386927563987717,0.17020072717604,0.984088145325789,0.0220158905866581,0.172888779415829,0.941,0.00745110730026082,0.666095162514026,"03b_2x2_to_cor_CONT",1000
0.25,100,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,-0.00778137154352987,0.00517852766874645,0.163759423594407,0.00366360429145816,0.163428033038952,0.997976357340652,0.0223265958396538,0.163862385586977,0.939,0.00756828910652864,0.638434687697331,"03b_2x2_to_cor_CONT",1000
0.5,100,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,-0.0026098303011728,0.00446147124072415,0.141084108360257,0.00315631512068193,0.139202708231242,0.986664691361192,0.0220735327357647,0.14103769751516,0.925,0.00832916562447884,0.539837729195166,"03b_2x2_to_cor_CONT",1000
0.75,100,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,-0.00617894503346357,0.00313665133845291,0.0991896245532687,0.00221905723777773,0.0969741628863485,0.977664380958208,0.0218721789749057,0.0993323834362488,0.919,0.00862780389206894,0.369154880897272,"03b_2x2_to_cor_CONT",1000
0,300,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,0.000886118968950992,0.00312528429329854,0.098830167023731,0.00221101550119301,0.100069341331458,1.01253842166866,0.0226523764279923,0.0987847139938754,0.95,0.00689202437604511,0.392159068416841,"03b_2x2_to_cor_CONT",1000
0.1,300,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,0.0010215859089498,0.00315773504982639,0.0998563500479668,0.00223397313287547,0.0987610797760216,0.989031541094592,0.0221264835867764,0.0998116375580851,0.943,0.00733150734842434,0.386976451432408,"03b_2x2_to_cor_CONT",1000
0.25,300,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,0.00102895777517261,0.00301833363345409,0.0954480902000673,0.00213535212321299,0.0943802805389666,0.988812666038026,0.0221215869427915,0.0954059030617102,0.945,0.00720936890441875,0.369582446297356,"03b_2x2_to_cor_CONT",1000
0.5,300,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,-0.00338251277759716,0.00268326504091772,0.0848522909520489,0.00189830429570833,0.0805151377123498,0.948885843964425,0.0212283493294531,0.0848772805951154,0.923,0.00843036179532053,0.314503768478247,"03b_2x2_to_cor_CONT",1000
0.75,300,0.3,0.3,"tetrachoric (r)","population",1000,1000,0,-0.000956598191321128,0.00172354162058432,0.0545031716314421,0.00121933778896039,0.0547784221855226,1.00505017498691,0.0224848503578794,0.0544843115242194,0.935,0.0077958322198467,0.212714831193952,"03b_2x2_to_cor_CONT",1000
0,25,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,-0.00440908859964527,0.0105915161451569,0.334933148931424,0.00749308036657419,0.318208297566328,0.950065105772735,0.0212547316195641,0.334794674541196,0.888,0.00997276290703835,1.23640636780865,"03b_2x2_to_cor_CONT",1000
0.1,25,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,-0.00402634291853296,0.0104132954876644,0.329297316893734,0.00736699627329869,0.316274064273431,0.960451385565024,0.0214870921053555,0.329157253646029,0.884,0.0101264011376204,1.22892507482369,"03b_2x2_to_cor_CONT",1000
0.25,25,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,-0.00621659398361851,0.00988679489941868,0.312647906410984,0.00699451785125731,0.306769500553249,0.981198000251414,0.0219512326410876,0.312553372579061,0.895,0.00969407035254026,1.18722344840956,"03b_2x2_to_cor_CONT",1000
0.5,25,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,-0.0089508842589509,0.00815882911495669,0.258004830433589,0.00577205014066569,0.270255356438531,1.04748176995119,0.0234341244209681,0.258031091854364,0.907,0.00918428004799505,1.02690115911468,"03b_2x2_to_cor_CONT",1000
0,50,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,-0.000680779170304199,0.00758146550892472,0.239746990102097,0.00536358813754531,0.228537682790817,0.953245263656878,0.0213258776935801,0.239628053666575,0.923,0.00843036179532053,0.893826470997575,"03b_2x2_to_cor_CONT",1000
0.1,50,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,0.00223970875897163,0.00740559791056325,0.234185568327638,0.0052391687408944,0.227810445630962,0.972777474110802,0.0217628497375089,0.234079161455801,0.912,0.00895857131466843,0.890443962952198,"03b_2x2_to_cor_CONT",1000
0.25,50,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,0.00336363584138213,0.00705640091073221,0.223142989612003,0.00499212562188852,0.219984768300257,0.985846647850165,0.0220552315739029,0.223056753014211,0.918,0.00867617427210864,0.85746129166852,"03b_2x2_to_cor_CONT",1000
0.5,50,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,-0.004355315511843,0.00620524167406595,0.196226971218446,0.00438996399765227,0.191270440728416,0.974740829666521,0.0218067736698342,0.19617718517335,0.904,0.00931579304192617,0.736747426853385,"03b_2x2_to_cor_CONT",1000
0,100,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,0.00407455928621716,0.00527432429327646,0.166788778851115,0.00373137662892263,0.163444194776661,0.979947187709552,0.021923249627374,0.166755150706875,0.936,0.0077397674383666,0.640185608066917,"03b_2x2_to_cor_CONT",1000
0.1,100,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,0.00861901210459394,0.00527862793420286,0.166924871926705,0.00373442128531444,0.162124171744716,0.97124035425891,0.0217284614943027,0.167063868997872,0.927,0.00822623850857729,0.634817352900159,"03b_2x2_to_cor_CONT",1000
0.25,100,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,-0.00194442489976516,0.00501641017936971,0.158632818444621,0.00354891255515914,0.156540241541548,0.986808676013005,0.0220767539414621,0.158565404501698,0.939,0.00756828910652864,0.612114043037218,"03b_2x2_to_cor_CONT",1000
0.5,100,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,-0.00965275085942339,0.00427729252881051,0.135259866098626,0.00302601593865103,0.136475180474502,1.00898503311389,0.0225728804864902,0.135536385316989,0.932,0.00796090447122687,0.530913736885217,"03b_2x2_to_cor_CONT",1000
0,300,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,0.00030982783164518,0.00304589361507739,0.0963196133420873,0.00215484972434718,0.0951445514638885,0.98780038833809,0.0220989403991958,0.0962719400435043,0.934,0.00785136930732467,0.372899479504511,"03b_2x2_to_cor_CONT",1000
0.1,300,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,0.00387556308665955,0.00295164194743531,0.0933391139119057,0.00208817038300957,0.0943162609719465,1.01046878440439,0.0226060747752588,0.0933728974859007,0.951,0.00682634602111555,0.369621982214717,"03b_2x2_to_cor_CONT",1000
0.25,300,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,-0.00163837045908017,0.00285554797088082,0.0903003555585558,0.00202018768070347,0.0910321565624388,1.00810407666012,0.0225531718445462,0.0902700632410811,0.95,0.00689202437604511,0.356587362661029,"03b_2x2_to_cor_CONT",1000
0.5,300,0.5,0.3,"tetrachoric (r)","population",1000,1000,0,0.000985912845795961,0.00257876687811043,0.0815477688943076,0.00182437596275361,0.0783343641486993,0.960594817133832,0.0214903009375527,0.081512947420439,0.929,0.00812151463706124,0.306144832321574,"03b_2x2_to_cor_CONT",1000
0,25,0.3,0.5,"tetrachoric (r)","population",1000,1000,0,-0.0101366298499346,0.0105010831213649,0.332073405622636,0.00742910256530582,0.316948441909342,0.954452950892186,0.0213528959136062,0.33206208040035,0.893,0.00977501918156686,1.23178538379812,"03b_2x2_to_cor_CONT",1000
0.1,25,0.3,0.5,"tetrachoric (r)","population",1000,1000,0,0.0104341171440322,0.00992860140210433,0.31396994410591,0.00702409430472967,0.317074798505235,1.00988901790637,0.0225931043154002,0.313986336448963,0.901,0.00944452222190196,1.23201264273954,"03b_2x2_to_cor_CONT",1000
0.25,25,0.3,0.5,"tetrachoric (r)","population",1000,1000,0,-0.0250937023257299,0.0103668206493894,0.327827653465362,0.00733411715632943,0.307567978457812,0.938200225657013,0.0209892920817623,0.328623178279685,0.893,0.00977501918156686,1.18993610022695,"03b_2x2_to_cor_CONT",1000
0.5,25,0.3,0.5,"tetrachoric (r)","population",1000,1000,0,-0.0216690090709538,0.00836394188214921,0.264491065648671,0.00591715934200385,0.272681978864301,1.03096858185187,0.0230646935481767,0.265245384951895,0.912,0.00895857131466843,1.03776045474992,"03b_2x2_to_cor_CONT",1000
0,50,0.3,0.5,"tetrachoric (r)","population",1000,1000,0,-0.00691935823585877,0.00762975418790075,0.241274012209747,0.00539775047534513,0.228218853763839,0.945890739220771,0.021161343239963,0.241252592394812,0.919,0.00862780389206894,0.892636564601538,"03b_2x2_to_cor_CONT",1000
0.1,50,0.3,0.5,"tetrachoric (r)","population",1000,1000,0,-0.00339278286433346,0.00757480514226048,0.239536370814989,0.00535887619054905,0.227175062745707,0.948394859506203,0.0212173650897147,0.239440611103959,0.916,0.00877177291087725,0.887882159563178,"03b_2x2_to_cor_CONT",1000
0.25,50,0.3,0.5,"tetrachoric (r)","population",1000,1000,0,-0.00182792415280069,0.00727265551655203,0.229981560700928,0.00514511723506665,0.218978983888689,0.952158874047531,0.0213015731280923,0.229873808971098,0.91,0.00904986187739901,0.853427911056113,"03b_2x2_to_cor_CONT",1000
