"rho","n","p_exp","p_case","dgm","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.75,300,0.5,0.1,"CONT","lipsey_cooper (r)","own",1000,1000,0,0.100522538794415,0.00228887876151353,0.0723807017436812,0.00161929154186373,0.104131079756624,1.43865805730067,0.0321854688846597,0.123848729604294,0.97,0.00539444158370447,0.407985381833033,"09a_or_to_cor_CONT",1000
0,25,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.013971973356036,0.00786473323128932,0.248704702004901,0.00556398889035963,0.243399522435863,0.9786687604767,0.0218946488214247,0.248972670809487,0.931,0.00801492358042171,0.996553721540377,"09a_or_to_cor_CONT",1000
0.1,25,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00852661832742122,0.00765645838716638,0.24211847313745,0.00541664264417913,0.239233339638673,0.988083794427617,0.0221052807229648,0.242147551917168,0.93,0.00806845710157772,0.977924904512996,"09a_or_to_cor_CONT",1000
0.25,25,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0295570279108816,0.00746439560733204,0.236044914757251,0.00528076579472691,0.227352404576629,0.963174338284044,0.0215480096455366,0.237771113636412,0.94,0.00750999334220744,0.929099345619722,"09a_or_to_cor_CONT",1000
0.5,25,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0424595698798398,0.00666200599107667,0.210671127174896,0.00471310675540652,0.204883016762901,0.97252537407658,0.0217572097886927,0.214803995716321,0.934,0.00785136930732467,0.832480299085149,"09a_or_to_cor_CONT",1000
0.75,25,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0265794283844582,0.00528780838746649,0.167215183349363,0.00374091609428827,0.165555278277173,0.990073239529203,0.0221497883271797,0.169231860588552,0.958,0.00634318531969546,0.667616520152116,"09a_or_to_cor_CONT",1000
0,50,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0027985652797185,0.00562119752564413,0.177757873587382,0.00397677577400469,0.172570581257258,0.970818213418973,0.0217190174149402,0.177691011951394,0.943,0.00733150734842434,0.689936142824743,"09a_or_to_cor_CONT",1000
0.1,50,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00283428589773146,0.00538143098943568,0.170175789976303,0.00380715039644752,0.167526113097805,0.984429765956328,0.0220235332784838,0.170114293553231,0.946,0.00714730718522718,0.669548977968458,"09a_or_to_cor_CONT",1000
0.25,50,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0244206078972854,0.0051429408717896,0.162634070264272,0.0036384280347323,0.159765578480988,0.982362294821603,0.0219772800861154,0.164376875076716,0.939,0.00756828910652864,0.638198967700727,"09a_or_to_cor_CONT",1000
0.5,50,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0499494019510996,0.00485215107691533,0.153438489542913,0.00343270571198733,0.142907897393543,0.931369292146055,0.0208364713354741,0.161290946610186,0.935,0.0077958322198467,0.56928616508447,"09a_or_to_cor_CONT",1000
0.75,50,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.033404510376076,0.00370562841360782,0.117182259492372,0.00262158610073222,0.11537131230721,0.984545892927758,0.0220261312558188,0.121794136029873,0.949,0.00695693898205238,0.458233306559834,"09a_or_to_cor_CONT",1000
0,100,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00147771052947682,0.00375462418092899,0.118731641696798,0.00265624867567692,0.12075084881589,1.01700647856153,0.0227523352092822,0.118681460918231,0.948,0.00702111102319284,0.478238242689833,"09a_or_to_cor_CONT",1000
0.1,100,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00993503937379816,0.00374767777977033,0.118511977204771,0.00265133437054562,0.117419087064202,0.990778230467956,0.0221655602917602,0.118868619322352,0.943,0.00733150734842434,0.464998579937613,"09a_or_to_cor_CONT",1000
0.25,100,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0205873878344871,0.0036448321582063,0.115259713089591,0.00257857514541033,0.112219843465548,0.97362591366439,0.0217818309156381,0.117027164358882,0.948,0.00702111102319284,0.44409605361362,"09a_or_to_cor_CONT",1000
0.5,100,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0355689911404029,0.00328484358799735,0.103875874954714,0.00232389741555036,0.0991547024559374,0.954549865396229,0.021355064072147,0.109747712190076,0.943,0.00733150734842434,0.391752439135525,"09a_or_to_cor_CONT",1000
0.75,100,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0294728153533636,0.00270240733045617,0.0854576232977683,0.00191184671134988,0.0797636698573154,0.93337102974871,0.0208812539459065,0.0903567884509904,0.945,0.00720936890441875,0.314363612772514,"09a_or_to_cor_CONT",1000
0,300,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.000523825263564857,0.00216456129420486,0.0684494382472918,0.00153134183185561,0.069547031094701,1.01603508919159,0.0227306034140285,0.0684172102886415,0.954,0.00662449998113065,0.273562144871029,"09a_or_to_cor_CONT",1000
0.1,300,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00876697229006934,0.00220181478165589,0.0696274969585893,0.00155769720643844,0.0677537884455271,0.973089532226377,0.0217698310606372,0.0701427127185746,0.936,0.0077397674383666,0.266498073406349,"09a_or_to_cor_CONT",1000
0.25,300,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.018909605544491,0.00208656488718068,0.0659829752922323,0.0014761624469473,0.0645418929330676,0.978159785114535,0.021883262091549,0.0686073790290459,0.934,0.00785136930732467,0.253792507823839,"09a_or_to_cor_CONT",1000
0.5,300,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0385357363218269,0.00187583823055159,0.0593192133056308,0.00132708164002021,0.0570648875213885,0.961996701260563,0.0215216637048981,0.0707124689994424,0.913,0.00891240708226459,0.22426962623312,"09a_or_to_cor_CONT",1000
0.75,300,0.3,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0353750299446835,0.00148106209448394,0.0468352957470876,0.00104779307794658,0.0458646404728789,0.979275133022535,0.0219082145082864,0.0586749020142062,0.892,0.00981509042240569,0.180110416651727,"09a_or_to_cor_CONT",1000
0,25,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00302479962019526,0.00792630161618658,0.250651665286233,0.00560754609687781,0.241145485027738,0.962074138834707,0.0215233961281244,0.250544567824157,0.922,0.00848033018225116,0.98802535892892,"09a_or_to_cor_CONT",1000
0.1,25,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0193736757460811,0.00800650578198357,0.253187943703756,0.00566428738413211,0.238725152787704,0.942877252745596,0.0210939259167924,0.253801832172295,0.904,0.00931579304192617,0.978189351761581,"09a_or_to_cor_CONT",1000
0.25,25,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0166749809075576,0.00760737364203497,0.24056627720761,0.00538191712093942,0.235356922006817,0.978345446995895,0.0218874156947455,0.24102347724665,0.919,0.00862780389206894,0.963021868444478,"09a_or_to_cor_CONT",1000
0.5,25,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0407544525412904,0.00659478720526453,0.208545482527723,0.00466555211286706,0.218972342388912,1.04999801354989,0.0234904174918901,0.212387976275443,0.961,0.00612200947402077,0.890495577190791,"09a_or_to_cor_CONT",1000
0.75,25,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0499569322661719,0.00487662876705099,0.154212542069798,0.00345002271333642,0.19160887007744,1.2424986159084,0.0277970156553989,0.162029076726816,0.981,0.00431729081716764,0.772542866443679,"09a_or_to_cor_CONT",1000
0,50,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00640082205076868,0.00564282660553528,0.17844184514888,0.00399207749584114,0.168435733682956,0.943925084065482,0.0211173678612985,0.17846742316446,0.933,0.00790638982089803,0.675309855225901,"09a_or_to_cor_CONT",1000
0.1,50,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00971602515663622,0.00555721735810162,0.175734643042247,0.0039315123262893,0.169127239253264,0.962401244998717,0.0215307141042135,0.175915272916439,0.932,0.00796090447122687,0.677859958588853,"09a_or_to_cor_CONT",1000
0.25,50,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0186744822174754,0.0053654452223767,0.16967027563579,0.0037958410960931,0.16545772768503,0.975172151191629,0.0218164231382783,0.170610523467872,0.929,0.00812151463706124,0.662366236634094,"09a_or_to_cor_CONT",1000
0.5,50,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0182268869832428,0.00501270374234459,0.158515610614587,0.00354629039699762,0.152332993573559,0.960996793835905,0.0214992939074744,0.159481318714158,0.941,0.00745110730026082,0.60708564986354,"09a_or_to_cor_CONT",1000
0.75,50,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00948246822324444,0.00372546633021474,0.117809589497475,0.00263562064511697,0.13150111170555,1.11621738320689,0.0249718685224819,0.118131864802817,0.982,0.00420428352992517,0.52199683154553,"09a_or_to_cor_CONT",1000
0,100,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00097017209706175,0.00384636232655292,0.121632656581716,0.00272114979921955,0.119944045424698,0.986117123439763,0.0220612826182277,0.12157569608222,0.939,0.00756828910652864,0.475445495537238,"09a_or_to_cor_CONT",1000
0.1,100,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00741714454578205,0.00392664103833636,0.124171292350314,0.00277794382482215,0.119603977331342,0.963217625165023,0.0215489780539459,0.12433062924041,0.942,0.00739161687318817,0.474026652578441,"09a_or_to_cor_CONT",1000
0.25,100,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0188014894799935,0.00386101727639972,0.12209608678683,0.0027315175988306,0.117008246440154,0.958329210373803,0.0214396150810284,0.123474867729894,0.934,0.00785136930732467,0.463446947937618,"09a_or_to_cor_CONT",1000
0.5,100,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0233958929176605,0.00353271149118459,0.111714146283932,0.00249925419105087,0.107012906805507,0.957917241147993,0.0214303985596796,0.114083032195337,0.939,0.00756828910652864,0.422986126660606,"09a_or_to_cor_CONT",1000
0.75,100,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.011849206927387,0.00293375108994494,0.0927733553222753,0.00207551330623558,0.0916134956941576,0.987497923039556,0.022092173685309,0.0934809727543709,0.953,0.00669260786241059,0.360989804159994,"09a_or_to_cor_CONT",1000
0,300,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0021148989726671,0.00227630548938128,0.0719830999678908,0.00161039644721754,0.0693256121375071,0.963081781257419,0.0215459389719075,0.0719781766368874,0.937,0.00768316341099159,0.272769004379149,"09a_or_to_cor_CONT",1000
0.1,300,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0040436948556866,0.00223858485751259,0.0707902688530328,0.00158371058636472,0.0690673073726249,0.975661040587586,0.0218273605075591,0.0708703207993747,0.943,0.00733150734842434,0.27172422028022,"09a_or_to_cor_CONT",1000
0.25,300,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0157106243630189,0.0021409881326377,0.0677039894252581,0.00151466474883027,0.0672763572785076,0.993683796916834,0.0222305632422932,0.0694699220655043,0.95,0.00689202437604511,0.264630181652863,"09a_or_to_cor_CONT",1000
0.5,300,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0262137342850837,0.00191272823701886,0.0604857777389798,0.0013531798661282,0.0614701528240709,1.01627448834896,0.0227359592204981,0.0658940865673814,0.943,0.00733150734842434,0.241602604094367,"09a_or_to_cor_CONT",1000
0.75,300,0.5,0.3,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0121524725839482,0.00160224107290505,0.0506673115105186,0.00113352243072333,0.0520450809747848,1.02719247229015,0.0229802149215932,0.0520796684815854,0.956,0.00648567652600714,0.20443408181594,"09a_or_to_cor_CONT",1000
0,25,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.000348522503175566,0.00745423923058472,0.235723741924288,0.00527358055833979,0.21873844215496,0.927944043180923,0.020759842116022,0.235606108350816,0.925,0.00832916562447884,0.902506659338548,"09a_or_to_cor_CONT",1000
0.1,25,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0165155055346595,0.0071617642790235,0.226474871869479,0.00506666605363404,0.21857592523733,0.965122194056474,0.0215915868187482,0.226963298010436,0.933,0.00790638982089803,0.901514110996793,"09a_or_to_cor_CONT",1000
0.25,25,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0290916540869728,0.00691579092840998,0.21869651155306,0.004892649599434,0.216490919837706,0.989914829003485,0.0221462443877281,0.22051453543662,0.946,0.00714730718522718,0.892136138536303,"09a_or_to_cor_CONT",1000
0.5,25,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0327292509006752,0.00613181857912175,0.193905129089621,0.00433802005085188,0.203328393494442,1.04859729316632,0.0234590807596536,0.196552292667104,0.958,0.00634318531969546,0.834045477300883,"09a_or_to_cor_CONT",1000
0.75,25,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0506941823791893,0.00476458668929463,0.15066946047492,0.00337075735778576,0.183576146115786,1.21840315573668,0.0272579551888182,0.158897719179912,0.971,0.00530650544143696,0.747398255305086,"09a_or_to_cor_CONT",1000
0,50,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,8.60990778142867e-05,0.00525888074076321,0.166300410840052,0.00372045092399604,0.154843757217686,0.931108687197499,0.0208306411158327,0.166217262135964,0.93,0.00806845710157772,0.622127645386205,"09a_or_to_cor_CONT",1000
0.1,50,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0107294866559582,0.0049312365527676,0.155939391878227,0.00348865557018216,0.155070327174243,0.994426907187999,0.022247188007566,0.156230274688718,0.937,0.00768316341099159,0.623109648773459,"09a_or_to_cor_CONT",1000
0.25,50,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0186073601558886,0.00507926881131356,0.160620582920069,0.00359338256062701,0.152284975084589,0.948103738114141,0.0212108521602119,0.161614994780484,0.938,0.00762600813007697,0.6113878404229,"09a_or_to_cor_CONT",1000
0.5,50,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0273770781205401,0.00480021923279183,0.151796260437682,0.00339596597838651,0.144022007203328,0.948784948904944,0.0212260921184494,0.154170577558106,0.935,0.0077958322198467,0.576341372694257,"09a_or_to_cor_CONT",1000
0.75,50,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0259269033156886,0.00397094645552193,0.125572352660218,0.00280928816184588,0.131094767008614,1.04397794762465,0.0233557373686065,0.128159477419388,0.958,0.00634318531969546,0.522033813378521,"09a_or_to_cor_CONT",1000
0,100,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,0.00321116669462676,0.00349802508592987,0.110617265839446,0.00247471492597879,0.109934535023369,0.993827990495913,0.0222337891220839,0.110608566186501,0.945,0.00720936890441875,0.436249910382552,"09a_or_to_cor_CONT",1000
0.1,100,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00705877844807759,0.00358190479568745,0.113269775162524,0.00253405651576864,0.109409845614119,0.965922687293529,0.0216094953481885,0.113432968208464,0.934,0.00785136930732467,0.434146482032031,"09a_or_to_cor_CONT",1000
0.25,100,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.018496867467531,0.00344720227449258,0.109010107427095,0.00243875978930754,0.107703359517359,0.988012598642653,0.0221036879402253,0.110514498704274,0.944,0.00727076337120113,0.427203682130144,"09a_or_to_cor_CONT",1000
0.5,100,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0355265007633087,0.00322083301497544,0.101851682903896,0.00227861245715628,0.101487841752803,0.996427735500093,0.0222919502754695,0.107821722308312,0.946,0.00714730718522718,0.401991814069413,"09a_or_to_cor_CONT",1000
0.75,100,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00856876395945423,0.00296433596274567,0.0937405339222437,0.00209715089869698,0.0906954636155456,0.96751597010079,0.0216451400616472,0.0940846646809146,0.95,0.00689202437604511,0.358031206967401,"09a_or_to_cor_CONT",1000
0,300,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,0.00134968933807322,0.00207717481337688,0.0656860350860612,0.00146951933970036,0.0635588531863361,0.967615918711822,0.0216473760988307,0.0656670557542459,0.952,0.00675988165576884,0.250157606414487,"09a_or_to_cor_CONT",1000
0.1,300,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00722727604119235,0.00199421587877335,0.06306264322998,0.00141082916205343,0.0633519603203819,1.00458777297594,0.0224745055608925,0.0634440981743471,0.948,0.00702111102319284,0.249336360202541,"09a_or_to_cor_CONT",1000
0.25,300,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0222763795949238,0.00195888483701303,0.0619453775892888,0.00138583384205234,0.0622619810143983,1.00511100969,0.0224862113438575,0.0657999214492846,0.931,0.00801492358042171,0.245010992468102,"09a_or_to_cor_CONT",1000
0.5,300,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0340283400594832,0.00186589565779996,0.0590048015486599,0.00132004766153616,0.0581575913601343,0.985641673791125,0.0220506459212067,0.068088273339796,0.92,0.00857904423581089,0.228741685557552,"09a_or_to_cor_CONT",1000
0.75,300,0.3,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0113792198414436,0.00172324659329593,0.0544938420494097,0.00121912906877793,0.0518775284082938,0.951988820337835,0.0212977687088598,0.055642572610229,0.939,0.00756828910652864,0.203799708167201,"09a_or_to_cor_CONT",1000
0,25,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00135908987061505,0.00700226463996292,0.221431050415417,0.00495382634329031,0.216012253304738,0.975528287019758,0.0218243905621959,0.221324480126495,0.929,0.00812151463706124,0.891197145337558,"09a_or_to_cor_CONT",1000
0.1,25,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,0.00425674444541183,0.00703936400990999,0.222604235503317,0.00498007268581132,0.214433714937724,0.963295754246911,0.0215507259474925,0.222533621935261,0.919,0.00862780389206894,0.884457246530153,"09a_or_to_cor_CONT",1000
0.25,25,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0153555545176595,0.00673752620540187,0.213059286041414,0.00476653433154239,0.209421067382217,0.982923914151813,0.021989844559922,0.213505639653039,0.933,0.00790638982089803,0.862300935069319,"09a_or_to_cor_CONT",1000
0.5,25,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.036105287929099,0.0063279317321611,0.200106771516836,0.0044767623797618,0.191092216307029,0.954951273555231,0.0213640443226979,0.20323943786413,0.916,0.00877177291087725,0.781039691861022,"09a_or_to_cor_CONT",1000
0.75,25,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0417684506929539,0.00499186557915049,0.157856650035111,0.00353154821756219,0.15769939111433,0.999003786531986,0.0223495813504227,0.16321276516142,0.958,0.00634318531969546,0.638654341107503,"09a_or_to_cor_CONT",1000
0,50,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,0.00589380287047614,0.00496691662146273,0.157067694719706,0.00351389781298795,0.153898085369206,0.97982010650786,0.02192040658344,0.15709973703388,0.932,0.00796090447122687,0.618447976797934,"09a_or_to_cor_CONT",1000
0.1,50,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00739059428880078,0.0048858328111163,0.154503599499107,0.00345653421187295,0.15299434775194,0.990231607858585,0.0221533313226203,0.154603078170727,0.943,0.00733150734842434,0.61466789302734,"09a_or_to_cor_CONT",1000
0.25,50,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0262919140969766,0.00492063996659247,0.15560429840087,0.00348115890296914,0.149249271723623,0.959159054456993,0.021458180243739,0.157733159893629,0.94,0.00750999334220744,0.598937989561444,"09a_or_to_cor_CONT",1000
0.5,50,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0430823992042322,0.00418866142190468,0.132457104404983,0.00296331292258402,0.1353806063596,1.02207131106897,0.0228656449761492,0.13922439708628,0.951,0.00682634602111555,0.541399037338025,"09a_or_to_cor_CONT",1000
0.75,50,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0383712017364045,0.00341733717566863,0.108065690078798,0.00241763140857558,0.10852844185058,1.0042821340561,0.022467667847167,0.114624885175648,0.951,0.00682634602111555,0.431317000658076,"09a_or_to_cor_CONT",1000
0,100,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.000158807512568723,0.00345271794496494,0.109184528242251,0.00244266190884911,0.109421688414194,1.00217210419608,0.0224204625365927,0.109130037872721,0.947,0.00708456067798138,0.434212710340091,"09a_or_to_cor_CONT",1000
0.1,100,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.00601855178575812,0.00363918697267651,0.115081196648707,0.00257458139906853,0.108766011357279,0.945124090856429,0.0211441918835647,0.115180992815109,0.929,0.00812151463706124,0.431529991342791,"09a_or_to_cor_CONT",1000
0.25,100,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0258478218426561,0.0034809190092625,0.110076324198463,0.00246261305071667,0.105964388015148,0.962644681195013,0.0215361602267869,0.113016769755226,0.934,0.00785136930732467,0.420165160258983,"09a_or_to_cor_CONT",1000
0.5,100,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0438003264259243,0.00291246198464947,0.092100134701467,0.00206045210303056,0.0956122486514466,1.03813364618156,0.0232249894252056,0.101943224258574,0.951,0.00682634602111555,0.378356952436709,"09a_or_to_cor_CONT",1000
0.75,100,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0427425630434252,0.00250218313069204,0.0791259781583761,0.00177019597885756,0.076263674101141,0.963825988330837,0.0215625882746961,0.089897642875781,0.934,0.00785136930732467,0.300597720565307,"09a_or_to_cor_CONT",1000
0,300,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,0.000352488765993184,0.00197203117180595,0.0623611011975763,0.00139513435595226,0.0635045267418759,1.01833555730001,0.0227820691840549,0.0623309095390234,0.957,0.00641490451994416,0.249943762164256,"09a_or_to_cor_CONT",1000
0.1,300,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0121610302144868,0.00207976830912876,0.0657680486228404,0.00147135413576099,0.0631525816623956,0.960231951301403,0.0214821829508638,0.0668505904185916,0.945,0.00720936890441875,0.248546140685634,"09a_or_to_cor_CONT",1000
0.25,300,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.026267174397759,0.00190301233986025,0.0601785340936484,0.00134630625169519,0.0614695631009921,1.02145331432192,0.0228518192341865,0.0656338248202634,0.939,0.00756828910652864,0.241872841600247,"09a_or_to_cor_CONT",1000
0.5,300,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0437935297866508,0.00169899240039482,0.053726857125644,0.00120197018291649,0.055128232706153,1.02608333439702,0.0229554014344918,0.0692933030862077,0.907,0.00918428004799505,0.216756424776626,"09a_or_to_cor_CONT",1000
0.75,300,0.5,0.5,"CONT","lipsey_cooper (r)","own",1000,1000,0,-0.0429012783032597,0.00139551546356545,0.0441300737485253,0.000987272207112141,0.0437029299010463,0.990320799146788,0.0221553266983919,0.0615307697472978,0.872,0.0105648473723003,0.171619243169149,"09a_or_to_cor_CONT",1000
0,25,0.3,0.1,"CONT","lipsey_cooper (z)","own",1000,1000,0,0.055670437117832,0.00851610915423954,0.269303017300071,0.00602481169161167,0.366714795064952,1.36171810751136,0.0304641784450277,0.274865037028514,0.982,0.00420428352992517,1.4144717453969,"09a_or_to_cor_CONT",1000
0.1,25,0.3,0.1,"CONT","lipsey_cooper (z)","own",1000,1000,0,0.0350355907403639,0.00864299170789707,0.273315395949035,0.0061145760991471,0.363825880085846,1.33115764965428,0.0297804839003313,0.275416224968031,0.987,0.00358203852575597,1.4000773503263,"09a_or_to_cor_CONT",1000
0.25,25,0.3,0.1,"CONT","lipsey_cooper (z)","own",1000,1000,0,0.0154352260599101,0.00860119210048235,0.271993576301721,0.00608500452380725,0.352644745519869,1.29651865428132,0.0290055448506281,0.2722953750018,0.99,0.00314642654451046,1.35834666570721,"09a_or_to_cor_CONT",1000
0.5,25,0.3,0.1,"CONT","lipsey_cooper (z)","own",1000,1000,0,-0.0437533653192692,0.00832780639042219,0.263348361066396,0.00589159490534669,0.344634276109225,1.30866307545516,0.0292772382442246,0.266828341624052,0.994,0.00244213021765835,1.32865140781563,"09a_or_to_cor_CONT",1000
0.75,25,0.3,0.1,"CONT","lipsey_cooper (z)","own",1000,1000,0,-0.10019557968917,0.00666226179413044,0.21067921637772,0.00471328772598841,0.337612590257123,1.60249594650015,0.0358508285983167,0.233196270704669,0.992,0.00281709069786544,1.30413076065893,"09a_or_to_cor_CONT",1000
0,50,0.3,0.1,"CONT","lipsey_cooper (z)","own",1000,1000,0,-0.0136949768364032,0.00792014453922978,0.250456961417109,0.00560319020751994,0.29146847746085,1.1637467603683,0.026035189498563,0.250706029491352,0.971,0.00530650544143696,1.11748112731154,"09a_or_to_cor_CONT",1000
0.1,50,0.3,0.1,"CONT","lipsey_cooper (z)","own",1000,1000,0,-0.00525083316834195,0.00801435501316088,0.253436158187771,0.00566984040593007,0.281155384332246,1.10937360455069,0.0248187604062934,0.253363824646815,0.976,0.00483983470792134,1.07540703499603,"09a_or_to_cor_CONT",1000
0.25,50,0.3,0.1,"CONT","lipsey_cooper (z)","own",1000,1000,0,-0.0114903922332252,0.00821198724457508,0.259685838091075,0.00580965742293845,0.270402191212139,1.04126660583357,0.0232950795865785,0.259810174712678,0.977,0.00474035863622153,1.0351960040169,"09a_or_to_cor_CONT",1000
0.5,50,0.3,0.1,"CONT","lipsey_cooper (z)","own",1000,1000,0,0.0189647142029269,0.00724900093348915,0.229233537105125,0.00512838254954111,0.260652729539489,1.13706193618587,0.0254382001208177,0.229902429095457,0.989,0.00329833291224522,1.00055137355248,"09a_or_to_cor_CONT",1000
0.75,50,0.3,0.1,"CONT","lipsey_cooper (z)","own",1000,1000,0,0.00586214784576874,0.00568585234321924,0.179802438439782,0.00402251651003689,0.270468135543274,1.50425176593952,0.0336529227092232,0.179808099732433,0.99,0.00314642654451046,1.04689775518857,"09a_or_to_cor_CONT",1000
0,100,0.3,0.1,"CONT","lipsey_cooper (z)","own",1000,1000,0,-0.0267840301426082,0.00627425277379214,0.198409293808124,0.00443878663166869,0.205205028896653,1.03425109256778,0.0231381294462862,0.200110634130845,0.975,0.00493710441453288,0.783197844520685,"09a_or_to_cor_CONT",1000
0.1,100,0.3,0.1,"CONT","lipsey_cooper (z)","own",1000,1000,0,-0.0134867981194207,0.0064150982954061,0.20286322027347,0.00453842928889185,0.196660381735581,0.969423542968871,0.0216878160310197,0.203209808762019,0.963,0.00596917079668525,0.752127166387895,"09a_or_to_cor_CONT",1000
